AflNum,AflNom,AflAnoIni,AflAnoFin,AflIBlo,AflHid,AflEtaTip,AflDatTip,Sem01,Sem02,Sem03,Sem04,Sem05,Sem06,Sem07,Sem08,Sem09,Sem10,Sem11,Sem12,Sem13,Sem14,Sem15,Sem16,Sem17,Sem18,Sem19,Sem20,Sem21,Sem22,Sem23,Sem24,Sem25,Sem26,Sem27,Sem28,Sem29,Sem30,Sem31,Sem32,Sem33,Sem34,Sem35,Sem36,Sem37,Sem38,Sem39,Sem40,Sem41,Sem42,Sem43,Sem44,Sem45,Sem46,Sem47,Sem48
1960,Riego Maule Norte Alto,*,*,*,1,EtaSem,DatCau,8.581593308,8.162736502,7.598516949,7.219653241,6.600687946,6.45876666,7.7352159,7.514529495,8.358217093,10.32943808,28.79807278,16.64475205,18.22086204,20.24185749,23.14926942,19.86801106,15.34414822,15.63737013,13.62730557,13.68077607,15.37359589,15.31680954,14.39012427,15.2754443,20.60244412,20.85833212,21.14774355,19.15252021,23.80144567,21.83198035,20.63375632,20.38931766,19.12489624,15.9686178,12.02808286,10.66104311,8.96180121,9.361926428,9.385502123,11.19509024,15.97856287,17.43635121,16.28259506,13.20955085,8.220024295,11.13514021,9.735565476,6.947950023
1961,Riego Maule Norte Alto,*,*,*,2,EtaSem,DatCau,8.027443875,7.540167399,6.782680742,6.189907983,5.467191528,5.307926107,5.449540368,7.485341996,25.82216099,22.65375296,15.20588401,15.51972204,14.48572009,17.70135279,51.60147142,35.77145571,29.75458153,25.46101894,22.7123409,34.26749863,38.06315541,31.83696766,32.46205357,85.65486336,38.3576014,36.26478071,35.5958564,46.00384149,65.32545357,54.66135773,58.40143849,50.13175021,33.73877853,28.8512728,24.51470593,24.72004274,29.34866491,29.57686603,28.09048167,25.97922739,21.46068656,18.47784479,12.20203026,10.17943838,11.39614903,9.680761247,8.794386238,8.29846349
1962,Riego Maule Norte Alto,*,*,*,3,EtaSem,DatCau,8.441496398,7.759316444,7.7120996,7.749587558,8.342556101,7.070344997,6.961482452,7.27481645,8.455653133,8.471387833,12.27624468,30.85279435,12.92823059,13.45380706,11.48797785,10.7306245,13.13814341,19.9321926,16.48379084,13.14087316,13.06442498,11.63984806,11.30964204,11.72648292,18.02743581,15.71208496,16.56391134,19.76072789,18.29194424,16.32144984,14.84991134,18.26069458,21.99475741,24.07033262,21.02243243,16.50999755,10.29333704,8.092095814,6.887503354,6.70410379,6.474506547,6.362157195,7.177470835,8.846785423,12.11206331,13.9926363,17.02703152,14.46534887
1963,Riego Maule Norte Alto,*,*,*,4,EtaSem,DatCau,13.81241949,14.19554396,14.44568969,14.19354687,14.48620848,13.99151238,20.1965868,13.07769234,8.590557793,7.37888452,7.035862766,12.00993492,21.81775873,81.71205315,29.30594344,25.66488468,20.51368968,19.39779137,42.89335959,77.27515936,81.94120228,27.94064042,29.26198909,31.44573221,18.04920374,17.29648684,18.33184525,53.12510417,100.104245,59.98396006,47.23745689,58.19383808,52.44166272,63.58205322,63.89878844,64.52229562,58.11734963,45.3564409,45.39340942,45.27182005,33.282545,26.88950361,18.48168983,21.44310156,22.50398786,19.96862173,17.8331699,15.09422051
1964,Riego Maule Norte Alto,*,*,*,5,EtaSem,DatCau,10.19054709,8.784087832,8.28375672,8.471508362,10.58762977,10.76019011,10.63636458,10.01581554,9.392841121,10.43655713,8.857264703,9.446937045,20.20474495,16.06522416,14.30451964,13.26551125,14.72300893,15.79206074,21.64875442,24.91617591,27.47036101,22.74766375,20.15652929,19.82092595,15.29710291,17.15368715,16.82613523,13.08307471,15.24819807,14.50766017,13.05702923,13.40111253,15.76799523,13.74803024,13.02209961,22.16667491,11.96078203,9.799457771,8.985342262,9.246217938,10.41464419,8.577353251,8.188324686,7.197417876,6.042225518,5.506591138,5.990137046,7.727006299
1965,Riego Maule Norte Alto,*,*,*,6,EtaSem,DatCau,14.12468811,65.02411665,23.58243202,22.36585322,20.00590476,21.23235636,27.39503921,64.04669967,34.77465582,18.29664289,16.14225333,38.50724796,36.72872291,33.58594611,72.48299968,100.5620753,40.80655597,126.3776463,66.52422979,33.35956796,28.60325681,25.90129203,27.84247836,31.76681279,33.80039347,60.37723805,45.6860703,40.05629819,34.95259345,31.43936113,34.75353892,27.72550651,23.67351134,30.16760493,25.52333945,22.00034428,17.35979108,17.74284781,17.17424883,17.05942628,14.61862358,13.30426791,12.20455931,11.9757492,11.46319276,11.51332023,11.17487822,11.00112878
1966,Riego Maule Norte Alto,*,*,*,7,EtaSem,DatCau,10.59155075,10.46414781,14.99564699,13.54495445,8.694522873,8.341829497,11.56889709,19.71813454,16.99883588,61.11132956,66.77980455,48.26443001,37.65610078,80.94172692,46.54304383,33.39552847,22.36861849,20.86697596,19.90120881,24.57859674,18.27900862,16.0529354,16.56112147,25.28349451,30.77201146,39.59735338,41.74719887,42.0210363,44.16750138,42.13810336,43.60053755,46.0138577,40.7311224,50.11645191,38.41266447,40.13976122,35.93251685,33.57339722,29.98726064,29.86118529,29.28944555,27.2973251,23.76351593,20.84971343,16.51675586,13.93781311,12.48002446,11.50540657
1967,Riego Maule Norte Alto,*,*,*,8,EtaSem,DatCau,10.75391419,9.98034089,9.368599064,9.057145856,8.961091321,10.97481637,17.20634082,15.17055149,12.61451611,11.80100737,11.8740587,12.55041781,13.75057483,14.50164276,16.96912707,19.61865534,17.48736898,20.64997562,19.68992799,19.13272741,20.37087081,26.13283257,27.54711143,28.35283119,44.06381377,40.3148558,34.80569613,39.0968343,38.68581117,40.45541803,36.20744487,31.89332593,23.98372007,22.1855796,16.50488901,13.60581132,11.48851116,10.02638849,8.806229394,8.462270956,8.666916813,8.303251841,8.266813835,8.160277512,7.870748473,7.75870037,7.656474165,7.582956993
1968,Riego Maule Norte Alto,*,*,*,9,EtaSem,DatCau,7.290194292,6.929438248,7.113452491,7.034114969,6.492000796,6.237930898,6.142315478,6.281752828,6.190248678,6.211131236,6.163847665,6.557212421,6.419329783,6.423233228,6.806115313,7.094281676,6.918773241,8.012333462,10.99996181,9.468931485,9.795563917,11.14034176,12.45061449,14.69347983,17.00072815,15.93702912,14.58182162,13.60042111,10.38885832,9.825394884,9.305970066,7.999776731,6.719894646,7.610213404,7.120289281,8.89472267,12.32566082,12.36762579,11.82129639,10.056077,6.581927523,5.229740581,4.529319256,4.231952639,4.663660194,4.58821846,4.563445113,4.626316234
1969,Riego Maule Norte Alto,*,*,*,10,EtaSem,DatCau,3.741622514,3.700075497,5.227057767,8.762344221,13.25909069,19.01583347,30.26943319,17.21564265,77.17101243,125.5178323,46.79794814,41.31360715,22.88989071,17.49023762,31.96317172,24.98389995,23.41226412,25.33466823,24.08703844,18.13202921,19.32687478,20.13170143,18.46701538,17.63420441,15.14958553,14.22405385,15.16951682,16.0378838,16.81520046,17.58475992,18.64764299,18.99239664,19.68103975,19.52074268,16.983534,14.38988357,12.78408772,10.52813856,9.583365563,8.914408155,8.281867515,7.922589191,7.737826815,6.794756479,6.05150607,5.989962728,5.918837793,6.280653409
1970,Riego Maule Norte Alto,*,*,*,11,EtaSem,DatCau,7.660911758,8.145067992,7.886495629,7.227524622,5.806018216,4.990830799,5.048707139,13.99444385,9.973305977,19.65841099,35.00203316,25.05080987,22.43828735,24.16910531,35.00219448,41.44073285,38.43951853,28.53299466,27.93864011,22.7567467,24.6338642,29.24296649,28.66713286,27.09565045,24.12184847,24.31953047,29.00250972,32.47611134,26.27277591,24.81531158,19.77039191,19.37952061,21.26735217,17.89344841,17.86354475,15.80565466,11.72189811,10.01819734,10.39626344,11.3252411,14.27608957,15.27876994,15.59836091,14.64859958,12.78666569,12.11096668,12.13001189,11.37235574
1971,Riego Maule Norte Alto,*,*,*,12,EtaSem,DatCau,10.72543801,10.31436336,10.19297231,10.12752632,10.69482815,10.93454529,41.73292885,19.47569771,10.51120061,7.885326013,11.42046256,25.58301082,28.35340562,27.08973227,49.26403922,51.86002289,80.84952541,33.87207966,18.14472503,18.2036699,22.51974273,29.88482783,22.92804285,23.66058658,34.09740668,22.18482863,24.75127223,29.80649247,24.60273808,21.54838623,19.79936498,16.37351071,15.12861548,13.64761228,14.15031604,13.48345621,11.22895781,9.488595955,9.435120914,10.72912532,13.77398385,14.96144212,15.08454151,14.38663252,13.07530284,12.98290887,16.78435455,13.66391374
