AflNum,AflNom,AflAnoIni,AflAnoFin,AflIBlo,AflHid,AflEtaTip,AflDatTip,Sem01,Sem02,Sem03,Sem04,Sem05,Sem06,Sem07,Sem08,Sem09,Sem10,Sem11,Sem12,Sem13,Sem14,Sem15,Sem16,Sem17,Sem18,Sem19,Sem20,Sem21,Sem22,Sem23,Sem24,Sem25,Sem26,Sem27,Sem28,Sem29,Sem30,Sem31,Sem32,Sem33,Sem34,Sem35,Sem36,Sem37,Sem38,Sem39,Sem40,Sem41,Sem42,Sem43,Sem44,Sem45,Sem46,Sem47,Sem48
1995,Boc. Lenca,*,*,*,36,EtaSem,DatCau,6.404664674,4.789920143,4.264891649,10.18852353,13.32369083,12.01612995,6.755217506,20.1,8.481145433,16.64578607,14.43637782,19.5,12.33504997,15.4,6.574536365,10.0406047,5.109971245,4.572117213,3.970418979,10.86749256,4.171597975,3.330631228,7.71098792,4.426782877,2.741686004,2.451523216,2.972383688,3.994407092,2.34048084,2.488032847,1.687537933,1.483948381,0.030149168,0,0,0,1.490057664,0.945221018,1.175184987,0.989536331,5.148221948,5.347841125,6.595198878,8.268738048,4.812039562,9.95,4.00386223,4.810520895
1996,Boc. Lenca,*,*,*,37,EtaSem,DatCau,9.296427652,10.23627203,2.798281442,4.02901888,4.153897387,3.436123799,7.494043553,2.595935261,0,10.56596506,2.859395985,1.693816212,4.170380982,3.875342359,2.646913811,1.747362848,4.373048921,6.221031595,6.109722442,5.696197042,4.289815569,6.923419105,2.085694488,5.661070838,5.931322657,4.432726092,4.314339961,4.361611289,11.03548231,6.868817612,7.079045526,5.37665455,4.377314688,3.351093254,1.653090788,2.378501271,6.559566124,4.755143658,6.093860794,4.471429424,10.26809212,6.492842934,2.678416545,6.520648398,0.781382592,0.241407422,0.666901427,0.830308559
1997,Boc. Lenca,*,*,*,38,EtaSem,DatCau,4.809817485,4.021811574,12.59360438,14.35,5.114443261,0,3.095026814,0.455090112,9.677569111,8.01854013,11.60716396,9.176726795,15.4,14.86130675,5.259336145,15.4,2.181622129,7.97625133,4.509133237,10.5729933,9.516801145,8.046237682,4.741718184,5.015242988,6.488534537,7.82290727,7.214161717,7.714396476,2.194047426,10.05550101,5.658708472,10.61174309,11.25,3.620601873,0.08289902,9.433481654,1.339592786,0.290944998,2.760657545,3.528804671,0.505189806,0,0,1.549415981,3.554223332,1.83444914,1.488019806,3.443307722
1998,Boc. Lenca,*,*,*,39,EtaSem,DatCau,0.139687172,4.429865764,0.768219914,0.062227151,0,1.900952735,0,6.956407111,1.204831101,0.226353729,8.14802695,3.020788221,9.661756779,3.594516646,6.090518178,6.013208396,10.60543561,11.8832697,12.09688997,3.734404721,0,5.72014409,0.29784755,0.587449969,0.907091373,1.144178437,0.958205149,2.590525041,0.281728045,0.639215297,0,3.508422096,0.648601703,4.028149228,1.094677046,1.788572024,2.776634784,2.780575799,0.808534875,0.554254543,1.940005537,0.477741687,0.857962333,2.364290443,5.861952424,2.228683075,3.069776056,2.559588446
1999,Boc. Lenca,*,*,*,40,EtaSem,DatCau,0.68426845,2.48586338,2.566389051,1.70347912,12.54032075,5.509097972,2.675842802,8.354738475,0.60009968,10.50248346,12.89520091,5.722215959,2.313725479,3.327940222,4.147636075,15.4,9.786080395,15.7,8.219260096,3.603896318,10.21698545,11.8,9.677367749,2.135649954,0.625731791,1.406162189,1.192145054,0.775960967,0.926013412,2.143504825,0.196413802,0.49406796,2.853225778,2.765749808,3.442568411,3.658456004,1.143572951,1.564162322,1.040761155,1.251503573,5.941577496,10.99,3.630046106,5.03224664,2.612275064,1.544838748,5.784542602,8.298343586
2000,Boc. Lenca,*,*,*,41,EtaSem,DatCau,0.830168534,1.368964906,1.738888156,10.3019784,3.872924256,1.01193754,1.594711674,4.88042653,19.5,15.79772135,4.299936431,9.7745116,15.4,1.743918069,6.089217882,10.23741471,8.968155705,3.68630488,5.870797738,4.554741676,5.768479724,1.330969113,9.694940529,5.125610633,3.751582471,11.89514212,7.271751737,2.361523668,2.728443105,7.088492845,3.964667473,9.258396578,2.271469001,5.107526077,5.449944511,5.971060411,8.218898877,8.904329956,2.277285946,8.559485222,7.844161017,4.375174658,1.47380875,3.746855575,5.836781175,9.95,2.601720221,0.982056297
2001,Boc. Lenca,*,*,*,42,EtaSem,DatCau,1.598115352,1.657749713,10.48955525,11.85457969,0.632782237,0.482709621,14.35594293,20.1,19.5,8.986595444,0.853202925,4.800426236,10.56532959,11.85067823,12.06044126,3.843550912,6.293600043,3.406751224,3.10281453,6.636834203,1.614924203,3.138087677,1.877990651,1.888997469,0.985064413,0.241548683,0,1.155610831,0.654807394,2.236202734,4.177623505,2.971366367,1.166568099,0.509267822,0,0,1.877964569,4.086763736,1.303714758,1.371556937,0.712020634,0.338740458,0.082290373,7.826948536,5.905917947,9.902388402,9.587354676,5.524338974
2002,Boc. Lenca,*,*,*,43,EtaSem,DatCau,7.760877218,3.805245885,5.751085891,12.68279101,20.1,10.17699841,15.48682009,18.09950392,17.09935249,10.28386179,19.5,8.401799019,1.827126995,7.503072224,12.65645406,11.17334672,3.311487045,13.21681571,11.81757812,13.13411912,6.496940621,4.75305464,7.779988186,9.930016554,11.9,11.9,6.642354224,6.883833741,11.89519721,12,12,8.071016717,1.898456692,1.231261423,5.195156861,7.198201947,1.104049457,2.373939008,7.412710924,10.49,9.67528753,3.191579571,3.891055757,2.070648571,0.96037212,0.929380394,2.928017472,1.785971949
2003,Boc. Lenca,*,*,*,44,EtaSem,DatCau,0.606927281,0.476270109,7.385260162,2.088609114,1.11756123,2.600744884,7.35674172,1.635919908,4.791510846,9.738217078,13.55686054,5.124078205,7.252171977,4.546641373,7.997007798,2.876436916,4.896830627,5.39188713,12.69479577,4.637131637,10.16748286,3.407329588,5.016040297,4.146480589,8.00500841,4.940395392,2.893275669,7.850352787,2.653282916,4.06978222,12,5.250065283,9.130640721,11.25,7.631102123,4.035287488,1.007264833,0.877051493,0.598906466,1.594110542,0.259368982,0,0.177457139,0.35848422,4.399794884,1.430408456,3.237821464,2.287975195
2004,Boc. Lenca,*,*,*,45,EtaSem,DatCau,14.35,8.943841854,9.709283262,2.172258027,3.028832046,0,0,0,5.674883135,11.46987124,11.05199791,19.5,15.4,5.707689881,3.112029954,2.450162481,1.930863042,1.32107043,3.137162363,9.976065455,5.023140902,2.187524402,3.103583619,5.467084409,3.072399285,6.185440836,11.78073901,11.31030976,3.698851384,3.405589894,1.149204919,1.546353802,2.766449382,0.609257944,3.109083282,1.675209392,1.941942024,1.659977348,0.682315212,1.195765416,0.099890383,0,0,0,4.889210359,7.195057825,9.95,3.21080149
