AflNum,AflNom,AflAnoIni,AflAnoFin,AflIBlo,AflHid,AflEtaTip,AflDatTip,Sem01,Sem02,Sem03,Sem04,Sem05,Sem06,Sem07,Sem08,Sem09,Sem10,Sem11,Sem12,Sem13,Sem14,Sem15,Sem16,Sem17,Sem18,Sem19,Sem20,Sem21,Sem22,Sem23,Sem24,Sem25,Sem26,Sem27,Sem28,Sem29,Sem30,Sem31,Sem32,Sem33,Sem34,Sem35,Sem36,Sem37,Sem38,Sem39,Sem40,Sem41,Sem42,Sem43,Sem44,Sem45,Sem46,Sem47,Sem48
1970,Angostura,*,*,*,11,EtaSem,DatCau,109.4160301,156.7776332,133.5790076,146.3295833,130.758612,160.5492539,121.6315199,296.2716775,272.252384,524.6001531,1043.856785,555.4589857,420.4306523,520.270238,459.6238781,644.8951755,573.4212979,483.8406148,593.7835249,437.4763813,368.3315589,438.3553513,508.437424,484.6590575,493.3279136,460.2614336,602.8776524,768.7548053,672.0455514,738.1702127,588.8686132,535.1250601,538.2388451,536.2312798,518.1103606,556.3861796,377.9359024,292.6748745,287.1154866,242.2817129,297.3718392,245.9366076,205.5504257,174.1177841,162.9263311,142.7296507,127.1545312,123.1296903
1971,Angostura,*,*,*,12,EtaSem,DatCau,123.4083874,127.6020304,131.8697099,122.3084155,152.2022336,161.8307927,1176.404883,660.052575,476.7826284,378.1206769,337.4109957,556.1629295,497.1610588,678.9069126,1484.257806,1376.780422,1066.478032,836.2047799,645.2288458,503.1562414,530.013788,604.0014911,573.9926908,482.804476,507.6806136,462.6983012,633.711895,951.2277627,746.951988,664.4197828,542.7025453,445.3744373,490.2840716,419.0594795,671.0036785,578.7782332,325.1690669,298.0625638,274.9879827,225.9783353,218.6820899,178.7604102,162.7917383,147.7989297,131.8134786,122.6133824,150.3446333,116.5018119
1972,Angostura,*,*,*,13,EtaSem,DatCau,124.3391714,109.1251905,102.3196905,101.407425,184.3749067,347.3528995,518.1149526,2211.05556,1617.15526,1335.297809,1178.345987,1032.304776,754.7439514,705.9458511,539.951652,818.6788729,1266.045916,1920.977935,1407.497619,878.2768125,651.1540539,772.3262671,833.9741757,704.6561977,634.4153277,650.0814509,815.0143966,1047.938317,949.0759245,902.1732944,758.7898404,837.1838543,580.3737741,520.026055,477.3295458,368.0613365,292.3799816,260.1856544,229.3786014,193.0463704,181.6355882,171.5122757,158.8581351,145.6199571,126.3692606,137.0137608,117.6533048,111.0304366
1973,Angostura,*,*,*,14,EtaSem,DatCau,111.7132612,107.6959577,103.0289128,106.068963,127.0390988,127.9631807,299.105879,724.909867,631.6328962,380.6716116,485.1503136,706.7418405,666.2458188,908.8075259,492.1073992,464.6656089,456.6666018,431.3965131,485.9979546,430.2683842,432.5104029,372.0706,330.2593022,448.1712755,506.7652255,777.3985902,822.8525103,709.5103319,534.9669701,681.5479199,560.4593092,481.2841976,358.1174818,303.782253,258.2396665,220.9475485,242.1854216,187.6562407,164.2196971,145.3721271,139.9465155,121.6973451,117.1712611,108.752745,104.7109239,108.0035841,99.23197579,96.43718312
1974,Angostura,*,*,*,15,EtaSem,DatCau,96.44031175,90.35459203,87.93801726,87.50278076,102.9926075,116.0495455,312.5760752,168.3864247,224.3653927,351.3379536,597.8881432,968.9328047,552.7204785,361.571313,285.1116468,629.1801447,724.0155573,446.6793941,440.9369592,409.9688286,330.6672803,419.1711482,481.8971905,535.1121041,500.0395636,667.3720802,750.3103693,544.8975305,617.0932135,637.6787617,466.7950505,382.7728878,355.923641,362.1925379,291.2931849,242.6624508,216.6648508,188.0528594,164.9497078,156.2860259,145.6723717,297.4732901,203.1573439,155.2034557,129.0820161,116.6123452,105.6156019,99.37239753
1975,Angostura,*,*,*,16,EtaSem,DatCau,127.1084297,257.4477405,229.9461553,258.3453812,219.974552,397.5405485,316.8479604,1018.157854,598.3797806,604.3098474,723.9268305,963.4556618,1143.291097,959.5478852,581.0682775,460.3676082,592.9175667,416.4232314,424.99455,429.0421172,408.0995228,381.1676816,458.9260126,622.8414421,536.904618,547.8423505,732.1909298,812.2859274,899.1062206,900.4883584,936.3727503,814.1303423,742.4463198,575.959525,519.1391621,400.9460628,329.9418134,300.7004345,229.0257189,192.0215635,190.8281811,166.1399117,151.9745112,138.0064144,129.1224417,131.6078783,115.9285815,106.2649433
1976,Angostura,*,*,*,17,EtaSem,DatCau,103.6670735,99.40085395,98.41158566,96.74992407,101.8990505,103.5738326,107.942952,153.0773402,208.121525,315.8279141,1474.064513,1214.722746,547.8426157,385.1056589,389.0416501,408.3072909,415.391442,365.9294223,336.6103065,351.1579593,313.5718584,275.2287987,491.3276008,647.7477775,726.8248546,823.1520761,851.8410224,734.075907,544.9115492,627.7658155,545.7206235,506.5310865,404.044605,318.024508,276.9775738,414.9309659,250.5129504,206.25333,185.4355638,187.0100167,162.8492643,144.4159307,135.7793338,131.2676787,116.6924929,107.7610826,102.1233318,100.9052992
1977,Angostura,*,*,*,18,EtaSem,DatCau,107.7838571,128.4867355,174.7833891,136.6228862,601.9680645,750.3187257,316.8903791,736.8070773,643.0877401,693.1235872,806.7737827,598.9421104,862.4417163,870.6024099,864.9634757,1118.715516,654.5942712,732.8868091,539.7300082,582.0119395,616.901987,661.4856341,669.7239168,1211.875604,925.9119869,797.5109443,960.7326086,1293.902648,982.2885068,769.9312354,1187.458301,888.4701533,761.7844085,681.9215602,534.7493848,382.5762132,298.8839148,232.2117395,223.7868238,187.980932,175.9343675,164.8732507,157.7774399,151.2242499,141.6368812,128.6253585,116.0138932,111.7843206
1978,Angostura,*,*,*,19,EtaSem,DatCau,102.1884766,98.02296033,94.64964291,92.31446846,150.936297,236.0998756,387.9740353,214.7360535,498.1743507,313.4551758,559.1811923,382.5215705,981.1143748,1772.592059,1943.72598,1568.260028,731.881801,619.7777467,452.6035143,400.4500053,517.5681006,623.7715907,821.8016794,1114.440991,796.9849022,779.8136974,929.5345533,1334.835236,1000.012743,715.0178183,862.0048893,663.7818584,527.2704043,421.5829282,315.5656543,257.4958913,205.7494223,184.3294728,172.2930334,149.2518493,153.9010068,141.5444689,134.2656617,120.8412748,101.0745165,97.13276091,92.50660738,88.37434925
1979,Angostura,*,*,*,20,EtaSem,DatCau,91.43834761,88.78181863,87.46905918,99.03839792,143.0489142,143.2077291,297.1282452,341.0910978,236.1290974,179.9792583,191.6440621,187.427471,182.4849649,175.7619885,194.7142052,1491.62386,1306.290022,976.9438693,720.6588515,1778.234282,1235.446474,798.017005,642.3724107,978.1862824,541.3873936,523.6397064,702.2499979,662.5803232,694.9560162,729.8956424,815.7512102,815.0661195,799.2917659,873.2220848,600.146367,418.2783038,314.5334342,257.0488515,217.4752004,180.5997529,192.3228905,360.3265291,225.1204135,321.3376369,337.8366791,226.4889229,184.7056216,162.2129286
