DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegIBlo,DemVegEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
8550,F,2021,2021,Tocopilla 005,6,EtaMes,0.987883661,0.964013338,0.978744697,0.909492806,0.963302245,0.940965738,0.953966768,0.95500277,0.915887153,0.962106783,0.965818898,1.035575635
8551,F,2021,2021,Tocopilla 005,7,EtaMes,0.919311213,0.930153366,0.920867258,0.958185971,0.927131212,1.005694161,0.820659009,0.908615477,0.967779538,0.922601533,0.884540076,0.89053845
8552,F,2021,2021,Tocopilla 005,8,EtaMes,0.976763432,0.994971028,0.989146366,0.936486885,0.998122024,0.926184034,0.988673766,0.933033935,0.919687217,0.958682915,0.95503365,0.968848605
8553,F,2021,2021,Tocopilla 005,9,EtaMes,0.938689036,0.967339583,0.916741456,0.96195053,0.925639706,1.037168389,0.881639968,0.926843778,1.034631987,0.951577032,0.939514878,0.952132091
8554,F,2021,2021,Tocopilla 005,10,EtaMes,0.988296541,0.989337183,0.975354955,0.951437451,0.982002255,0.954430564,1.025644647,0.967694147,0.960971688,1.008619412,0.994519639,0.976069139
8555,F,2021,2021,Tocopilla 005,11,EtaMes,0.949210589,0.98711779,0.912557545,0.957551495,0.903852396,1.02748808,0.976212133,0.952864211,1.040955868,0.922078443,0.941162624,0.976699154
8556,F,2021,2021,Tocopilla 005,12,EtaMes,1.002637231,0.968679755,0.988449047,0.980040793,0.972040904,0.910299826,1.02561822,0.980354418,0.953242501,0.985271387,0.999013492,0.98981332
8557,F,2021,2021,Tocopilla 005,13,EtaMes,1.005981557,1.162791295,0.935336618,1.102719652,1.005237018,1.103872594,1.020009898,1.091948325,1.124182649,0.99073412,1.010367961,1.029282525
8558,F,2021,2021,Tocopilla 005,14,EtaMes,1.053283816,1.152206497,0.994027596,1.116308978,1.072697304,0.959789953,1.045702473,1.134641743,1.033599517,1.03973228,1.061687763,0.997246793
8559,F,2021,2021,Tocopilla 005,15,EtaMes,1.178413912,1.194579834,1.135699482,1.206519959,1.163223333,1.284677488,1.190291475,1.169286402,1.250999035,1.121245294,1.111379791,1.185202426
8560,F,2021,2021,Tocopilla 005,16,EtaMes,1.18865333,1.173603724,1.188027428,1.198199669,1.201583527,1.110955339,1.206482201,1.218512146,1.134910661,1.135154756,1.147350588,1.160705755
8561,F,2022,2022,Tocopilla 005,1,EtaMes,1.086085297,1.058668547,1.070826623,1.096490733,1.074718261,1.152104185,1.104294075,1.080018044,1.16694665,1.066092955,1.050256813,1.064656664
8562,F,2022,2022,Tocopilla 005,2,EtaMes,1.033841199,1.05765633,1.06794262,1.051852883,1.063801415,1.026071538,1.086689233,1.099302066,1.001889758,1.010434268,1.026268305,1.036156802
8563,F,2022,2022,Tocopilla 005,3,EtaMes,0.956881751,0.907177129,0.921120641,0.970092104,0.949614338,1.04665089,0.960063825,0.961539715,1.046234306,0.97262035,0.969378791,0.937425501
8564,F,2022,2022,Tocopilla 005,4,EtaMes,0.912179958,0.918824954,0.927225739,0.910996906,0.930765396,0.913860137,0.931734073,0.966028043,0.908214954,0.947211074,0.953405744,0.94316559
8565,F,2022,2022,Tocopilla 005,5,EtaMes,0.914228486,0.863662817,0.876324956,0.88548558,0.869229501,0.996712965,0.845229233,0.921911612,0.9896811,0.936494451,0.928433389,0.923228266
8566,F,2022,2022,Tocopilla 005,6,EtaMes,0.987922261,0.964026294,0.978744522,0.909524777,0.963272564,0.940963616,0.953965911,0.954953826,0.915935262,0.962119036,0.965848516,1.035521054
8567,F,2022,2022,Tocopilla 005,7,EtaMes,0.919276642,0.93012804,0.920877186,0.958171948,0.927163532,1.005713247,0.820663457,0.908642099,0.96773671,0.922599875,0.884449635,0.890488951
8568,F,2022,2022,Tocopilla 005,8,EtaMes,0.976748476,0.994979584,0.98913817,0.936499868,0.998109122,0.926199996,0.988679737,0.933038455,0.919678442,0.958708549,0.955026198,0.968823625
8569,F,2022,2022,Tocopilla 005,9,EtaMes,0.93866449,0.967346254,0.916738455,0.961954502,0.925630307,1.037180139,0.881619891,0.926851028,1.034639807,0.951579991,0.939532673,0.952125895
8570,F,2022,2022,Tocopilla 005,10,EtaMes,0.988294721,0.989331709,0.975354882,0.951430267,0.981994607,0.954414694,1.025624922,0.967674515,0.960978191,1.008618294,0.994512365,0.97607863
8571,F,2022,2022,Tocopilla 005,11,EtaMes,0.949199774,0.987043219,0.91261845,0.957497222,0.903836597,1.027463926,0.976302219,0.952848748,1.040957462,0.922094618,0.941165528,0.976671881
8572,F,2022,2022,Tocopilla 005,12,EtaMes,1.002661016,0.968702294,0.988463987,0.980036409,0.972033854,0.910331079,1.025624922,0.980365131,0.953228423,0.985269008,0.999009952,0.989822003
8573,F,2022,2022,Tocopilla 005,13,EtaMes,1.005973246,1.16275632,0.935315929,1.102624604,1.005358047,1.103864041,1.020020973,1.091971882,1.124186022,0.990809614,1.010324194,1.029299564
8574,F,2022,2022,Tocopilla 005,14,EtaMes,1.05331551,1.152166554,0.993969812,1.116241797,1.072736541,0.959773414,1.04570716,1.134656108,1.033585478,1.039733451,1.061686802,0.997263992
8575,F,2022,2022,Tocopilla 005,15,EtaMes,1.178488512,1.194641144,1.135716694,1.206532374,1.163280302,1.284687874,1.19027429,1.169333517,1.251048619,1.121250213,1.111361436,1.185210774
8576,F,2022,2022,Tocopilla 005,16,EtaMes,1.188624732,1.173621145,1.188022023,1.198195887,1.201583133,1.110942612,1.206467262,1.218502136,1.134911271,1.135140962,1.147358667,1.160725983
8577,F,2023,2023,Tocopilla 005,1,EtaMes,1.086063643,1.05864907,1.070783146,1.096444353,1.074774567,1.152138251,1.104304054,1.080029411,1.166991827,1.066046286,1.0502446,1.064628035
8578,F,2023,2023,Tocopilla 005,2,EtaMes,1.033858185,1.057650184,1.067924927,1.051825187,1.063793087,1.026087493,1.086687316,1.099309815,1.001878983,1.010450934,1.026259776,1.036184527
8579,F,2023,2023,Tocopilla 005,3,EtaMes,0.956841005,0.907163767,0.921142685,0.970088018,0.949631033,1.046645222,0.960039858,0.961536623,1.046243079,0.972633004,0.969386668,0.937413952
8580,F,2023,2023,Tocopilla 005,4,EtaMes,0.912182472,0.918833376,0.927220924,0.911003353,0.930755984,0.913881693,0.931736801,0.966046277,0.90821438,0.947201029,0.953410762,0.943166372
8581,F,2023,2023,Tocopilla 005,5,EtaMes,0.914237805,0.863722855,0.87635185,0.885521306,0.86923451,0.996710889,0.845201245,0.921864741,0.989612444,0.936573403,0.928503444,0.923264456
8582,F,2023,2023,Tocopilla 005,6,EtaMes,0.987895801,0.964031194,0.978759328,0.909500607,0.963297434,0.940983733,0.953969432,0.954979107,0.915922815,0.962127408,0.96582249,1.035534202
8583,F,2023,2023,Tocopilla 005,7,EtaMes,0.919324755,0.930111578,0.920907515,0.958159412,0.927151742,1.00566772,0.820666518,0.908611732,0.967747605,0.922662085,0.884475357,0.890551137
8584,F,2023,2023,Tocopilla 005,8,EtaMes,0.97674562,0.994989574,0.989124896,0.936501557,0.998105703,0.92618971,0.988654443,0.933048101,0.919689152,0.958682859,0.955032114,0.968821694
8585,F,2023,2023,Tocopilla 005,9,EtaMes,0.938683422,0.967322735,0.916728725,0.961951287,0.925617861,1.037181276,0.881621238,0.92681011,1.034621672,0.951582983,0.939505474,0.952134945
8586,F,2023,2023,Tocopilla 005,10,EtaMes,0.988281176,0.989348702,0.975340318,0.951415907,0.981986099,0.954443243,1.025643013,0.967680209,0.9609682,1.00861812,0.994519618,0.976065592
8587,F,2023,2023,Tocopilla 005,11,EtaMes,0.949281233,0.987127774,0.912604206,0.957566931,0.903826172,1.027401207,0.976281043,0.95283684,1.041005361,0.922173968,0.94122267,0.976669934
8588,F,2023,2023,Tocopilla 005,12,EtaMes,1.002642816,0.96870683,0.988473656,0.980032713,0.972062468,0.910289948,1.025643013,0.980359526,0.953234655,0.98524083,0.999032247,0.989794676
8589,F,2023,2023,Tocopilla 005,13,EtaMes,1.005944194,1.16275105,0.935397603,1.102724646,1.005379674,1.103863566,1.020081564,1.091902654,1.124176114,0.990754327,1.010269893,1.02928714
8590,F,2023,2023,Tocopilla 005,14,EtaMes,1.053306774,1.152172423,0.994009196,1.116297835,1.072759617,0.959762228,1.045733334,1.134657222,1.033583167,1.03975456,1.061649972,0.997273413
8591,F,2023,2023,Tocopilla 005,15,EtaMes,1.178476553,1.19455069,1.135708148,1.206527224,1.163210742,1.284646663,1.190215821,1.169351056,1.251041392,1.121203443,1.111371427,1.185233766
8592,F,2023,2023,Tocopilla 005,16,EtaMes,1.188650451,1.173584712,1.188024421,1.198197487,1.201582115,1.11092435,1.206455909,1.218532426,1.134922727,1.135136949,1.147357982,1.160721768
8593,F,2024,2024,Tocopilla 005,1,EtaMes,1.08605159,1.058659705,1.070816232,1.096476918,1.074741614,1.152116051,1.104320657,1.080034728,1.166966929,1.066153943,1.050286982,1.064658278
8594,F,2024,2024,Tocopilla 005,2,EtaMes,1.033859821,1.057657138,1.067914954,1.051851042,1.063794793,1.026085569,1.086671197,1.099292874,1.001881026,1.010456934,1.02627502,1.036158214
8595,F,2024,2024,Tocopilla 005,3,EtaMes,0.956871844,0.907150577,0.921138256,0.970092442,0.949614,1.046639025,0.960057162,0.961518201,1.046235673,0.972650285,0.969391791,0.937417237
8596,F,2024,2024,Tocopilla 005,4,EtaMes,0.912192762,0.9188375,0.927220453,0.910995418,0.930771777,0.913885086,0.931743131,0.96604334,0.90821343,0.947194844,0.953401823,0.943162316
8597,F,2024,2024,Tocopilla 005,5,EtaMes,0.914153132,0.863677481,0.876360702,0.885492688,0.869216187,0.996680912,0.845202839,0.921865363,0.989690654,0.936569428,0.928471519,0.923173552
8598,F,2024,2024,Tocopilla 005,6,EtaMes,0.987877961,0.964004353,0.97876183,0.90952801,0.963313749,0.94095907,0.953961103,0.954962013,0.915927422,0.962075785,0.96582646,1.035599639
8599,F,2024,2024,Tocopilla 005,7,EtaMes,0.919271189,0.930180539,0.920876093,0.958186658,0.927112833,1.005715619,0.820643382,0.908605655,0.967751866,0.922655895,0.884580138,0.890515907
8600,F,2024,2024,Tocopilla 005,8,EtaMes,0.976760922,0.994971021,0.989143511,0.936503352,0.998110623,0.926188094,0.988680658,0.933055433,0.919695473,0.958699234,0.955022428,0.968832368
8601,F,2024,2024,Tocopilla 005,9,EtaMes,0.938651563,0.967312311,0.916733907,0.962002614,0.925664991,1.037162126,0.881633996,0.926832491,1.034641397,0.951577851,0.939526359,0.952117938
8602,F,2024,2024,Tocopilla 005,10,EtaMes,0.988299813,0.989333719,0.975353702,0.9514116,0.98200186,0.954440809,1.025633774,0.967685018,0.960979078,1.008610167,0.994511166,0.976076399
8603,F,2024,2024,Tocopilla 005,11,EtaMes,0.949228879,0.987090774,0.912539288,0.957499785,0.903862194,1.027475266,0.976238424,0.952874837,1.040971722,0.922066338,0.941166257,0.976682581
8604,F,2024,2024,Tocopilla 005,12,EtaMes,1.002667593,0.968675016,0.988461886,0.980010459,0.972025134,0.910293639,1.025609928,0.980376452,0.953235976,0.985277513,0.998994839,0.989796418
8605,F,2024,2024,Tocopilla 005,13,EtaMes,1.006005186,1.162779566,0.93539996,1.102658768,1.005245199,1.103824905,1.020072392,1.09192637,1.124176104,0.990808624,1.010312063,1.029429914
8606,F,2024,2024,Tocopilla 005,14,EtaMes,1.053289825,1.152216682,0.994019755,1.116292139,1.072717068,0.959800352,1.045735824,1.134652093,1.033577933,1.039736453,1.061658226,0.99726737
8607,F,2024,2024,Tocopilla 005,15,EtaMes,1.178517811,1.194576004,1.135693001,1.206548181,1.163247342,1.284678112,1.190278757,1.169274662,1.251020336,1.121257822,1.111374781,1.185196409
8608,F,2024,2024,Tocopilla 005,16,EtaMes,1.18862985,1.173619611,1.188020868,1.198178228,1.201587171,1.110917384,1.20645684,1.218525004,1.134878662,1.135132051,1.147352208,1.16072063
8609,F,2025,2025,Tocopilla 005,1,EtaMes,1.086091871,1.058613208,1.07083263,1.096440614,1.074722848,1.152140168,1.104331146,1.080010169,1.166941458,1.066113151,1.050215315,1.0646175
8610,F,2025,2025,Tocopilla 005,2,EtaMes,1.033850388,1.057661075,1.067927715,1.051851708,1.063800179,1.026079993,1.086691917,1.099279722,1.001891968,1.010428789,1.026256626,1.036172702
8611,F,2025,2025,Tocopilla 005,3,EtaMes,0.956881548,0.907159594,0.921128188,0.970078562,0.949632587,1.046645662,0.96005611,0.961545632,1.046260152,0.972627435,0.969374313,0.937417882
8612,F,2025,2025,Tocopilla 005,4,EtaMes,0.912167345,0.918824876,0.927225131,0.910995411,0.930762455,0.913872848,0.931742535,0.966040166,0.90820974,0.947201247,0.953414902,0.943171858
8613,F,2025,2025,Tocopilla 005,5,EtaMes,0.914228957,0.863733403,0.876338456,0.885493051,0.869245636,0.996664874,0.845221893,0.921887976,0.98960311,0.936566218,0.928464459,0.923175549
8614,F,2025,2025,Tocopilla 005,6,EtaMes,0.987895622,0.964034664,0.9787367,0.909486991,0.963289058,0.940979668,0.953962434,0.954986866,0.91594497,0.962093396,0.965864025,1.035531735
8615,F,2025,2025,Tocopilla 005,7,EtaMes,0.919305077,0.930174434,0.920874852,0.958168745,0.92711634,1.00570199,0.820662842,0.908600966,0.96774757,0.922665843,0.884487998,0.890513866
8616,F,2025,2025,Tocopilla 005,8,EtaMes,0.976748534,0.994978986,0.989148792,0.9365028,0.998112117,0.926209014,0.988681026,0.933039573,0.919695385,0.958690808,0.955006929,0.9688375
8617,F,2025,2025,Tocopilla 005,9,EtaMes,0.938686625,0.967300182,0.916737038,0.962003485,0.92560209,1.037147468,0.881591069,0.926850267,1.034653089,0.951573414,0.939519161,0.952126373
8618,F,2025,2025,Tocopilla 005,10,EtaMes,0.988279177,0.989350492,0.975342003,0.951421078,0.981974219,0.954415625,1.025634818,0.967687484,0.960968696,1.008630944,0.994527954,0.976073673
8619,F,2025,2025,Tocopilla 005,11,EtaMes,0.94930033,0.987034626,0.912616112,0.95750504,0.903908805,1.027464843,0.976278602,0.952868401,1.040993164,0.922096156,0.941122372,0.97666097
8620,F,2025,2025,Tocopilla 005,12,EtaMes,1.002662516,0.968696148,0.988414119,0.980035813,0.972035971,0.910317213,1.025611775,0.980357597,0.953230341,0.985258961,0.999009489,0.989820714
8621,F,2025,2025,Tocopilla 005,13,EtaMes,1.005994656,1.162822182,0.935314981,1.102635194,1.005330672,1.103819258,1.020101863,1.091907465,1.124182045,0.990800466,1.010284166,1.029349017
8622,F,2025,2025,Tocopilla 005,14,EtaMes,1.053291867,1.152180112,0.993987502,1.116291427,1.072766549,0.959807804,1.045705544,1.134666554,1.033614224,1.039746979,1.061646585,0.997276165
8623,F,2025,2025,Tocopilla 005,15,EtaMes,1.178450882,1.194584744,1.135703428,1.206560331,1.163273585,1.284653808,1.19021272,1.169290738,1.250983558,1.12122092,1.11137348,1.185205044
8624,F,2025,2025,Tocopilla 005,16,EtaMes,1.18863908,1.173603104,1.18804256,1.198198654,1.201587571,1.11094897,1.206455696,1.218506906,1.134875414,1.1351282,1.147372411,1.160722583
8625,F,2026,2026,Tocopilla 005,1,EtaMes,1.086061514,1.058606121,1.070825876,1.096475825,1.074723076,1.152145992,1.104347307,1.080070747,1.16695138,1.066093439,1.050242732,1.064637409
8626,F,2026,2026,Tocopilla 005,2,EtaMes,1.033866781,1.057644625,1.067920813,1.05182503,1.063777504,1.026083859,1.086691052,1.099280521,1.001874873,1.010443147,1.026259521,1.036172198
8627,F,2026,2026,Tocopilla 005,3,EtaMes,0.956839745,0.90717064,0.921133519,0.970060792,0.949615462,1.046643992,0.960033152,0.961530231,1.046260702,0.972618965,0.969352984,0.937404882
8628,F,2026,2026,Tocopilla 005,4,EtaMes,0.912189077,0.918834758,0.927221095,0.911007403,0.930767447,0.913869801,0.931739596,0.966030526,0.908215247,0.947205999,0.953402005,0.943166086
8629,F,2026,2026,Tocopilla 005,5,EtaMes,0.914169176,0.863735657,0.876317207,0.8855822,0.869168689,0.996684994,0.845243739,0.921872612,0.989657218,0.93650633,0.928435255,0.923215248
8630,F,2026,2026,Tocopilla 005,6,EtaMes,0.987919205,0.964002668,0.978745165,0.909491511,0.963289095,0.94096378,0.953972226,0.954986134,0.915939051,0.962114472,0.965834942,1.035585409
8631,F,2026,2026,Tocopilla 005,7,EtaMes,0.919327857,0.930145901,0.920872389,0.958213837,0.927141897,1.005714444,0.820639787,0.908640304,0.967745169,0.922633793,0.8845543,0.890497296
8632,F,2026,2026,Tocopilla 005,8,EtaMes,0.976756538,0.994971755,0.989125054,0.936493338,0.998120735,0.926209633,0.98868102,0.933041466,0.919699027,0.958691379,0.955041236,0.96883812
8633,F,2026,2026,Tocopilla 005,9,EtaMes,0.938688832,0.967325576,0.916759603,0.962008425,0.925662745,1.037154159,0.881605332,0.926824901,1.034616557,0.951574233,0.939513575,0.952139814
8634,F,2026,2026,Tocopilla 005,10,EtaMes,0.98828975,0.989349723,0.975350484,0.951426333,0.981981091,0.954428229,1.025631485,0.967681289,0.960977214,1.008615782,0.994519684,0.976075189
8635,F,2026,2026,Tocopilla 005,11,EtaMes,0.949197255,0.987097717,0.912646817,0.957519053,0.903904899,1.027397006,0.976210795,0.952857174,1.040996737,0.922083296,0.941170819,0.976678278
8636,F,2026,2026,Tocopilla 005,12,EtaMes,1.002648367,0.968698342,0.988439589,0.980024219,0.972059489,0.910320552,1.025631485,0.980369893,0.953251899,0.985265394,0.999023066,0.98981584
8637,F,2026,2026,Tocopilla 005,13,EtaMes,1.006006431,1.162782998,0.935365064,1.102675435,1.005250655,1.103850313,1.020084214,1.091960172,1.124173733,0.990785382,1.010270713,1.029370776
8638,F,2026,2026,Tocopilla 005,14,EtaMes,1.053274074,1.152212941,0.994021228,1.116279595,1.07271452,0.959793373,1.045717455,1.134654017,1.033585508,1.039764645,1.061666912,0.997248505
8639,F,2026,2026,Tocopilla 005,15,EtaMes,1.178471955,1.194579418,1.135716501,1.2065189,1.163281326,1.284647236,1.190243406,1.169290565,1.250984564,1.121253287,1.11139866,1.185195949
8640,F,2026,2026,Tocopilla 005,16,EtaMes,1.188615623,1.173583048,1.188032119,1.198181494,1.201589313,1.110945998,1.20644975,1.21851868,1.134878338,1.135145842,1.147360868,1.160701939
8641,F,2027,2027,Tocopilla 005,1,EtaMes,1.086061514,1.058606121,1.070825876,1.096475825,1.074723076,1.152145992,1.104347307,1.080070747,1.16695138,1.066093439,1.050242732,1.064637409
8642,F,2027,2027,Tocopilla 005,2,EtaMes,1.033866781,1.057644625,1.067920813,1.05182503,1.063777504,1.026083859,1.086691052,1.099280521,1.001874873,1.010443147,1.026259521,1.036172198
8643,F,2027,2027,Tocopilla 005,3,EtaMes,0.956839745,0.90717064,0.921133519,0.970060792,0.949615462,1.046643992,0.960033152,0.961530231,1.046260702,0.972618965,0.969352984,0.937404882
8644,F,2027,2027,Tocopilla 005,4,EtaMes,0.912189077,0.918834758,0.927221095,0.911007403,0.930767447,0.913869801,0.931739596,0.966030526,0.908215247,0.947205999,0.953402005,0.943166086
8645,F,2027,2027,Tocopilla 005,5,EtaMes,0.914169176,0.863735657,0.876317207,0.8855822,0.869168689,0.996684994,0.845243739,0.921872612,0.989657218,0.93650633,0.928435255,0.923215248
8646,F,2027,2027,Tocopilla 005,6,EtaMes,0.987919205,0.964002668,0.978745165,0.909491511,0.963289095,0.94096378,0.953972226,0.954986134,0.915939051,0.962114472,0.965834942,1.035585409
8647,F,2027,2027,Tocopilla 005,7,EtaMes,0.919327857,0.930145901,0.920872389,0.958213837,0.927141897,1.005714444,0.820639787,0.908640304,0.967745169,0.922633793,0.8845543,0.890497296
8648,F,2027,2027,Tocopilla 005,8,EtaMes,0.976756538,0.994971755,0.989125054,0.936493338,0.998120735,0.926209633,0.98868102,0.933041466,0.919699027,0.958691379,0.955041236,0.96883812
8649,F,2027,2027,Tocopilla 005,9,EtaMes,0.938688832,0.967325576,0.916759603,0.962008425,0.925662745,1.037154159,0.881605332,0.926824901,1.034616557,0.951574233,0.939513575,0.952139814
8650,F,2027,2027,Tocopilla 005,10,EtaMes,0.98828975,0.989349723,0.975350484,0.951426333,0.981981091,0.954428229,1.025631485,0.967681289,0.960977214,1.008615782,0.994519684,0.976075189
8651,F,2027,2027,Tocopilla 005,11,EtaMes,0.949197255,0.987097717,0.912646817,0.957519053,0.903904899,1.027397006,0.976210795,0.952857174,1.040996737,0.922083296,0.941170819,0.976678278
8652,F,2027,2027,Tocopilla 005,12,EtaMes,1.002648367,0.968698342,0.988439589,0.980024219,0.972059489,0.910320552,1.025631485,0.980369893,0.953251899,0.985265394,0.999023066,0.98981584
8653,F,2027,2027,Tocopilla 005,13,EtaMes,1.006006431,1.162782998,0.935365064,1.102675435,1.005250655,1.103850313,1.020084214,1.091960172,1.124173733,0.990785382,1.010270713,1.029370776
8654,F,2027,2027,Tocopilla 005,14,EtaMes,1.053274074,1.152212941,0.994021228,1.116279595,1.07271452,0.959793373,1.045717455,1.134654017,1.033585508,1.039764645,1.061666912,0.997248505
8655,F,2027,2027,Tocopilla 005,15,EtaMes,1.178471955,1.194579418,1.135716501,1.2065189,1.163281326,1.284647236,1.190243406,1.169290565,1.250984564,1.121253287,1.11139866,1.185195949
8656,F,2027,2027,Tocopilla 005,16,EtaMes,1.188615623,1.173583048,1.188032119,1.198181494,1.201589313,1.110945998,1.20644975,1.21851868,1.134878338,1.135145842,1.147360868,1.160701939
8657,F,2028,2028,Tocopilla 005,1,EtaMes,1.086061514,1.058606121,1.070825876,1.096475825,1.074723076,1.152145992,1.104347307,1.080070747,1.16695138,1.066093439,1.050242732,1.064637409
8658,F,2028,2028,Tocopilla 005,2,EtaMes,1.033866781,1.057644625,1.067920813,1.05182503,1.063777504,1.026083859,1.086691052,1.099280521,1.001874873,1.010443147,1.026259521,1.036172198
8659,F,2028,2028,Tocopilla 005,3,EtaMes,0.956839745,0.90717064,0.921133519,0.970060792,0.949615462,1.046643992,0.960033152,0.961530231,1.046260702,0.972618965,0.969352984,0.937404882
8660,F,2028,2028,Tocopilla 005,4,EtaMes,0.912189077,0.918834758,0.927221095,0.911007403,0.930767447,0.913869801,0.931739596,0.966030526,0.908215247,0.947205999,0.953402005,0.943166086
8661,F,2028,2028,Tocopilla 005,5,EtaMes,0.914169176,0.863735657,0.876317207,0.8855822,0.869168689,0.996684994,0.845243739,0.921872612,0.989657218,0.93650633,0.928435255,0.923215248
8662,F,2028,2028,Tocopilla 005,6,EtaMes,0.987919205,0.964002668,0.978745165,0.909491511,0.963289095,0.94096378,0.953972226,0.954986134,0.915939051,0.962114472,0.965834942,1.035585409
8663,F,2028,2028,Tocopilla 005,7,EtaMes,0.919327857,0.930145901,0.920872389,0.958213837,0.927141897,1.005714444,0.820639787,0.908640304,0.967745169,0.922633793,0.8845543,0.890497296
8664,F,2028,2028,Tocopilla 005,8,EtaMes,0.976756538,0.994971755,0.989125054,0.936493338,0.998120735,0.926209633,0.98868102,0.933041466,0.919699027,0.958691379,0.955041236,0.96883812
8665,F,2028,2028,Tocopilla 005,9,EtaMes,0.938688832,0.967325576,0.916759603,0.962008425,0.925662745,1.037154159,0.881605332,0.926824901,1.034616557,0.951574233,0.939513575,0.952139814
8666,F,2028,2028,Tocopilla 005,10,EtaMes,0.98828975,0.989349723,0.975350484,0.951426333,0.981981091,0.954428229,1.025631485,0.967681289,0.960977214,1.008615782,0.994519684,0.976075189
8667,F,2028,2028,Tocopilla 005,11,EtaMes,0.949197255,0.987097717,0.912646817,0.957519053,0.903904899,1.027397006,0.976210795,0.952857174,1.040996737,0.922083296,0.941170819,0.976678278
8668,F,2028,2028,Tocopilla 005,12,EtaMes,1.002648367,0.968698342,0.988439589,0.980024219,0.972059489,0.910320552,1.025631485,0.980369893,0.953251899,0.985265394,0.999023066,0.98981584
8669,F,2028,2028,Tocopilla 005,13,EtaMes,1.006006431,1.162782998,0.935365064,1.102675435,1.005250655,1.103850313,1.020084214,1.091960172,1.124173733,0.990785382,1.010270713,1.029370776
8670,F,2028,2028,Tocopilla 005,14,EtaMes,1.053274074,1.152212941,0.994021228,1.116279595,1.07271452,0.959793373,1.045717455,1.134654017,1.033585508,1.039764645,1.061666912,0.997248505
8671,F,2028,2028,Tocopilla 005,15,EtaMes,1.178471955,1.194579418,1.135716501,1.2065189,1.163281326,1.284647236,1.190243406,1.169290565,1.250984564,1.121253287,1.11139866,1.185195949
8672,F,2028,2028,Tocopilla 005,16,EtaMes,1.188615623,1.173583048,1.188032119,1.198181494,1.201589313,1.110945998,1.20644975,1.21851868,1.134878338,1.135145842,1.147360868,1.160701939
8673,F,2029,2029,Tocopilla 005,1,EtaMes,1.086061514,1.058606121,1.070825876,1.096475825,1.074723076,1.152145992,1.104347307,1.080070747,1.16695138,1.066093439,1.050242732,1.064637409
8674,F,2029,2029,Tocopilla 005,2,EtaMes,1.033866781,1.057644625,1.067920813,1.05182503,1.063777504,1.026083859,1.086691052,1.099280521,1.001874873,1.010443147,1.026259521,1.036172198
8675,F,2029,2029,Tocopilla 005,3,EtaMes,0.956839745,0.90717064,0.921133519,0.970060792,0.949615462,1.046643992,0.960033152,0.961530231,1.046260702,0.972618965,0.969352984,0.937404882
8676,F,2029,2029,Tocopilla 005,4,EtaMes,0.912189077,0.918834758,0.927221095,0.911007403,0.930767447,0.913869801,0.931739596,0.966030526,0.908215247,0.947205999,0.953402005,0.943166086
8677,F,2029,2029,Tocopilla 005,5,EtaMes,0.914169176,0.863735657,0.876317207,0.8855822,0.869168689,0.996684994,0.845243739,0.921872612,0.989657218,0.93650633,0.928435255,0.923215248
8678,F,2029,2029,Tocopilla 005,6,EtaMes,0.987919205,0.964002668,0.978745165,0.909491511,0.963289095,0.94096378,0.953972226,0.954986134,0.915939051,0.962114472,0.965834942,1.035585409
8679,F,2029,2029,Tocopilla 005,7,EtaMes,0.919327857,0.930145901,0.920872389,0.958213837,0.927141897,1.005714444,0.820639787,0.908640304,0.967745169,0.922633793,0.8845543,0.890497296
8680,F,2029,2029,Tocopilla 005,8,EtaMes,0.976756538,0.994971755,0.989125054,0.936493338,0.998120735,0.926209633,0.98868102,0.933041466,0.919699027,0.958691379,0.955041236,0.96883812
8681,F,2029,2029,Tocopilla 005,9,EtaMes,0.938688832,0.967325576,0.916759603,0.962008425,0.925662745,1.037154159,0.881605332,0.926824901,1.034616557,0.951574233,0.939513575,0.952139814
8682,F,2029,2029,Tocopilla 005,10,EtaMes,0.98828975,0.989349723,0.975350484,0.951426333,0.981981091,0.954428229,1.025631485,0.967681289,0.960977214,1.008615782,0.994519684,0.976075189
8683,F,2029,2029,Tocopilla 005,11,EtaMes,0.949197255,0.987097717,0.912646817,0.957519053,0.903904899,1.027397006,0.976210795,0.952857174,1.040996737,0.922083296,0.941170819,0.976678278
8684,F,2029,2029,Tocopilla 005,12,EtaMes,1.002648367,0.968698342,0.988439589,0.980024219,0.972059489,0.910320552,1.025631485,0.980369893,0.953251899,0.985265394,0.999023066,0.98981584
8685,F,2029,2029,Tocopilla 005,13,EtaMes,1.006006431,1.162782998,0.935365064,1.102675435,1.005250655,1.103850313,1.020084214,1.091960172,1.124173733,0.990785382,1.010270713,1.029370776
8686,F,2029,2029,Tocopilla 005,14,EtaMes,1.053274074,1.152212941,0.994021228,1.116279595,1.07271452,0.959793373,1.045717455,1.134654017,1.033585508,1.039764645,1.061666912,0.997248505
8687,F,2029,2029,Tocopilla 005,15,EtaMes,1.178471955,1.194579418,1.135716501,1.2065189,1.163281326,1.284647236,1.190243406,1.169290565,1.250984564,1.121253287,1.11139866,1.185195949
