DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegTasa,DemVegEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
279,F,2023,2023,Palafitos 110,0,EtaMes,0.050252781,0.049849313,0.048130474,0.046607769,0.048725703,0.04932815,0.048504418,0.04921025,0.048771593,0.051430906,0.051376164,0.049965583
280,F,2024,2024,Palafitos 110,0,EtaMes,0.049851782,0.049451303,0.047743577,0.046233197,0.048332734,0.048930816,0.0481156,0.048815038,0.048379958,0.051131983,0.051078441,0.049674808
281,F,2025,2025,Palafitos 110,0,EtaMes,0.049560172,0.049161832,0.047462171,0.04596069,0.048046831,0.048641681,0.047832587,0.048527422,0.048094965,0.050937759,0.050885014,0.049485919
282,F,2026,2026,Palafitos 110,0,EtaMes,0.049370709,0.04897378,0.047279379,0.045783636,0.04786111,0.048453856,0.04764871,0.04834068,0.047910005,0.050750532,0.050698503,0.049303825
283,F,2027,2027,Palafitos 110,0,EtaMes,0.04918808,0.048792605,0.047103399,0.04561313,0.047682242,0.048272895,0.047471548,0.048160745,0.047731815,0.050566145,0.050514792,0.049124489
284,F,2028,2028,Palafitos 110,0,EtaMes,0.049008229,0.048614233,0.046930207,0.045445303,0.04750618,0.048094738,0.047297128,0.047983585,0.047556385,0.050386509,0.050335789,0.048949769
285,F,2029,2029,Palafitos 110,0,EtaMes,0.048833019,0.048440507,0.046761588,0.045281886,0.047334738,0.047921225,0.047127251,0.047811033,0.04738553,0.050207767,0.05015763,0.04877591
286,F,2030,2030,Palafitos 110,0,EtaMes,0.048658689,0.048267732,0.046593998,0.045119429,0.04716429,0.047748661,0.0469583,0.047639402,0.047215605,0.050027205,0.049977621,0.048600272
287,F,2031,2031,Palafitos 110,0,EtaMes,0.048482592,0.04809326,0.046424838,0.044955426,0.046992209,0.047574403,0.046787691,0.047466065,0.047043999,0.049852944,0.049803855,0.048430755
288,F,2032,*,Palafitos 110,0,EtaMes,0.048312646,0.047924951,0.046261748,0.044797273,0.046826256,0.047406301,0.046623105,0.04729884,0.046878464,0.0496836,0.049634943,0.04826601
289,F,2017,2017,Parinacota 066,0,EtaMes,0.000030138,0.000031806,0.000028446,0.000031372,0.000029909,0.000028837,0.000030261,0.000029027,0.000029326,0.000029438,0.000030343,0.000031826
290,F,2018,2018,Parinacota 066,0,EtaMes,0.000030187,0.000031858,0.000028489,0.00003142,0.000029953,0.00002888,0.000030309,0.000029071,0.000029369,0.000029432,0.000030338,0.000031818
291,F,2019,2019,Parinacota 066,0,EtaMes,0.000030179,0.000031849,0.000028479,0.000031409,0.000029941,0.00002887,0.000030299,0.000029061,0.000029359,0.000029435,0.000030343,0.000031822
292,F,2020,2020,Parinacota 066,0,EtaMes,0.000030181,0.00003185,0.000028477,0.000031408,0.000029939,0.000028869,0.000030299,0.000029061,0.000029359,0.00002947,0.000030379,0.000031859
293,F,2021,2021,Parinacota 066,0,EtaMes,0.000030215,0.000031885,0.000028507,0.000031441,0.00002997,0.000028898,0.000030331,0.000029091,0.000029389,0.000029503,0.000030414,0.000031894
294,F,2022,2022,Parinacota 066,0,EtaMes,0.000030247,0.000031919,0.000028535,0.000031472,0.000029998,0.000028926,0.000030362,0.00002912,0.000029419,0.000029525,0.000030438,0.000031918
295,F,2023,2023,Parinacota 066,0,EtaMes,0.000030268,0.000031941,0.000028553,0.000031492,0.000030016,0.000028944,0.000030382,0.000029139,0.000029437,0.000029572,0.000030487,0.000031968
296,F,2024,2024,Parinacota 066,0,EtaMes,0.000030315,0.00003199,0.000028595,0.000031538,0.00003006,0.000028987,0.000030428,0.000029182,0.000029481,0.000029606,0.000030522,0.000032005
297,F,2025,2025,Parinacota 066,0,EtaMes,0.000030349,0.000032025,0.000028626,0.000031572,0.000030091,0.000029017,0.000030461,0.000029214,0.000029513,0.000029629,0.000030546,0.000032029
298,F,2026,2026,Parinacota 066,0,EtaMes,0.000030371,0.000032049,0.000028646,0.000031595,0.000030112,0.000029038,0.000030483,0.000029235,0.000029534,0.000029658,0.000030576,0.000032061
299,F,2027,2027,Parinacota 066,0,EtaMes,0.0000304,0.00003208,0.000028673,0.000031624,0.00003014,0.000029064,0.000030511,0.000029262,0.000029562,0.00002969,0.00003061,0.000032095
300,F,2028,2028,Parinacota 066,0,EtaMes,0.000030433,0.000032114,0.000028703,0.000031657,0.000030171,0.000029094,0.000030543,0.000029292,0.000029593,0.000029725,0.000030646,0.000032133
301,F,2029,2029,Parinacota 066,0,EtaMes,0.000030468,0.000032151,0.000028735,0.000031693,0.000030205,0.000029127,0.000030578,0.000029325,0.000029626,0.000029766,0.000030688,0.000032177
302,F,2030,2030,Parinacota 066,0,EtaMes,0.000030509,0.000032194,0.000028774,0.000031735,0.000030245,0.000029165,0.000030619,0.000029364,0.000029666,0.000029811,0.000030736,0.000032226
303,F,2031,2031,Parinacota 066,0,EtaMes,0.000030555,0.000032243,0.000028817,0.000031782,0.000030289,0.000029208,0.000030664,0.000029408,0.00002971,0.000029861,0.000030787,0.00003228
304,F,2032,*,Parinacota 066,0,EtaMes,0.000030605,0.000032296,0.000028864,0.000031834,0.000030338,0.000029256,0.000030714,0.000029456,0.000029759,0.000029916,0.000030844,0.000032339
305,F,2017,2017,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.003278153
306,F,2018,2018,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.00324862
307,F,2019,2019,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.003215631
308,F,2020,2020,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.003187215
309,F,2021,2021,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.003157818
310,F,2022,2022,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.00313131
311,F,2023,2023,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.003104315
312,F,2024,2024,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.003084188
313,F,2025,2025,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.003070413
314,F,2026,2026,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.003057126
315,F,2027,2027,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.003044055
316,F,2028,2028,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.003031336
317,F,2029,2029,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.00301873
318,F,2030,2030,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.003006084
319,F,2031,2031,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.002993888
320,F,2032,*,Pozo Almonte 066,0,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0.002982065
321,F,2017,2017,Pozo Almonte 13.8,0,EtaMes,0.023298012,0.022456029,0.022609172,0.025647187,0.023777884,0.023800221,0.023882041,0.023114357,0.023430464,0.022235983,0.022409638,0.022787437
322,F,2018,2018,Pozo Almonte 13.8,0,EtaMes,0.022963711,0.022133382,0.022281826,0.025276136,0.023432586,0.023455174,0.023537694,0.022779437,0.023090448,0.022059811,0.022232888,0.022606758
323,F,2019,2019,Pozo Almonte 13.8,0,EtaMes,0.022780625,0.021956484,0.022101957,0.025072446,0.023243103,0.023266085,0.023349007,0.02259653,0.022904969,0.021867441,0.022039816,0.022409368
324,F,2020,2020,Pozo Almonte 13.8,0,EtaMes,0.022580569,0.021763205,0.02190547,0.024849826,0.023035945,0.023059241,0.023142544,0.022396311,0.022701909,0.021707861,0.021879533,0.022245499
325,F,2021,2021,Pozo Almonte 13.8,0,EtaMes,0.022414444,0.021602826,0.021742594,0.024665097,0.022863948,0.022887301,0.022970866,0.022229743,0.022532996,0.02154391,0.021714919,0.022077309
326,F,2022,2022,Pozo Almonte 13.8,0,EtaMes,0.022244011,0.021438358,0.021575641,0.024475839,0.022687833,0.022711352,0.022795263,0.022059465,0.022360392,0.021399237,0.021569663,0.021928841
327,F,2023,2023,Pozo Almonte 13.8,0,EtaMes,0.022093529,0.02129307,0.021428073,0.024308542,0.022532135,0.022555793,0.02263997,0.021908871,0.022207707,0.021251194,0.021420958,0.021776948
328,F,2024,2024,Pozo Almonte 13.8,0,EtaMes,0.021939625,0.021144643,0.021277541,0.02413782,0.022373251,0.022396969,0.022481432,0.021755124,0.022051888,0.021148654,0.021317967,0.021671709
329,F,2025,2025,Pozo Almonte 13.8,0,EtaMes,0.021832941,0.021041738,0.021173127,0.024019368,0.022262986,0.022286727,0.022371384,0.021648414,0.021943749,0.021089154,0.021258239,0.02161065
330,F,2026,2026,Pozo Almonte 13.8,0,EtaMes,0.021770982,0.020981977,0.021112439,0.023950498,0.022198859,0.022222621,0.02230742,0.021586431,0.021880975,0.021031871,0.021200714,0.021551861
331,F,2027,2027,Pozo Almonte 13.8,0,EtaMes,0.021711334,0.020924484,0.021054108,0.023884279,0.022137192,0.022160944,0.022245879,0.021526789,0.021820584,0.020975313,0.021143906,0.021493816
332,F,2028,2028,Pozo Almonte 13.8,0,EtaMes,0.021652445,0.020867744,0.020996572,0.023818947,0.02207635,0.022100077,0.022185144,0.021467924,0.021760986,0.020920051,0.021088389,0.021437098
333,F,2029,2029,Pozo Almonte 13.8,0,EtaMes,0.021594909,0.020812325,0.020940403,0.023755158,0.022016943,0.02204063,0.022125824,0.021410428,0.021702778,0.02086456,0.02103262,0.021380141
334,F,2030,2030,Pozo Almonte 13.8,0,EtaMes,0.021537141,0.020756717,0.020884092,0.023691189,0.021957363,0.021980984,0.022066302,0.021352728,0.021644372,0.020807588,0.020975346,0.021321663
335,F,2031,2031,Pozo Almonte 13.8,0,EtaMes,0.021477843,0.020699658,0.020826352,0.023625585,0.021896259,0.021919794,0.022005234,0.021293521,0.021584444,0.020752517,0.020919966,0.021265132
336,F,2032,*,Pozo Almonte 13.8,0,EtaMes,0.021420526,0.020644535,0.020770613,0.023562235,0.021837251,0.021860679,0.021946236,0.021236318,0.021526552,0.020698696,0.020865822,0.02120988
337,F,2017,2017,Pukara 066,0,EtaMes,0.092020858,0.08905405,0.087326638,0.0875578,0.087200506,0.091261766,0.089073643,0.090968454,0.087843334,0.08380802,0.091061253,0.088498561
338,F,2018,2018,Pukara 066,0,EtaMes,0.09217283,0.089199399,0.087459361,0.087691847,0.087329195,0.09139869,0.089214432,0.091105674,0.087973874,0.083789566,0.091044469,0.088478536
339,F,2019,2019,Pukara 066,0,EtaMes,0.092147889,0.089173512,0.087426919,0.087660543,0.08729558,0.091365773,0.089186379,0.091075822,0.087944761,0.08380059,0.091059786,0.088489191
340,F,2020,2020,Pukara 066,0,EtaMes,0.092154304,0.089177828,0.087423457,0.087658041,0.087290132,0.091362126,0.089187129,0.091074922,0.087943471,0.083899703,0.091169797,0.088592519
341,F,2021,2021,Pukara 066,0,EtaMes,0.092257778,0.089276854,0.087514705,0.087749676,0.087378506,0.091455547,0.089281761,0.09116981,0.088034814,0.083992984,0.091273821,0.088690295
342,F,2022,2022,Pukara 066,0,EtaMes,0.092355591,0.089370649,0.087600878,0.087836568,0.087462421,0.09154477,0.089372734,0.091261301,0.088123147,0.084055842,0.091344523,0.088755808
343,F,2023,2023,Pukara 066,0,EtaMes,0.092420076,0.089431975,0.087655468,0.087891693,0.087514891,0.091600912,0.089430865,0.091319348,0.088179058,0.08418953,0.091492011,0.088896208
344,F,2024,2024,Pukara 066,0,EtaMes,0.092562601,0.089569474,0.087785434,0.088022173,0.087642314,0.091735209,0.089565483,0.091455431,0.08831056,0.084286809,0.091599308,0.088998263
345,F,2025,2025,Pukara 066,0,EtaMes,0.092666066,0.089669222,0.087879619,0.088116604,0.087734476,0.091832253,0.089662675,0.091553753,0.08840561,0.084351281,0.091670444,0.089065979
346,F,2026,2026,Pukara 066,0,EtaMes,0.092734676,0.089735408,0.087942175,0.088179243,0.087795685,0.091896692,0.089727143,0.091619213,0.088469036,0.084434178,0.091761479,0.089153142
347,F,2027,2027,Pukara 066,0,EtaMes,0.092823618,0.089821448,0.08802449,0.088261601,0.087876533,0.091981547,0.089811495,0.091704961,0.088552101,0.084526098,0.091862262,0.089249827
348,F,2028,2028,Pukara 066,0,EtaMes,0.092922508,0.089917201,0.088116459,0.088353595,0.087966972,0.092076377,0.089905569,0.091800621,0.088644756,0.084625347,0.091970948,0.089354249
349,F,2029,2029,Pukara 066,0,EtaMes,0.093029506,0.090020877,0.08821634,0.088453485,0.088065284,0.092179383,0.090007595,0.091904395,0.088745262,0.084741862,0.092098317,0.089476882
350,F,2030,2030,Pukara 066,0,EtaMes,0.093155488,0.090143072,0.088334563,0.08857169,0.0881818,0.092301334,0.090128121,0.092027019,0.088864007,0.084872191,0.092240647,0.089614076
351,F,2031,2031,Pukara 066,0,EtaMes,0.093296627,0.090280041,0.088467378,0.088704475,0.088312788,0.092438354,0.090263388,0.092164646,0.088997262,0.085013976,0.092395339,0.089763363
352,F,2032,*,Pukara 066,0,EtaMes,0.093450426,0.090429382,0.088612532,0.088849571,0.088456045,0.092588122,0.090411059,0.092314933,0.089142771,0.085171765,0.092567324,0.089929537
353,F,2017,2017,Quiani 066,0,EtaMes,0.031955495,0.031223499,0.030325828,0.030093353,0.03106213,0.032332698,0.033187153,0.033354452,0.033134504,0.032308487,0.032892927,0.032220999
354,F,2018,2018,Quiani 066,0,EtaMes,0.03200827,0.03127446,0.030371919,0.030139425,0.031107971,0.032381208,0.033239608,0.033404765,0.033183744,0.032301373,0.032886864,0.032213708
355,F,2019,2019,Quiani 066,0,EtaMes,0.031999609,0.031265384,0.030360652,0.030128665,0.031095997,0.032369546,0.033229157,0.03339382,0.033172763,0.032305623,0.032892397,0.032217588
356,F,2020,2020,Quiani 066,0,EtaMes,0.032001837,0.031266897,0.03035945,0.030127806,0.031094056,0.032368254,0.033229436,0.03339349,0.033172276,0.032343832,0.032932135,0.032255208
357,F,2021,2021,Quiani 066,0,EtaMes,0.032037769,0.031301617,0.030391138,0.0301593,0.031125536,0.032401352,0.033264694,0.033428281,0.03320673,0.032379792,0.03296971,0.032290807
358,F,2022,2022,Quiani 066,0,EtaMes,0.032071736,0.031334503,0.030421063,0.030189165,0.031155428,0.032432962,0.033298589,0.033461827,0.03324005,0.032404024,0.032995249,0.032314659
359,F,2023,2023,Quiani 066,0,EtaMes,0.032094129,0.031356005,0.03044002,0.030208111,0.031174119,0.032452853,0.033320247,0.033483111,0.033261139,0.032455562,0.033048524,0.032365777
360,F,2024,2024,Quiani 066,0,EtaMes,0.032143623,0.031404213,0.030485153,0.030252957,0.031219509,0.032500432,0.033370404,0.033533007,0.033310742,0.032493063,0.033087282,0.032402933
361,F,2025,2025,Quiani 066,0,EtaMes,0.032179553,0.031439186,0.030517861,0.030285412,0.031252338,0.032534813,0.033406615,0.033569058,0.033346595,0.032517917,0.033112977,0.032427587
362,F,2026,2026,Quiani 066,0,EtaMes,0.032203378,0.031462392,0.030539585,0.030306941,0.031274142,0.032557643,0.033430635,0.033593059,0.033370519,0.032549875,0.03314586,0.032459322
363,F,2027,2027,Quiani 066,0,EtaMes,0.032234265,0.031492559,0.03056817,0.030335247,0.031302941,0.032587706,0.033462063,0.0336245,0.033401851,0.03258531,0.033182265,0.032494524
364,F,2028,2028,Quiani 066,0,EtaMes,0.032268606,0.031526131,0.030600108,0.030366865,0.031335157,0.032621303,0.033497113,0.033659574,0.0334368,0.032623572,0.033221525,0.032532542
365,F,2029,2029,Quiani 066,0,EtaMes,0.032305762,0.031562481,0.030634794,0.030401197,0.031370177,0.032657796,0.033535126,0.033697624,0.033474711,0.032668489,0.033267532,0.032577191
366,F,2030,2030,Quiani 066,0,EtaMes,0.032349511,0.031605324,0.030675849,0.030441824,0.031411682,0.032701002,0.033580032,0.033742585,0.033519502,0.032718731,0.033318944,0.032627141
367,F,2031,2031,Quiani 066,0,EtaMes,0.032398524,0.031653348,0.030721972,0.030487462,0.031458341,0.032749546,0.03363043,0.033793047,0.033569766,0.03277339,0.033374822,0.032681495
368,F,2032,*,Quiani 066,0,EtaMes,0.032451932,0.031705708,0.030772379,0.030537331,0.031509372,0.032802607,0.033685449,0.033848152,0.033624652,0.032834219,0.033436946,0.032741996
369,F,2017,2017,Sur 110,0,EtaMes,0.047502552,0.047446047,0.046299042,0.048069564,0.047775946,0.047084004,0.047359457,0.047206502,0.047558702,0.047529423,0.045922506,0.047603713
370,F,2018,2018,Sur 110,0,EtaMes,0.047833435,0.047775613,0.046615415,0.048398573,0.048100296,0.047404818,0.047685968,0.047528534,0.047882067,0.047748841,0.046136162,0.047823183
371,F,2019,2019,Sur 110,0,EtaMes,0.048051835,0.047992806,0.046823553,0.048615351,0.048314387,0.047616994,0.047901593,0.047742815,0.048097785,0.047986486,0.046367481,0.048060663
372,F,2020,2020,Sur 110,0,EtaMes,0.048287996,0.048227655,0.047048539,0.048849487,0.048545429,0.047845778,0.04813407,0.047973644,0.048330099,0.048172144,0.046548056,0.048245883
373,F,2021,2021,Sur 110,0,EtaMes,0.048471922,0.048410751,0.047224012,0.049031756,0.04872496,0.048023207,0.048314427,0.048152477,0.048510106,0.048363724,0.046734539,0.048437362
374,F,2022,2022,Sur 110,0,EtaMes,0.048662185,0.048600308,0.0474058,0.049220776,0.048911338,0.048207633,0.048502073,0.048338749,0.048697755,0.048539566,0.046905687,0.048613
375,F,2023,2023,Sur 110,0,EtaMes,0.048836665,0.04877398,0.047572206,0.049393772,0.049081889,0.048376376,0.048673653,0.048509056,0.048869248,0.048705255,0.047066934,0.048778521
376,F,2024,2024,Sur 110,0,EtaMes,0.049001003,0.048937878,0.047729456,0.049557135,0.049242818,0.048535481,0.048835646,0.048669767,0.049031207,0.048825558,0.047184005,0.048898642
377,F,2025,2025,Sur 110,0,EtaMes,0.049120188,0.049056707,0.047843404,0.049675441,0.049359326,0.048650622,0.048952833,0.048786065,0.04914843,0.048902773,0.047259175,0.048975773
378,F,2026,2026,Sur 110,0,EtaMes,0.049196663,0.049132971,0.047916524,0.049751313,0.049434062,0.048724482,0.049027999,0.048860779,0.04922382,0.048973278,0.047327798,0.049046182
379,F,2027,2027,Sur 110,0,EtaMes,0.049266428,0.049202631,0.047983366,0.049820613,0.049502272,0.048791835,0.049096592,0.048928934,0.049292628,0.04904078,0.047393489,0.049113579
380,F,2028,2028,Sur 110,0,EtaMes,0.049333186,0.049269336,0.048047399,0.049886972,0.049567557,0.048856271,0.049162241,0.048994147,0.049358483,0.049104731,0.047455717,0.04917742
381,F,2029,2029,Sur 110,0,EtaMes,0.049396398,0.049332543,0.0481081,0.049949851,0.04962939,0.048917271,0.049224414,0.049055893,0.049420856,0.049165032,0.047514375,0.049237594
382,F,2030,2030,Sur 110,0,EtaMes,0.04945594,0.049392165,0.048165412,0.050009168,0.049687667,0.048974708,0.049283004,0.049114046,0.049479628,0.049223606,0.047571336,0.049296024
383,F,2031,2031,Sur 110,0,EtaMes,0.04951373,0.049450096,0.048221139,0.050066809,0.049744255,0.049030437,0.049339889,0.049170474,0.049536676,0.049277146,0.047623387,0.049349413
384,F,2032,*,Sur 110,0,EtaMes,0.049566493,0.049503073,0.048272152,0.050119523,0.049795954,0.049081299,0.049391851,0.049221995,0.049588796,0.049325438,0.047670314,0.049397539
385,F,2017,2017,Tamarugal 066,0,EtaMes,0.014760049,0.01520815,0.014714818,0.015059174,0.015130089,0.015526186,0.016145019,0.015587434,0.012854864,0.016300852,0.015497377,0.014908547
386,F,2018,2018,Tamarugal 066,0,EtaMes,0.01454837,0.014989755,0.014501881,0.014841419,0.014910487,0.01530121,0.015912351,0.015361695,0.012668414,0.01617129,0.015374753,0.014789961
387,F,2019,2019,Tamarugal 066,0,EtaMes,0.014432009,0.014869572,0.014384448,0.014721442,0.014789539,0.015177469,0.015784389,0.015237959,0.012566332,0.016029731,0.015240726,0.014660331
388,F,2020,2020,Tamarugal 066,0,EtaMes,0.01430479,0.014738183,0.014256091,0.014590239,0.014657232,0.01504203,0.01564429,0.015102434,0.012454508,0.015912181,0.015129346,0.014552605
389,F,2021,2021,Tamarugal 066,0,EtaMes,0.01419904,0.014629048,0.014149583,0.014481258,0.014547272,0.014929334,0.015527679,0.014989575,0.012361397,0.015791386,0.015014931,0.014442013
390,F,2022,2022,Tamarugal 066,0,EtaMes,0.014090523,0.014517106,0.014040385,0.01436958,0.014434654,0.014813984,0.015408374,0.014874175,0.012266229,0.015684728,0.014913908,0.01434433
391,F,2023,2023,Tamarugal 066,0,EtaMes,0.013994652,0.014418159,0.013943809,0.014270803,0.014335033,0.014711941,0.015302805,0.014772054,0.012181994,0.015575601,0.014810502,0.014244407
392,F,2024,2024,Tamarugal 066,0,EtaMes,0.013896613,0.014317086,0.013845304,0.014170015,0.014233386,0.014607769,0.015195043,0.014667808,0.012096039,0.015499849,0.014738725,0.014175024
393,F,2025,2025,Tamarugal 066,0,EtaMes,0.013828507,0.01424686,0.013776831,0.014099935,0.014162692,0.014535307,0.015120079,0.014595299,0.012036259,0.015455649,0.014696867,0.014134544
394,F,2026,2026,Tamarugal 066,0,EtaMes,0.013788735,0.014205852,0.013736816,0.014058968,0.014121356,0.014492942,0.015076271,0.014552953,0.012001366,0.015413093,0.014656551,0.014095568
395,F,2027,2027,Tamarugal 066,0,EtaMes,0.013750443,0.014166399,0.013698353,0.014019574,0.014081603,0.014452178,0.015034118,0.014512203,0.011967797,0.015371081,0.014616742,0.014057089
396,F,2028,2028,Tamarugal 066,0,EtaMes,0.013712645,0.014127466,0.013660417,0.013980713,0.014042386,0.014411956,0.014992523,0.014471988,0.011934672,0.015330038,0.014577844,0.014019495
397,F,2029,2029,Tamarugal 066,0,EtaMes,0.013675719,0.014089446,0.013623388,0.013942775,0.014004099,0.014372677,0.014951902,0.014432715,0.011902324,0.015288844,0.014538788,0.013981762
398,F,2030,2030,Tamarugal 066,0,EtaMes,0.013638663,0.014051313,0.013586282,0.013904746,0.013965718,0.014333285,0.014911162,0.014393321,0.011869881,0.015246586,0.014498711,0.013943051
399,F,2031,2031,Tamarugal 066,0,EtaMes,0.013600655,0.014012216,0.013548265,0.013865777,0.013926387,0.014292905,0.014869397,0.014352929,0.011836619,0.015205741,0.014459963,0.013905633
400,F,2032,*,Tamarugal 066,0,EtaMes,0.013563921,0.013974449,0.013511567,0.01382815,0.013888407,0.014253897,0.01482905,0.014313908,0.01180449,0.015165834,0.014422091,0.013869072
401,F,2017,2017,Tarapaca 220,0,EtaMes,0.006579839,0.006208713,0.005761793,0.005689111,0.006472007,0.006418971,0.006461664,0.005798968,0.005758319,0.006380021,0.006580378,0.006324964
402,F,2018,2018,Tarapaca 220,0,EtaMes,0.006486857,0.006120857,0.005679624,0.005608041,0.006379429,0.006327308,0.006369901,0.005716204,0.005676009,0.006324807,0.006523664,0.006270188
403,F,2019,2019,Tarapaca 220,0,EtaMes,0.006430395,0.006067461,0.005629623,0.005558748,0.006323178,0.006271672,0.00631418,0.005666126,0.005626264,0.00626356,0.006460728,0.006209401
404,F,2020,2020,Tarapaca 220,0,EtaMes,0.00636773,0.006008206,0.005574153,0.005504037,0.006260732,0.006209874,0.006252265,0.005610464,0.005570967,0.006211392,0.006407081,0.006157592
405,F,2021,2021,Tarapaca 220,0,EtaMes,0.006314318,0.005957736,0.00552696,0.005457447,0.006207532,0.006157169,0.006199438,0.005562953,0.005523773,0.006157497,0.006351672,0.006104113
406,F,2022,2022,Tarapaca 220,0,EtaMes,0.006259206,0.00590568,0.005478307,0.005409436,0.006152739,0.006102913,0.006145076,0.005514087,0.00547525,0.006109202,0.006302019,0.006056178
407,F,2023,2023,Tarapaca 220,0,EtaMes,0.006209802,0.005858996,0.005434659,0.005366361,0.006103576,0.006054228,0.006096282,0.005470225,0.005431688,0.006059946,0.00625136,0.006007299
408,F,2024,2024,Tarapaca 220,0,EtaMes,0.006159438,0.00581145,0.005390262,0.005322531,0.006053553,0.006004671,0.006046616,0.005425577,0.005387362,0.006023953,0.006214337,0.005971573
409,F,2025,2025,Tarapaca 220,0,EtaMes,0.006122624,0.005776691,0.005357805,0.005290481,0.006016973,0.005968423,0.00601028,0.005392919,0.00535494,0.006000304,0.006190013,0.005948106
410,F,2026,2026,Tarapaca 220,0,EtaMes,0.006098438,0.005753858,0.005336488,0.005269427,0.005992948,0.005944617,0.00598641,0.005371479,0.005333664,0.005977504,0.006166555,0.00592548
411,F,2027,2027,Tarapaca 220,0,EtaMes,0.006075121,0.005731858,0.005315962,0.005249148,0.005969807,0.005921677,0.005963408,0.005350818,0.005313164,0.005955055,0.006143456,0.005903202
412,F,2028,2028,Tarapaca 220,0,EtaMes,0.006052165,0.005710203,0.005295766,0.005229193,0.005947034,0.005899098,0.005940768,0.005330481,0.005292987,0.005933191,0.006120955,0.005881503
413,F,2029,2029,Tarapaca 220,0,EtaMes,0.006029807,0.005689117,0.005276108,0.005209766,0.005924864,0.005877114,0.005918723,0.005310677,0.005273341,0.005911454,0.006098579,0.00585993
414,F,2030,2030,Tarapaca 220,0,EtaMes,0.006007581,0.005668164,0.005256585,0.00519047,0.005902841,0.005855267,0.005896817,0.005290996,0.005253818,0.005889529,0.006076006,0.005838169
415,F,2031,2031,Tarapaca 220,0,EtaMes,0.005985163,0.005647038,0.00523691,0.005171019,0.00588064,0.00583324,0.005874729,0.005271149,0.005234131,0.005868373,0.006054219,0.00581717
416,F,2032,*,Tarapaca 220,0,EtaMes,0.005963532,0.005626661,0.005217942,0.005152265,0.005859232,0.005811993,0.005853424,0.005252005,0.005215144,0.005847825,0.006033052,0.005796774
417,F,2017,2017,Tocopilla 005,0,EtaMes,0.015514797,0.015351154,0.014972757,0.014751647,0.015338628,0.015368884,0.015568968,0.01514571,0.015377794,0.015582079,0.015489908,0.015679961
418,F,2018,2018,Tocopilla 005,0,EtaMes,0.015649655,0.015484291,0.015100919,0.014878081,0.015469241,0.015500135,0.015703185,0.015275178,0.015508899,0.015648644,0.015556637,0.015746848
419,F,2019,2019,Tocopilla 005,0,EtaMes,0.015715716,0.015549348,0.015163141,0.014939594,0.015532764,0.01556417,0.015768781,0.015338783,0.015573426,0.0157209,0.015629041,0.015819381
420,F,2020,2020,Tocopilla 005,0,EtaMes,0.015787303,0.015619846,0.015230548,0.015006173,0.015601457,0.015633355,0.01583964,0.015407428,0.015643046,0.015776115,0.015684332,0.015874704
421,F,2021,2021,Tocopilla 005,0,EtaMes,0.015841805,0.015673575,0.01528192,0.015056812,0.01565359,0.015685753,0.015893341,0.015459367,0.01569573,0.015833291,0.015741634,0.015932107
422,F,2022,2022,Tocopilla 005,0,EtaMes,0.015898399,0.015729418,0.015335357,0.015109546,0.015707945,0.015740459,0.015949462,0.015513717,0.015750908,0.015885379,0.015793835,0.015984366
423,F,2023,2023,Tocopilla 005,0,EtaMes,0.015949902,0.015780184,0.015383882,0.015157424,0.015757283,0.01579011,0.016000366,0.015563007,0.015800927,0.015934226,0.015842782,0.016033379
424,F,2024,2024,Tocopilla 005,0,EtaMes,0.015998175,0.015827869,0.015429526,0.015202424,0.015803614,0.015836697,0.016048201,0.015609299,0.015847944,0.015968312,0.015876946,0.016067558
425,F,2025,2025,Tocopilla 005,0,EtaMes,0.016031795,0.015861065,0.015461257,0.015233687,0.015835777,0.015869027,0.016081402,0.015641434,0.01588059,0.015988399,0.015897104,0.016087705
