DemIndINum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndIBlo,DemIndEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
10556,F,2036,*,Dolores 110,12,EtaMes,0.983999114,0.979209703,0.956635477,0.976861207,0.972686112,0.947797467,1.006191425,1.006949776,0.95313166,0.996585656,1.002020344,0.995707775
10557,F,2036,*,Dolores 110,13,EtaMes,0.992796804,0.920496368,0.921243707,0.99148909,1.003171603,1.087832624,0.981713065,1.034966836,1.053691951,1.012647663,0.901399852,0.938762498
10558,F,2036,*,Dolores 110,14,EtaMes,0.971824653,1.053479755,0.981328355,1.00843287,1.003654326,0.953798851,1.010923713,1.019392997,0.954099525,0.982079073,1.010284646,1.003761034
10559,F,2036,*,Dolores 110,15,EtaMes,1.002194174,0.988295356,0.935268204,0.999855621,1.017287347,1.098489627,0.992926312,1.038137083,1.036447918,1.019859613,1.003853678,0.988014915
10560,F,2036,*,Dolores 110,16,EtaMes,0.970625293,1.073598454,1.016389599,1.022484789,1.017753201,0.96193757,1.020043793,1.044586555,0.956383564,0.981101461,1.021005043,1.006375558
10561,F,2015,2015,Calama 110,1,EtaMes,0,0,0,0,0,0,0,0,0,1.013317191,1.006317341,0.962541536
10562,F,2015,2015,Calama 110,2,EtaMes,0,0,0,0,0,0,0,0,0,0.970136061,0.994399014,0.9896988
10563,F,2015,2015,Calama 110,3,EtaMes,0,0,0,0,0,0,0,0,0,1.113788842,1.062385562,1.051246778
10564,F,2015,2015,Calama 110,4,EtaMes,0,0,0,0,0,0,0,0,0,1.046582655,1.108465674,1.090111496
10565,F,2015,2015,Calama 110,5,EtaMes,0,0,0,0,0,0,0,0,0,0.994161118,1.043849347,0.928449678
10566,F,2015,2015,Calama 110,6,EtaMes,0,0,0,0,0,0,0,0,0,1.060656505,1.053408519,0.992986229
10567,F,2015,2015,Calama 110,7,EtaMes,0,0,0,0,0,0,0,0,0,1.008625908,0.97996834,0.978757306
10568,F,2015,2015,Calama 110,8,EtaMes,0,0,0,0,0,0,0,0,0,1.02531195,0.988393893,1.024947345
10569,F,2015,2015,Calama 110,9,EtaMes,0,0,0,0,0,0,0,0,0,0.966404358,0.868335242,0.95385254
10570,F,2015,2015,Calama 110,10,EtaMes,0,0,0,0,0,0,0,0,0,0.954234438,0.996832576,1.033348553
10571,F,2015,2015,Calama 110,11,EtaMes,0,0,0,0,0,0,0,0,0,0.99767958,0.86308295,0.974606511
10572,F,2015,2015,Calama 110,12,EtaMes,0,0,0,0,0,0,0,0,0,0.967737109,0.993173479,0.923524069
10573,F,2015,2015,Calama 110,13,EtaMes,0,0,0,0,0,0,0,0,0,0.947248285,0.870589351,0.870338558
10574,F,2015,2015,Calama 110,14,EtaMes,0,0,0,0,0,0,0,0,0,0.927274791,0.883671936,0.855827381
10575,F,2015,2015,Calama 110,15,EtaMes,0,0,0,0,0,0,0,0,0,1.043028652,1.043951475,0.992759319
10576,F,2015,2015,Calama 110,16,EtaMes,0,0,0,0,0,0,0,0,0,1.04029207,1.055757461,0.990672853
10577,F,2016,2016,Calama 110,1,EtaMes,1.016298534,1.090732692,1.134358122,1.167004481,1.131804827,1.177405357,1.196352841,1.011977079,1.118760304,1.013454744,1.006426093,0.962533277
10578,F,2016,2016,Calama 110,2,EtaMes,1.06624104,1.106180475,0.99833818,1.053008806,1.040224865,0.919782312,1.047923451,1.024077126,0.925750135,0.970076514,0.994417765,0.989695017
10579,F,2016,2016,Calama 110,3,EtaMes,1.05814612,1.027712195,1.082758621,1.10111424,1.083781998,1.226418277,1.190123312,1.057485059,1.250718158,1.113870443,1.062387231,1.051299884
10580,F,2016,2016,Calama 110,4,EtaMes,1.09169856,1.111271786,1.119983382,1.138937832,1.100777373,0.999791936,1.008339828,1.036088635,1.013826198,1.046605449,1.108467731,1.090094998
10581,F,2016,2016,Calama 110,5,EtaMes,0.988609905,0.938527325,0.964935604,0.915896998,0.841663269,1.106017822,1.127585307,1.053294312,1.140297576,0.994115424,1.043879251,0.928416574
10582,F,2016,2016,Calama 110,6,EtaMes,1.081801592,0.943631054,0.898255089,0.938519108,0.918746322,0.900872593,0.887818289,0.98438307,0.989728972,1.060754934,1.053410132,0.993111952
10583,F,2016,2016,Calama 110,7,EtaMes,1.01236549,1.050747273,1.069505609,1.072584444,1.048353178,1.219259966,1.125562732,0.998401417,1.074171422,1.008619914,0.980048577,0.978643943
10584,F,2016,2016,Calama 110,8,EtaMes,1.011836317,1.044339672,0.98842958,0.970754071,1.03939481,1.038562522,0.984460578,0.98246477,0.963007692,1.025305149,0.988355309,1.024906824
10585,F,2016,2016,Calama 110,9,EtaMes,0.912780819,0.900323865,0.895222268,1.005486593,1.021639934,0.967985625,1.065947348,1.011622931,1.032880434,0.966328434,0.868313671,0.953898803
10586,F,2016,2016,Calama 110,10,EtaMes,0.950108981,0.904328616,0.90211882,0.926168547,0.932898759,0.911997622,0.941952037,1.033550577,1.017876455,0.954209964,0.996841083,1.03336229
10587,F,2016,2016,Calama 110,11,EtaMes,0.847964256,0.725735356,0.945243041,0.754907439,0.840094466,1.108658183,0.896506166,0.839723568,0.989704934,0.997462614,0.863025677,0.974642601
10588,F,2016,2016,Calama 110,12,EtaMes,0.826196646,0.83820366,0.862235147,0.769470808,0.76946094,0.806437231,0.803380398,0.949804481,0.839777321,0.967794339,0.993135323,0.923499136
10589,F,2016,2016,Calama 110,13,EtaMes,0.939210874,0.950001402,0.827087661,1.066470917,1.110713131,1.10836481,1.044862008,0.816458031,0.988611245,0.947254764,0.870603747,0.870291821
10590,F,2016,2016,Calama 110,14,EtaMes,0.953083792,0.963499585,0.7096801,0.942224276,0.985358232,0.815778858,0.93940773,0.912151693,0.809330285,0.927323769,0.883661346,0.855681659
10591,F,2016,2016,Calama 110,15,EtaMes,0.994273488,1.041533242,1.069630245,1.07699977,1.022162869,1.203711174,1.101291838,1.031012518,1.163517447,1.043083574,1.043927828,0.992753937
10592,F,2016,2016,Calama 110,16,EtaMes,0.983060738,1.004602609,0.958641462,0.911610324,0.874877918,0.794717734,0.930471628,1.085536509,0.988166558,1.040266074,1.055761277,0.990679557
10593,F,2017,2017,Calama 110,1,EtaMes,1.016216899,1.090729638,1.134448302,1.166834298,1.131915804,1.177399986,1.196402872,1.011967012,1.118709136,1.013223485,1.00633717,0.962493157
10594,F,2017,2017,Calama 110,2,EtaMes,1.066259017,1.10620517,0.998333476,1.052935433,1.040191347,0.919821705,1.047906392,1.024039305,0.925721539,0.970094925,0.994390569,0.989681735
10595,F,2017,2017,Calama 110,3,EtaMes,1.058122751,1.027717054,1.082753124,1.101064794,1.083743882,1.226334277,1.190130319,1.05747675,1.250804531,1.113818204,1.062363591,1.051284799
10596,F,2017,2017,Calama 110,4,EtaMes,1.091729067,1.111284925,1.119983137,1.1389397,1.100796134,0.999793088,1.008313745,1.036083523,1.013853736,1.0465952,1.108467776,1.090094575
10597,F,2017,2017,Calama 110,5,EtaMes,0.988678768,0.938490574,0.964897604,0.91589061,0.841474765,1.105952199,1.127520236,1.053377786,1.140238164,0.994305129,1.043830678,0.928604004
10598,F,2017,2017,Calama 110,6,EtaMes,1.081824047,0.943653022,0.898262995,0.938556808,0.918784364,0.900862972,0.887804116,0.984383225,0.989672167,1.060734356,1.053410769,0.993080951
10599,F,2017,2017,Calama 110,7,EtaMes,1.012475305,1.050705897,1.069473629,1.072595789,1.048423333,1.219263923,1.12559614,0.998444171,1.074210475,1.008493896,0.979963409,0.978665185
10600,F,2017,2017,Calama 110,8,EtaMes,1.011835833,1.044303044,0.988433138,0.970764348,1.039362226,1.038529226,0.984463701,0.982488156,0.963070535,1.02531205,0.988345988,1.024948601
10601,F,2017,2017,Calama 110,9,EtaMes,0.912799244,0.900410134,0.895259299,1.00549797,1.021642729,0.968033783,1.065997267,1.011602035,1.032913157,0.966395357,0.868317884,0.953892111
10602,F,2017,2017,Calama 110,10,EtaMes,0.950119943,0.904314457,0.902136181,0.926190757,0.932879418,0.91203893,0.941958672,1.033556764,1.017889714,0.954233556,0.99683447,1.03336166
10603,F,2017,2017,Calama 110,11,EtaMes,0.847695511,0.725637041,0.945215495,0.754985087,0.840231084,1.108557066,0.89643631,0.839726268,0.989695033,0.99757946,0.863063497,0.974544923
10604,F,2017,2017,Calama 110,12,EtaMes,0.826252776,0.838159513,0.862218651,0.769456206,0.769424162,0.806446328,0.803345049,0.949780663,0.839742626,0.967713594,0.993193058,0.92351033
10605,F,2017,2017,Calama 110,13,EtaMes,0.939289729,0.949902301,0.827122842,1.066672225,1.110358662,1.108557066,1.044784109,0.816423934,0.98849453,0.947373054,0.870619223,0.870508312
10606,F,2017,2017,Calama 110,14,EtaMes,0.953058795,0.963499505,0.70974159,0.942169692,0.98546937,0.815817975,0.939479212,0.912160028,0.80925365,0.927379791,0.883706311,0.855752625
10607,F,2017,2017,Calama 110,15,EtaMes,0.994066664,1.041692286,1.069592196,1.077011536,1.022306026,1.203727751,1.101352531,1.03105808,1.163527931,1.042935005,1.043925719,0.992777081
10608,F,2017,2017,Calama 110,16,EtaMes,0.982991546,1.004610077,0.958613557,0.911636415,0.874840958,0.79465098,0.930505928,1.085523776,0.988185829,1.040244983,1.055786783,0.990644846
10609,F,2018,2018,Calama 110,1,EtaMes,1.016212154,1.090774821,1.134344131,1.166924959,1.131925303,1.177447574,1.19634907,1.011920247,1.118618042,1.013433638,1.006340219,0.962531721
10610,F,2018,2018,Calama 110,2,EtaMes,1.066270095,1.106244837,0.998331089,1.052939159,1.040174298,0.919725547,1.047900555,1.024073177,0.925769318,0.970152899,0.994408441,0.989724003
10611,F,2018,2018,Calama 110,3,EtaMes,1.058084604,1.027677494,1.082768975,1.101112471,1.083747915,1.226409299,1.190100047,1.057428507,1.250811951,1.113917249,1.062349391,1.051279377
10612,F,2018,2018,Calama 110,4,EtaMes,1.091718323,1.111291083,1.120000515,1.138938529,1.100772601,0.999790564,1.00832227,1.036088786,1.013809115,1.046578086,1.108476242,1.090102166
10613,F,2018,2018,Calama 110,5,EtaMes,0.988541199,0.938451402,0.964772442,0.915966558,0.841644373,1.105916133,1.127647463,1.053391263,1.140304576,0.994089199,1.043820041,0.928351195
10614,F,2018,2018,Calama 110,6,EtaMes,1.081815875,0.943570837,0.898312402,0.93855109,0.918707338,0.900863165,0.887816401,0.984387337,0.989706752,1.060720043,1.053421613,0.993071057
10615,F,2018,2018,Calama 110,7,EtaMes,1.012405567,1.050813181,1.069507897,1.072525829,1.048344834,1.219310759,1.125577004,0.998416991,1.074148904,1.008418413,0.979949933,0.978709151
10616,F,2018,2018,Calama 110,8,EtaMes,1.011806629,1.044380181,0.988433608,0.970746978,1.039382542,1.038590169,0.984452098,0.982487727,0.963050621,1.025255239,0.98840044,1.024951751
10617,F,2018,2018,Calama 110,9,EtaMes,0.912848693,0.900350323,0.895258101,1.005519304,1.021620172,0.96799514,1.065957185,1.01161814,1.032874028,0.966403111,0.868312606,0.953859807
10618,F,2018,2018,Calama 110,10,EtaMes,0.950155901,0.904337242,0.902139944,0.926195684,0.932881702,0.912033067,0.941967041,1.033562075,1.017869049,0.954241889,0.996846936,1.033347279
10619,F,2018,2018,Calama 110,11,EtaMes,0.847697503,0.725619263,0.945518748,0.754982327,0.840184452,1.108737347,0.896414796,0.839765181,0.98975149,0.997671503,0.863018506,0.974601402
10620,F,2018,2018,Calama 110,12,EtaMes,0.826268818,0.838177499,0.862008751,0.769425701,0.769470984,0.806445877,0.803308292,0.949805271,0.839798633,0.96766157,0.993173151,0.923508109
10621,F,2018,2018,Calama 110,13,EtaMes,0.93934839,0.949857457,0.827212918,1.066625884,1.110513131,1.108464326,1.0449232,0.816374795,0.988577129,0.947161025,0.870598695,0.870538437
10622,F,2018,2018,Calama 110,14,EtaMes,0.953084045,0.96344765,0.709603005,0.942171511,0.985562444,0.815771691,0.939483773,0.912156363,0.809302527,0.927360657,0.883681538,0.855674472
10623,F,2018,2018,Calama 110,15,EtaMes,0.994104671,1.041591263,1.069623883,1.077056145,1.022269026,1.203748575,1.101390274,1.0310079,1.163556925,1.042927936,1.043913623,0.992756637
10624,F,2018,2018,Calama 110,16,EtaMes,0.983004346,1.004588032,0.958625178,0.911613432,0.87487109,0.794591027,0.930474708,1.085524434,0.988140938,1.040300913,1.055761177,0.990672335
10625,F,2019,2019,Calama 110,1,EtaMes,1.016312252,1.090748853,1.13446018,1.166867454,1.131824944,1.177312231,1.196343203,1.01194013,1.118722801,1.013336499,1.006340849,0.962508093
10626,F,2019,2019,Calama 110,2,EtaMes,1.06624326,1.106246777,0.998324958,1.052998664,1.040202542,0.919835609,1.047897576,1.024109373,0.925734748,0.970047998,0.994391668,0.989714155
10627,F,2019,2019,Calama 110,3,EtaMes,1.058118004,1.027664795,1.082762296,1.101096297,1.083827005,1.22641918,1.19007885,1.05748014,1.250815657,1.113934069,1.062378391,1.051286291
10628,F,2019,2019,Calama 110,4,EtaMes,1.091719869,1.111291377,1.119993909,1.138923672,1.10078468,0.999772592,1.008319938,1.036089316,1.013837032,1.046619414,1.108472016,1.090099214
10629,F,2019,2019,Calama 110,5,EtaMes,0.988633961,0.938614319,0.964824121,0.916024148,0.841680997,1.105981698,1.127583586,1.053315555,1.140153682,0.994058219,1.043836557,0.928568742
10630,F,2019,2019,Calama 110,6,EtaMes,1.081759878,0.943643748,0.898241206,0.938498003,0.918772053,0.900847463,0.887767362,0.984424121,0.989719032,1.060671846,1.053395902,0.993098166
10631,F,2019,2019,Calama 110,7,EtaMes,1.012419992,1.050763756,1.0694381,1.072567799,1.048327698,1.219250283,1.125730227,0.99841875,1.074165071,1.008429301,0.979970242,0.978733485
10632,F,2019,2019,Calama 110,8,EtaMes,1.011830256,1.044346114,0.988407949,0.97075171,1.039365877,1.038537463,0.98443688,0.98246352,0.963031382,1.025253981,0.988348403,1.024946079
10633,F,2019,2019,Calama 110,9,EtaMes,0.912806976,0.900381557,0.895233744,1.005448023,1.021613371,0.967935611,1.066005735,1.011615617,1.032937607,0.966417672,0.868307199,0.953874398
10634,F,2019,2019,Calama 110,10,EtaMes,0.950130732,0.90433,0.902162327,0.926190667,0.932881264,0.912053582,0.942016021,1.033547297,1.017889737,0.954254375,0.996840367,1.033351527
10635,F,2019,2019,Calama 110,11,EtaMes,0.847935981,0.725705623,0.945180448,0.755019677,0.840003864,1.108670035,0.896562393,0.839767883,0.989674981,0.997563361,0.863088016,0.974615113
10636,F,2019,2019,Calama 110,12,EtaMes,0.826259895,0.838162287,0.86203746,0.769420674,0.769427385,0.806529294,0.803380559,0.94978685,0.839761603,0.967753723,0.993183015,0.923507611
10637,F,2019,2019,Calama 110,13,EtaMes,0.939332005,0.949845193,0.82731841,1.066447139,1.110740991,1.108401201,1.044738441,0.816420966,0.988441549,0.947089319,0.870642097,0.870514588
10638,F,2019,2019,Calama 110,14,EtaMes,0.953013887,0.963442857,0.709684788,0.942317521,0.985515087,0.815712086,0.939400258,0.912152341,0.809329606,0.927317133,0.883690054,0.855718222
10639,F,2019,2019,Calama 110,15,EtaMes,0.994111956,1.041603823,1.069666514,1.077028619,1.022252278,1.203837153,1.101451225,1.031005277,1.1635118,1.043130205,1.043928122,0.992676405
10640,F,2019,2019,Calama 110,16,EtaMes,0.982998703,1.004520319,0.958656921,0.91163406,0.874847151,0.794700612,0.930415679,1.085496441,0.988177242,1.040262361,1.055776582,0.990642029
10641,F,2020,2020,Calama 110,1,EtaMes,1.016264622,1.09078476,1.134421385,1.166886864,1.131946965,1.177361137,1.196475003,1.01195468,1.118735743,1.013307882,1.00636299,0.962458359
10642,F,2020,2020,Calama 110,2,EtaMes,1.066234759,1.106238249,0.998317637,1.052971998,1.040165068,0.919804736,1.047925356,1.024060034,0.925742765,0.970074912,0.994415541,0.989723911
10643,F,2020,2020,Calama 110,3,EtaMes,1.058156446,1.027657034,1.08272133,1.101112448,1.083812261,1.226391548,1.190091869,1.05743906,1.250770999,1.11393661,1.062366658,1.051302125
10644,F,2020,2020,Calama 110,4,EtaMes,1.091726326,1.111285498,1.119969208,1.138927201,1.100779967,0.999785108,1.008340692,1.036086009,1.01384888,1.04659499,1.108466519,1.090117556
10645,F,2020,2020,Calama 110,5,EtaMes,0.988477789,0.938498862,0.964794547,0.915969647,0.841575923,1.105989975,1.127566167,1.053364252,1.140232486,0.994251944,1.043829771,0.928571647
10646,F,2020,2020,Calama 110,6,EtaMes,1.081827186,0.943575801,0.898307084,0.938531158,0.91871201,0.900819804,0.887761768,0.984370349,0.989712186,1.060613414,1.05336677,0.993003728
10647,F,2020,2020,Calama 110,7,EtaMes,1.012456275,1.050725931,1.069498333,1.0725899,1.048336358,1.219271967,1.125571437,0.998416088,1.074233715,1.008627476,0.980031441,0.978691798
10648,F,2020,2020,Calama 110,8,EtaMes,1.011815139,1.044335223,0.988428326,0.970753978,1.03938366,1.038587467,0.984423721,0.982496114,0.963025336,1.025328016,0.988389415,1.024942901
10649,F,2020,2020,Calama 110,9,EtaMes,0.912875036,0.90038842,0.895290006,1.005428267,1.02161222,0.967982347,1.066001562,1.011610703,1.032929798,0.966360545,0.868323539,0.953892025
10650,F,2020,2020,Calama 110,10,EtaMes,0.950112213,0.904329728,0.902143615,0.92615693,0.932851765,0.912038173,0.942008931,1.033572329,1.017878846,0.954229697,0.996833477,1.033350687
10651,F,2020,2020,Calama 110,11,EtaMes,0.847709976,0.725735045,0.945351154,0.754984734,0.840169389,1.108708042,0.896540227,0.839745545,0.989755288,0.997595091,0.863046001,0.974574279
10652,F,2020,2020,Calama 110,12,EtaMes,0.826193453,0.838140252,0.86221389,0.769444401,0.769463169,0.806504285,0.803303109,0.949774173,0.839755794,0.967749905,0.993157914,0.923502838
10653,F,2020,2020,Calama 110,13,EtaMes,0.93939242,0.949955376,0.827349876,1.06660118,1.11069268,1.108445003,1.044784894,0.81641683,0.988397598,0.94711357,0.870644159,0.870358439
10654,F,2020,2020,Calama 110,14,EtaMes,0.953087084,0.963505013,0.709572084,0.94226834,0.98546654,0.815793704,0.939393939,0.912201271,0.809225751,0.927404198,0.883692031,0.855719948
10655,F,2020,2020,Calama 110,15,EtaMes,0.994119786,1.041607482,1.069610077,1.077056064,1.022237346,1.203665006,1.101362675,1.031005729,1.163539481,1.043061891,1.043917106,0.992748158
10656,F,2020,2020,Calama 110,16,EtaMes,0.983040956,1.004588136,0.958648647,0.911623442,0.874878768,0.794626012,0.930491841,1.085512897,0.988203643,1.040235412,1.05577722,0.990661002
10657,F,2021,2021,Calama 110,1,EtaMes,1.016281795,1.090787888,1.134330479,1.166817355,1.131846295,1.177331477,1.196383126,1.011907307,1.118730999,1.013376545,1.006432308,0.962506121
10658,F,2021,2021,Calama 110,2,EtaMes,1.066255649,1.106242433,0.998330195,1.052971426,1.040185861,0.919824053,1.047918218,1.024084518,0.925749473,0.970080364,0.994419725,0.989707381
10659,F,2021,2021,Calama 110,3,EtaMes,1.058122362,1.027677699,1.082744165,1.101112074,1.083773013,1.226438526,1.190121876,1.057461434,1.250748451,1.113844764,1.062394285,1.051289721
10660,F,2021,2021,Calama 110,4,EtaMes,1.091744027,1.111268877,1.119977262,1.138943365,1.1008054,0.999789387,1.008336486,1.036085065,1.013846756,1.046617123,1.108463547,1.090107245
10661,F,2021,2021,Calama 110,5,EtaMes,0.988567465,0.938624688,0.964791985,0.915872235,0.84161783,1.105912164,1.127543964,1.053423395,1.140242289,0.994055734,1.043782353,0.92859002
10662,F,2021,2021,Calama 110,6,EtaMes,1.081763933,0.943626353,0.898284009,0.9385094,0.918769325,0.900844633,0.88779405,0.984398167,0.989745477,1.060712533,1.05337223,0.993016936
10663,F,2021,2021,Calama 110,7,EtaMes,1.012380263,1.050795801,1.06945678,1.07261612,1.048332943,1.219313321,1.125641374,0.998405115,1.074125647,1.008546343,0.980060147,0.978643621
10664,F,2021,2021,Calama 110,8,EtaMes,1.011805429,1.044296822,0.988453476,0.970748877,1.03935181,1.038542264,0.984448762,0.982463274,0.963023377,1.025276409,0.988362961,1.024909012
10665,F,2021,2021,Calama 110,9,EtaMes,0.912823932,0.900379467,0.895299677,1.00545861,1.021687674,0.968049475,1.065925996,1.011629692,1.03288728,0.966408574,0.868316454,0.953890337
10666,F,2021,2021,Calama 110,10,EtaMes,0.950114749,0.904335137,0.902121008,0.926152254,0.932859464,0.912028934,0.942011966,1.033561291,1.017865348,0.95423479,0.996842431,1.033358406
10667,F,2021,2021,Calama 110,11,EtaMes,0.847843245,0.725655674,0.945606992,0.754965295,0.840052653,1.108671927,0.896379291,0.839743837,0.989807143,0.997597883,0.86308889,0.974632039
10668,F,2021,2021,Calama 110,12,EtaMes,0.826195247,0.838177223,0.862045689,0.769469979,0.769491936,0.8064317,0.803345003,0.949780397,0.839759125,0.967709174,0.993157899,0.923516281
10669,F,2021,2021,Calama 110,13,EtaMes,0.939327442,0.949774898,0.827086368,1.066516759,1.110381016,1.108421039,1.044781303,0.816440987,0.988512149,0.947363774,0.870533662,0.870330911
10670,F,2021,2021,Calama 110,14,EtaMes,0.953098993,0.963484346,0.709631577,0.942311599,0.9855289,0.815727742,0.939411629,0.912155128,0.809268524,0.927398936,0.883681888,0.855670403
10671,F,2021,2021,Calama 110,15,EtaMes,0.99421796,1.041652629,1.069669947,1.077069621,1.022283932,1.203758295,1.101340112,1.030961803,1.163552183,1.042894451,1.043950597,0.992775329
10672,F,2021,2021,Calama 110,16,EtaMes,0.983039276,1.004580835,0.958663445,0.911616765,0.874866299,0.794666396,0.930496187,1.085538423,0.988203817,1.040250037,1.055761287,0.990660132
10673,F,2022,2022,Calama 110,1,EtaMes,1.016212636,1.09076295,1.134350832,1.166964474,1.131828077,1.177358247,1.196350934,1.011985712,1.118724049,1.013399399,1.006344047,0.962523738
10674,F,2022,2022,Calama 110,2,EtaMes,1.066279916,1.106262767,0.998357402,1.052984224,1.040190908,0.919750716,1.047941079,1.024079464,0.925736363,0.970145585,0.994403957,0.989691676
10675,F,2022,2022,Calama 110,3,EtaMes,1.058068882,1.027682856,1.082745876,1.101065889,1.083801121,1.226366509,1.190120113,1.057443633,1.250768689,1.11392762,1.062374386,1.051289129
10676,F,2022,2022,Calama 110,4,EtaMes,1.091725875,1.111274806,1.120012319,1.138946272,1.100767295,0.999777703,1.008329779,1.036075979,1.013858518,1.046584781,1.108470962,1.090114485
10677,F,2022,2022,Calama 110,5,EtaMes,0.988481253,0.938468556,0.964821025,0.915928165,0.841656246,1.105988556,1.127545345,1.053311095,1.140275286,0.994355233,1.043779164,0.928403602
10678,F,2022,2022,Calama 110,6,EtaMes,1.081830224,0.943593111,0.898295805,0.93853771,0.918798838,0.900816592,0.887778388,0.984394941,0.989753207,1.060697615,1.053370384,0.99309485
10679,F,2022,2022,Calama 110,7,EtaMes,1.012454645,1.050809837,1.069433988,1.072592726,1.048409059,1.219406756,1.12571275,0.998372644,1.074235642,1.008404208,0.980041595,0.978655668
10680,F,2022,2022,Calama 110,8,EtaMes,1.011806715,1.044345329,0.988433372,0.970735329,1.039353368,1.038578666,0.984421238,0.982490732,0.963024524,1.025319741,0.988384977,1.024963145
10681,F,2022,2022,Calama 110,9,EtaMes,0.912803087,0.900341258,0.895215933,1.00551294,1.021559909,0.967961507,1.065945183,1.011596767,1.032879441,0.966391082,0.868312973,0.953861113
10682,F,2022,2022,Calama 110,10,EtaMes,0.950123827,0.904366232,0.902128533,0.926152054,0.932849005,0.912055814,0.942012202,1.033572147,1.017867821,0.954199086,0.996843706,1.033349539
10683,F,2022,2022,Calama 110,11,EtaMes,0.847750965,0.725814889,0.945315173,0.754973979,0.840148673,1.108727348,0.896388553,0.839715584,0.98969381,0.997477227,0.863087436,0.974633735
10684,F,2022,2022,Calama 110,12,EtaMes,0.826239705,0.838135713,0.862158648,0.76946206,0.769477362,0.806425788,0.803335165,0.949795061,0.839742602,0.967718944,0.993180587,0.923524246
10685,F,2022,2022,Calama 110,13,EtaMes,0.939238611,0.949853046,0.827048114,1.066438047,1.110434903,1.10848569,1.044828698,0.816419412,0.988515768,0.947213116,0.870549992,0.870328655
10686,F,2022,2022,Calama 110,14,EtaMes,0.953092522,0.963436695,0.709602354,0.942276296,0.985562768,0.815799578,0.939405298,0.912197065,0.809285104,0.92736007,0.883664517,0.855703845
10687,F,2022,2022,Calama 110,15,EtaMes,0.994183033,1.041573365,1.069639313,1.077068857,1.022277801,1.20369898,1.101305925,1.031068315,1.163558938,1.04295428,1.04394228,0.992754532
10688,F,2022,2022,Calama 110,16,EtaMes,0.983062206,1.004555874,0.958661283,0.91160463,0.874870702,0.794673573,0.930511158,1.085520585,0.988169285,1.040305315,1.0557845,0.990664011
10689,F,2023,2023,Calama 110,1,EtaMes,1.016279797,1.090701854,1.1343891,1.166843114,1.131866454,1.177385544,1.196389215,1.012013172,1.118630293,1.013231414,1.006326074,0.962472994
10690,F,2023,2023,Calama 110,2,EtaMes,1.066272005,1.106264797,0.998296912,1.052999349,1.040184151,0.919740487,1.047914313,1.024091811,0.92574535,0.970120333,0.994432392,0.989711373
10691,F,2023,2023,Calama 110,3,EtaMes,1.058117005,1.027669949,1.082765637,1.10108425,1.083771526,1.226367782,1.190089879,1.057452422,1.2507496,1.113962887,1.062374762,1.051290883
10692,F,2023,2023,Calama 110,4,EtaMes,1.091719261,1.111289367,1.119990268,1.138930802,1.100804111,0.999787118,1.008321006,1.036076177,1.013869678,1.046606867,1.108454086,1.090110599
10693,F,2023,2023,Calama 110,5,EtaMes,0.988513962,0.938606146,0.964854463,0.916043269,0.841487236,1.106005179,1.127581086,1.053375145,1.140196679,0.994298038,1.043769148,0.928466899
10694,F,2023,2023,Calama 110,6,EtaMes,1.081759653,0.943594353,0.898268159,0.93848983,0.918745369,0.900841091,0.887809869,0.984379603,0.989731066,1.060645534,1.053413927,0.993120358
10695,F,2023,2023,Calama 110,7,EtaMes,1.012385042,1.050716857,1.069461647,1.072544542,1.04841375,1.219401558,1.125642829,0.998422248,1.074153821,1.00849807,0.980011592,0.978722211
10696,F,2023,2023,Calama 110,8,EtaMes,1.011813963,1.044317142,0.988393568,0.970741865,1.039355557,1.038562531,0.984414366,0.982474517,0.963049023,1.025306819,0.988358036,1.024906844
10697,F,2023,2023,Calama 110,9,EtaMes,0.912880332,0.900391318,0.895249049,1.005489789,1.02161701,0.967969298,1.065920281,1.011636083,1.032929104,0.966362857,0.868328227,0.953887711
10698,F,2023,2023,Calama 110,10,EtaMes,0.95013749,0.904323375,0.902149872,0.926185728,0.932864616,0.91205413,0.941992966,1.033554393,1.017871985,0.954214454,0.996843587,1.033360206
10699,F,2023,2023,Calama 110,11,EtaMes,0.847800231,0.725769341,0.94554543,0.75493104,0.840025596,1.108660466,0.896443923,0.839730538,0.989769458,0.997552212,0.863045458,0.974618028
10700,F,2023,2023,Calama 110,12,EtaMes,0.826190622,0.838177559,0.86213837,0.769462538,0.769498962,0.806524964,0.803330491,0.949793452,0.839748546,0.967699873,0.993180426,0.923512563
10701,F,2023,2023,Calama 110,13,EtaMes,0.939264157,0.949851926,0.827302486,1.066487011,1.110429062,1.108426176,1.044962876,0.816398143,0.988425758,0.947260434,0.870580442,0.870422013
10702,F,2023,2023,Calama 110,14,EtaMes,0.953107098,0.963428181,0.709656728,0.942262431,0.985563214,0.815748593,0.939415965,0.912143451,0.809291345,0.927399216,0.883702906,0.855747462
10703,F,2023,2023,Calama 110,15,EtaMes,0.994042002,1.041692465,1.06966071,1.077065087,1.022313029,1.203782222,1.101414615,1.030985473,1.16357706,1.042913424,1.043923712,0.99270994
10704,F,2023,2023,Calama 110,16,EtaMes,0.983077296,1.004583374,0.95863377,0.911637792,0.874863015,0.794588503,0.930495577,1.085545568,0.988195409,1.040313671,1.055763297,0.99063272
