DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegTasa,DemVegEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
278,F,2024,2024,Melipilla 220,0,EtaMes,0.019739602,0.018784794,0.018147029,0.018334754,0.018628945,0.020695568,0.021106436,0.021958329,0.022342146,0.023753166,0.023812584,0.021712793
279,F,2025,2025,Melipilla 220,0,EtaMes,0.019770939,0.018815101,0.018176321,0.018363201,0.018658569,0.020730112,0.021141843,0.021996685,0.02237992,0.023770527,0.023828788,0.021731348
280,F,2026,2026,Melipilla 220,0,EtaMes,0.019785458,0.018829008,0.018189556,0.018375613,0.018671917,0.0207465,0.021158793,0.022015728,0.022398976,0.023788112,0.023845112,0.021750224
281,F,2027,2027,Melipilla 220,0,EtaMes,0.019799978,0.018842875,0.018202793,0.018387832,0.018685123,0.020762952,0.021175841,0.022035245,0.02241855,0.023807279,0.02386289,0.021770503
282,F,2028,2028,Melipilla 220,0,EtaMes,0.019815638,0.018857821,0.018217138,0.018401143,0.018699433,0.020780754,0.021194326,0.022056426,0.022439773,0.023828217,0.02388234,0.021792398
283,F,2029,2029,Melipilla 220,0,EtaMes,0.019832588,0.018874006,0.018232743,0.01841566,0.018714964,0.020800024,0.021214392,0.022079435,0.022462845,0.023853026,0.023905558,0.021817801
284,F,2030,2030,Melipilla 220,0,EtaMes,0.019852567,0.018893074,0.01825123,0.018433023,0.018733361,0.020822626,0.021237978,0.022106303,0.022489769,0.023885982,0.023936888,0.021850568
285,F,2031,*,Melipilla 220,0,EtaMes,0.019879262,0.018918559,0.018276046,0.018456767,0.018758189,0.020852468,0.021269096,0.022141079,0.022524556,0.023917321,0.023966431,0.021881903
286,F,2017,2017,Pan de Azucar 220,0,EtaMes,0.035969084,0.034755305,0.032933573,0.032773894,0.034693045,0.036530232,0.03739482,0.03706948,0.038237037,0.039177639,0.039188839,0.037903448
287,F,2018,2018,Pan de Azucar 220,0,EtaMes,0.036831245,0.035452668,0.033624529,0.03383076,0.035854693,0.03789243,0.038686015,0.038294563,0.03929091,0.040227748,0.04017521,0.038369256
288,F,2019,2019,Pan de Azucar 220,0,EtaMes,0.037162753,0.035485162,0.033635333,0.033446826,0.03555044,0.037756245,0.038504048,0.03804543,0.039109562,0.040074078,0.040014512,0.038225447
289,F,2020,2020,Pan de Azucar 220,0,EtaMes,0.03704143,0.03538496,0.033547796,0.033361591,0.035452273,0.03763872,0.038376393,0.037914724,0.038960296,0.039762037,0.039699406,0.037931436
290,F,2021,2021,Pan de Azucar 220,0,EtaMes,0.036768493,0.035133731,0.03331188,0.033129534,0.035201929,0.037366677,0.03809316,0.037630022,0.038656729,0.039319463,0.039257555,0.03751111
291,F,2022,2022,Pan de Azucar 220,0,EtaMes,0.036364062,0.034750384,0.032948203,0.032768345,0.034817752,0.036957652,0.037673268,0.037212157,0.038223511,0.038858628,0.03879827,0.037073833
292,F,2023,2023,Pan de Azucar 220,0,EtaMes,0.035942756,0.034350518,0.032567683,0.032391444,0.034416973,0.036531626,0.037235879,0.03677687,0.037773084,0.038386001,0.038326849,0.036624681
293,F,2024,2024,Pan de Azucar 220,0,EtaMes,0.035510198,0.033940085,0.032177215,0.032004756,0.03400572,0.036094492,0.036787344,0.036330525,0.037311326,0.03805529,0.037997131,0.036310998
294,F,2025,2025,Pan de Azucar 220,0,EtaMes,0.035208208,0.033653536,0.031904363,0.031734685,0.033718545,0.035789336,0.036474334,0.036018826,0.036988713,0.037812173,0.037755043,0.036079806
295,F,2026,2026,Pan de Azucar 220,0,EtaMes,0.0349847,0.033441023,0.031701562,0.031533936,0.033505364,0.035563187,0.036242429,0.035788035,0.036750849,0.037566868,0.037510813,0.035846485
296,F,2027,2027,Pan de Azucar 220,0,EtaMes,0.034759362,0.033226817,0.031497113,0.03133149,0.033290379,0.035335088,0.036008383,0.035555174,0.036510841,0.037330213,0.0372751,0.035621277
297,F,2028,2028,Pan de Azucar 220,0,EtaMes,0.034542103,0.033020398,0.031300093,0.03113653,0.0330833,0.035115324,0.035782828,0.035330639,0.036279269,0.037098176,0.037043916,0.035400414
298,F,2029,2029,Pan de Azucar 220,0,EtaMes,0.034329157,0.032818184,0.031107114,0.030945599,0.032880461,0.034900009,0.035561852,0.03511062,0.036052274,0.03687528,0.036821756,0.0351882
299,F,2030,2030,Pan de Azucar 220,0,EtaMes,0.034124788,0.03262424,0.030922071,0.030762583,0.032685964,0.034693516,0.035349965,0.034899544,0.035834302,0.036672427,0.036619478,0.034995144
300,F,2031,*,Pan de Azucar 220,0,EtaMes,0.033939313,0.032448429,0.030754398,0.030596846,0.03250977,0.034506413,0.035158054,0.034708112,0.035636185,0.036467008,0.036414564,0.034799503
301,F,2017,2017,Polpaico 220,0,EtaMes,0.017314004,0.016179377,0.015705453,0.015643431,0.016971643,0.016039263,0.016722803,0.017299608,0.017895801,0.019262795,0.019706352,0.019367346
302,F,2018,2018,Polpaico 220,0,EtaMes,0.017754163,0.016517914,0.016014392,0.016127229,0.017526961,0.01661736,0.017310025,0.017928392,0.018477265,0.02030278,0.020746466,0.020105526
303,F,2019,2019,Polpaico 220,0,EtaMes,0.018402966,0.016982952,0.016479454,0.016414729,0.01796078,0.01702666,0.017711722,0.018314654,0.018885615,0.020262292,0.020699573,0.020070454
304,F,2020,2020,Polpaico 220,0,EtaMes,0.018373682,0.016963697,0.016459874,0.016393668,0.017920652,0.016998903,0.017680193,0.018279196,0.018846725,0.02021848,0.020651972,0.020030975
305,F,2021,2021,Polpaico 220,0,EtaMes,0.018340098,0.016937429,0.016432964,0.016366743,0.017881857,0.016968409,0.017646291,0.018241414,0.018805146,0.020218358,0.020651553,0.020032433
306,F,2022,2022,Polpaico 220,0,EtaMes,0.018341974,0.016940736,0.016435344,0.016368946,0.017881851,0.016970524,0.017647275,0.018240809,0.018803359,0.020209429,0.02064261,0.020025335
307,F,2023,2023,Polpaico 220,0,EtaMes,0.01833598,0.016936598,0.016430027,0.016364079,0.017874544,0.016965532,0.017640738,0.018232349,0.018793651,0.020187851,0.020620589,0.020005327
308,F,2024,2024,Polpaico 220,0,EtaMes,0.018318426,0.0169219,0.016414561,0.016349214,0.017856495,0.016950072,0.017623354,0.018212629,0.018772239,0.020170612,0.020603094,0.019989514
309,F,2025,2025,Polpaico 220,0,EtaMes,0.018304642,0.016910253,0.016402348,0.016337533,0.017842623,0.016937935,0.017609836,0.018197304,0.018755511,0.020151974,0.020584405,0.019971442
310,F,2026,2026,Polpaico 220,0,EtaMes,0.018288507,0.016895934,0.016387827,0.016323572,0.017827487,0.016923526,0.017594151,0.018180188,0.018737377,0.020127464,0.020559762,0.019947498
311,F,2027,2027,Polpaico 220,0,EtaMes,0.018267175,0.016876845,0.016368693,0.016305013,0.017807455,0.0169043,0.017573369,0.018157823,0.018713777,0.020099812,0.020531848,0.019920357
312,F,2028,2028,Polpaico 220,0,EtaMes,0.018243044,0.016855208,0.016347114,0.016284077,0.017784827,0.016882552,0.017549954,0.018132701,0.018687263,0.020069445,0.020501121,0.01989049
313,F,2029,2029,Polpaico 220,0,EtaMes,0.01821648,0.01683137,0.016323427,0.016261053,0.01775991,0.016858591,0.017524253,0.018105206,0.018658265,0.020036852,0.020468056,0.019858394
314,F,2030,2030,Polpaico 220,0,EtaMes,0.018187954,0.016805764,0.01629805,0.016236352,0.017733065,0.016832855,0.017496754,0.018075826,0.018627257,0.020005316,0.020435965,0.019827437
315,F,2031,*,Polpaico 220,0,EtaMes,0.018160531,0.016781226,0.016273712,0.016212641,0.017707008,0.016808171,0.017470467,0.018047635,0.018597397,0.019968138,0.020398092,0.019790767
316,F,2017,2017,Puerto Montt 220,0,EtaMes,0.046333051,0.043553246,0.045400081,0.044990954,0.045147275,0.047285501,0.05084609,0.050244076,0.049875775,0.048585241,0.048364778,0.048074501
317,F,2018,2018,Puerto Montt 220,0,EtaMes,0.049080454,0.045951483,0.047943741,0.048036314,0.048260917,0.050739475,0.054426207,0.053712663,0.053039057,0.050431925,0.050124413,0.04919197
318,F,2019,2019,Puerto Montt 220,0,EtaMes,0.050054545,0.046483647,0.048472947,0.04799964,0.048361933,0.051101232,0.0547639,0.053955589,0.053376043,0.050984571,0.050665488,0.049730588
319,F,2020,2020,Puerto Montt 220,0,EtaMes,0.050622285,0.04702523,0.049052891,0.04857623,0.048930119,0.051686418,0.055391296,0.054575357,0.053967422,0.051349117,0.051024872,0.050085103
320,F,2021,2021,Puerto Montt 220,0,EtaMes,0.050991208,0.047370048,0.049423482,0.048946521,0.049294158,0.052067617,0.055806231,0.054987301,0.054360568,0.051708224,0.051383741,0.05043134
321,F,2022,2022,Puerto Montt 220,0,EtaMes,0.051337986,0.047684,0.049759627,0.049279635,0.049624792,0.052421417,0.056197545,0.055379402,0.054744728,0.052108766,0.051784883,0.050818465
322,F,2023,2023,Puerto Montt 220,0,EtaMes,0.051725541,0.048034986,0.050132885,0.049651095,0.049994095,0.052817074,0.05663378,0.055815721,0.055173592,0.052506149,0.052182417,0.051201586
323,F,2024,2024,Puerto Montt 220,0,EtaMes,0.052109387,0.048382726,0.050502926,0.050019601,0.050360295,0.053209487,0.057066913,0.056248945,0.055599298,0.052755004,0.052431941,0.051440517
324,F,2025,2025,Puerto Montt 220,0,EtaMes,0.052346858,0.048595026,0.050730551,0.050246612,0.050584823,0.053451701,0.057339182,0.056524096,0.055868866,0.053049593,0.052727133,0.051722308
325,F,2026,2026,Puerto Montt 220,0,EtaMes,0.052625521,0.048843932,0.05099632,0.050510871,0.050847305,0.053734843,0.057656511,0.056845107,0.056186301,0.053389736,0.053067752,0.052048169
326,F,2027,2027,Puerto Montt 220,0,EtaMes,0.052948918,0.049133882,0.05130526,0.050817797,0.051152606,0.054063455,0.0580229,0.057214881,0.056552152,0.053716959,0.053395334,0.052361133
327,F,2028,2028,Puerto Montt 220,0,EtaMes,0.053259527,0.049412035,0.05160194,0.051112762,0.051445831,0.054379203,0.058375564,0.057571111,0.056904373,0.054032118,0.05371078,0.052662149
328,F,2029,2029,Puerto Montt 220,0,EtaMes,0.053558144,0.049679161,0.051887181,0.051396433,0.051727668,0.054682816,0.058715363,0.057914723,0.057243972,0.054317867,0.053996777,0.052934356
329,F,2030,2030,Puerto Montt 220,0,EtaMes,0.053827912,0.049919783,0.052144763,0.051652773,0.051981982,0.054957172,0.05902386,0.058227415,0.057552595,0.054529788,0.054209021,0.053134818
330,F,2031,*,Puerto Montt 220,0,EtaMes,0.054025806,0.050094501,0.052333314,0.051840771,0.052167679,0.055158551,0.059253887,0.058462331,0.057783401,0.054763427,0.05444278,0.053356001
331,F,2017,2017,Quillota 110,0,EtaMes,0.022025049,0.021941491,0.02161246,0.022169168,0.02214374,0.02291004,0.022743891,0.021837896,0.022432917,0.023823455,0.023420105,0.022824513
332,F,2018,2018,Quillota 110,0,EtaMes,0.023328648,0.023142641,0.022807679,0.023649389,0.023660957,0.02457278,0.024339396,0.023347452,0.023856401,0.024560887,0.024105807,0.023200236
333,F,2019,2019,Quillota 110,0,EtaMes,0.023636678,0.023260705,0.022909976,0.023477642,0.023558666,0.024585411,0.024324671,0.023291376,0.023843867,0.024599694,0.024138499,0.023240957
334,F,2020,2020,Quillota 110,0,EtaMes,0.023691019,0.023324978,0.022977825,0.023547591,0.023625712,0.024644367,0.024377877,0.023339871,0.023883675,0.024584866,0.024120454,0.023232306
335,F,2021,2021,Quillota 110,0,EtaMes,0.023691703,0.023332602,0.022986172,0.023556837,0.023634953,0.024646843,0.024376355,0.023335862,0.023871847,0.02457392,0.024107782,0.023227682
336,F,2022,2022,Quillota 110,0,EtaMes,0.02369155,0.023335469,0.022987784,0.023557228,0.023638655,0.024645511,0.024372821,0.02333123,0.023863289,0.024549672,0.024082569,0.023210756
337,F,2023,2023,Quillota 110,0,EtaMes,0.023678564,0.023325457,0.022975875,0.023544539,0.023629275,0.02463097,0.024356085,0.023313828,0.023842079,0.024509202,0.024041282,0.02317799
338,F,2024,2024,Quillota 110,0,EtaMes,0.02364955,0.023299796,0.022948615,0.023516265,0.023604102,0.024600085,0.024323269,0.02328094,0.02380505,0.024477171,0.024008842,0.023151958
339,F,2025,2025,Quillota 110,0,EtaMes,0.023626207,0.023278882,0.022926459,0.023493437,0.023583455,0.024575354,0.024297262,0.023254842,0.023775832,0.024441192,0.023973045,0.023120549
340,F,2026,2026,Quillota 110,0,EtaMes,0.023595849,0.023250205,0.022896785,0.023462987,0.023554639,0.02454334,0.024264494,0.023222638,0.023741694,0.024397701,0.02392995,0.023081919
341,F,2027,2027,Quillota 110,0,EtaMes,0.02355823,0.023214402,0.022860075,0.023425322,0.023518511,0.024503767,0.024224149,0.023183186,0.023700159,0.024351044,0.023883733,0.023040067
342,F,2028,2028,Quillota 110,0,EtaMes,0.023517399,0.023175458,0.02282033,0.023384675,0.02347925,0.024461019,0.024180663,0.023140658,0.023655439,0.024301547,0.023834718,0.022995402
343,F,2029,2029,Quillota 110,0,EtaMes,0.02347372,0.023133754,0.022777922,0.023341341,0.023437195,0.024415407,0.024134374,0.023095422,0.023607934,0.024250495,0.023784163,0.022949105
344,F,2030,2030,Quillota 110,0,EtaMes,0.023428449,0.023090516,0.022734096,0.023296617,0.023393606,0.024368282,0.024086656,0.02304877,0.023558902,0.024203559,0.023737619,0.022906588
345,F,2031,*,Quillota 110,0,EtaMes,0.023387188,0.023051265,0.02269436,0.023256136,0.023354125,0.024325541,0.024043422,0.023006326,0.023513992,0.024149083,0.023683671,0.022856758
346,F,2017,2017,Rapel 220,0,EtaMes,0.009206394,0.00817959,0.007838728,0.007833972,0.008084395,0.009223805,0.010546466,0.012485985,0.013657129,0.014504084,0.014874123,0.013771462
347,F,2018,2018,Rapel 220,0,EtaMes,0.009500575,0.008409306,0.008068643,0.008158346,0.008430309,0.009652902,0.011006686,0.013002523,0.014143868,0.015031347,0.01539056,0.014070303
348,F,2019,2019,Rapel 220,0,EtaMes,0.0096752,0.008495302,0.008146467,0.008141192,0.008436994,0.009708131,0.011057277,0.013038173,0.014209455,0.015184677,0.015544436,0.014214856
349,F,2020,2020,Rapel 220,0,EtaMes,0.009779351,0.008590497,0.00823943,0.008234247,0.008531576,0.009813557,0.011175152,0.013176102,0.014354491,0.01531126,0.015672322,0.014334726
350,F,2021,2021,Rapel 220,0,EtaMes,0.009865041,0.008668066,0.008314252,0.008309373,0.008608467,0.009900392,0.011272369,0.013289513,0.014474116,0.015355881,0.015717696,0.014377222
351,F,2022,2022,Rapel 220,0,EtaMes,0.009895125,0.008695231,0.00834011,0.008335046,0.008634928,0.009930548,0.011305895,0.013328457,0.014515218,0.015406372,0.015769364,0.014425414
352,F,2023,2023,Rapel 220,0,EtaMes,0.009929025,0.008725661,0.008368773,0.008363758,0.008664559,0.009964515,0.011343696,0.013372424,0.01456205,0.015468686,0.015832965,0.014484457
353,F,2024,2024,Rapel 220,0,EtaMes,0.009970487,0.008762801,0.008403861,0.008398903,0.008700832,0.010006123,0.011390227,0.013426682,0.014620082,0.015517493,0.015882742,0.014530905
354,F,2025,2025,Rapel 220,0,EtaMes,0.010003091,0.008791943,0.008431314,0.008426325,0.008729137,0.010038645,0.011426704,0.01346936,0.014665801,0.015548229,0.01591408,0.014560009
355,F,2026,2026,Rapel 220,0,EtaMes,0.010023339,0.008809977,0.00844806,0.008442942,0.008746331,0.010058525,0.011448967,0.013495604,0.014694279,0.015582415,0.015948952,0.014592333
356,F,2027,2027,Rapel 220,0,EtaMes,0.010045873,0.008830035,0.00846672,0.008461439,0.008765474,0.010080639,0.011473722,0.013524826,0.014726003,0.015619685,0.015986923,0.014627491
357,F,2028,2028,Rapel 220,0,EtaMes,0.010070426,0.008851889,0.008487102,0.008481677,0.008786406,0.010104797,0.011500796,0.013556768,0.014760643,0.015659983,0.016027949,0.014665463
358,F,2029,2029,Rapel 220,0,EtaMes,0.01009695,0.008875501,0.008509173,0.008503599,0.008809071,0.010130935,0.011530133,0.013591382,0.014798171,0.015704947,0.016073696,0.014707778
359,F,2030,2030,Rapel 220,0,EtaMes,0.010126528,0.008901821,0.008533854,0.008528126,0.008834416,0.010160147,0.011562996,0.013630152,0.014840157,0.015756529,0.016126152,0.01475631
360,F,2031,*,Rapel 220,0,EtaMes,0.01016049,0.00893202,0.008562294,0.008556406,0.008863629,0.010193801,0.011600977,0.013674928,0.014888546,0.01580978,0.016180276,0.014806348
361,F,2017,2017,Temuco 220,0,EtaMes,0.047907074,0.048785181,0.047945697,0.048875911,0.049951358,0.04946384,0.048558364,0.046045093,0.045372385,0.047834864,0.048687535,0.048442616
362,F,2018,2018,Temuco 220,0,EtaMes,0.050449738,0.05117075,0.050317221,0.051856787,0.053073331,0.052754094,0.051665887,0.048926249,0.047967948,0.049575034,0.050380168,0.049499869
363,F,2019,2019,Temuco 220,0,EtaMes,0.051373795,0.051686533,0.05079152,0.051731323,0.053110265,0.053043882,0.051896875,0.049055677,0.048194009,0.049957456,0.050759922,0.049887271
364,F,2020,2020,Temuco 220,0,EtaMes,0.05179746,0.052132995,0.051241729,0.052190079,0.053578046,0.053485784,0.052321205,0.04944989,0.048567083,0.050212571,0.051013783,0.050148741
365,F,2021,2021,Temuco 220,0,EtaMes,0.05208584,0.052435457,0.051543904,0.05249975,0.053898021,0.053788851,0.052609672,0.04971448,0.048817105,0.050317383,0.051119728,0.050259055
366,F,2022,2022,Temuco 220,0,EtaMes,0.052202079,0.052555937,0.051659232,0.052616401,0.054023584,0.053908058,0.052721714,0.049815741,0.048917394,0.050418851,0.051222606,0.050366463
367,F,2023,2023,Temuco 220,0,EtaMes,0.052316822,0.052674871,0.051771654,0.052732106,0.054147961,0.054026627,0.052831288,0.04991404,0.049015403,0.050522112,0.051326021,0.050474668
368,F,2024,2024,Temuco 220,0,EtaMes,0.052435498,0.052798706,0.051889996,0.052854404,0.054278729,0.054150806,0.052944717,0.050015265,0.049115908,0.050575735,0.051378687,0.050533991
369,F,2025,2025,Temuco 220,0,EtaMes,0.052503337,0.052870656,0.051957764,0.052924963,0.054356423,0.054222166,0.053006585,0.050068555,0.049170645,0.050596129,0.051397849,0.050558703
370,F,2026,2026,Temuco 220,0,EtaMes,0.052532508,0.052902274,0.051984616,0.052953414,0.054391056,0.054252064,0.053028618,0.050085558,0.04919228,0.050619056,0.051419363,0.050585671
371,F,2027,2027,Temuco 220,0,EtaMes,0.052565221,0.052937708,0.05201526,0.052985775,0.054429529,0.054285694,0.053053502,0.050105161,0.049216318,0.050640597,0.051439068,0.050611009
372,F,2028,2028,Temuco 220,0,EtaMes,0.052597382,0.052972896,0.052046023,0.053018577,0.054468303,0.054319315,0.053077765,0.050123889,0.049239247,0.050661332,0.051457625,0.050635402
373,F,2029,2029,Temuco 220,0,EtaMes,0.052629463,0.053008326,0.052077376,0.05305214,0.054507728,0.054353301,0.0531019,0.050142291,0.049261687,0.050681478,0.051475195,0.050659049
374,F,2030,2030,Temuco 220,0,EtaMes,0.052661978,0.053044526,0.052110086,0.05308728,0.054548623,0.054388365,0.053126605,0.050160937,0.049284002,0.050700209,0.051490875,0.050681325
375,F,2031,*,Temuco 220,0,EtaMes,0.052694687,0.053081305,0.052144414,0.053124236,0.05459132,0.05442461,0.053152046,0.050179815,0.049305912,0.050720108,0.051507481,0.050704441
376,F,2017,2017,Valdivia 220,0,EtaMes,0.009167064,0.009336213,0.009177497,0.009272027,0.009655634,0.009595608,0.009768288,0.009176831,0.008892438,0.009252647,0.009390589,0.009356539
377,F,2018,2018,Valdivia 220,0,EtaMes,0.009640124,0.009772081,0.009618297,0.009818365,0.010245474,0.010220594,0.010375094,0.009739596,0.009392807,0.009521758,0.009636672,0.009478933
378,F,2019,2019,Valdivia 220,0,EtaMes,0.009732813,0.009781792,0.00962674,0.009706924,0.01016519,0.010190309,0.010329855,0.009678939,0.009358618,0.009544664,0.009663647,0.009507843
379,F,2020,2020,Valdivia 220,0,EtaMes,0.009754492,0.009817538,0.009658431,0.009749169,0.010194148,0.010212797,0.010346331,0.009687012,0.009355417,0.00953214,0.009647363,0.009495349
380,F,2021,2021,Valdivia 220,0,EtaMes,0.009743712,0.009808454,0.009652006,0.009743362,0.010187325,0.010202784,0.010330843,0.009671323,0.009338833,0.009498342,0.009609065,0.00946497
381,F,2022,2022,Valdivia 220,0,EtaMes,0.009715636,0.009780229,0.009625705,0.009716974,0.01016034,0.010172691,0.010296522,0.009636702,0.009305641,0.009470182,0.009576887,0.009439935
382,F,2023,2023,Valdivia 220,0,EtaMes,0.009693876,0.009758026,0.009605861,0.009695785,0.010138687,0.010148497,0.010268283,0.009608555,0.009278359,0.009439519,0.009542739,0.009413467
383,F,2024,2024,Valdivia 220,0,EtaMes,0.009670014,0.009734207,0.009583618,0.009673771,0.010116528,0.010122254,0.01023854,0.009579108,0.00924978,0.009395159,0.0094943,0.009369611
384,F,2025,2025,Valdivia 220,0,EtaMes,0.009626062,0.009689585,0.009541746,0.009631013,0.010071974,0.010076179,0.010188158,0.009530012,0.009203125,0.009363238,0.00945869,0.009337357
385,F,2026,2026,Valdivia 220,0,EtaMes,0.009592941,0.009655414,0.009509648,0.009598805,0.010038492,0.010040548,0.010148374,0.009492004,0.009167623,0.009336791,0.009429165,0.009311347
386,F,2027,2027,Valdivia 220,0,EtaMes,0.009566248,0.009628115,0.009484634,0.009573527,0.010012202,0.010012448,0.010116219,0.009460797,0.009138582,0.009308265,0.009397441,0.009283297
387,F,2028,2028,Valdivia 220,0,EtaMes,0.009537256,0.00959877,0.009457341,0.009545672,0.009983538,0.009981781,0.010081655,0.009427099,0.009107245,0.00927794,0.009364018,0.009253186
388,F,2029,2029,Valdivia 220,0,EtaMes,0.009506336,0.009567003,0.009427798,0.009515789,0.009952492,0.00994875,0.010044873,0.009391319,0.009073821,0.009243433,0.009326304,0.009218828
389,F,2030,2030,Valdivia 220,0,EtaMes,0.009470565,0.009530615,0.00939366,0.009481331,0.009916932,0.009910965,0.010003068,0.009350856,0.009036272,0.0091996,0.009279316,0.00917438
390,F,2031,*,Valdivia 220,0,EtaMes,0.009423752,0.009482984,0.009348577,0.009436063,0.009869678,0.009862243,0.009950145,0.009300258,0.008988346,0.009158417,0.009234801,0.009132732
