DemVegINum,DemVegAñoFRlt,DemVegAñoIni,DemVegAñoFin,DemVegBar,DemVegTasa,DemVegEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
804,F,2025,2025,Ochagavia 110,0,EtaMes,0.013367303,0.014061582,0.014317324,0.014579451,0.013883286,0.013894721,0.013133982,0.012211898,0.012392846,0.013076789,0.013176048,0.013353078
805,F,2026,2026,Ochagavia 110,0,EtaMes,0.013356349,0.014050548,0.014305521,0.014567871,0.013872303,0.013883752,0.013123091,0.01220116,0.012381637,0.01306353,0.013162925,0.013339804
806,F,2027,2027,Ochagavia 110,0,EtaMes,0.013343446,0.014037492,0.014291634,0.014554145,0.013859278,0.013870724,0.013110194,0.012188566,0.012368536,0.013048581,0.013148057,0.013324751
807,F,2028,2028,Ochagavia 110,0,EtaMes,0.013328849,0.014022686,0.014275981,0.014538672,0.01384457,0.013855989,0.013095676,0.012174438,0.012353837,0.013032048,0.013131568,0.01330806
808,F,2029,2029,Ochagavia 110,0,EtaMes,0.013312657,0.014006242,0.014258679,0.014521527,0.013828255,0.013839624,0.013079629,0.012158881,0.012337665,0.0130132,0.01311271,0.013288979
809,F,2030,2030,Ochagavia 110,0,EtaMes,0.013294153,0.013987401,0.014238976,0.014501952,0.013809597,0.013820901,0.013061384,0.012141264,0.012319344,0.012991164,0.013090593,0.013266657
810,F,2031,*,Ochagavia 110,0,EtaMes,0.013272536,0.013965322,0.01421606,0.014479107,0.013787799,0.01379902,0.013040231,0.01212091,0.012298131,0.012967876,0.013067189,0.013243003
811,F,2017,2017,Osorno 066,0,EtaMes,0.012322406,0.012408957,0.012074028,0.012302812,0.013246781,0.014051474,0.014040043,0.013506471,0.012641776,0.013734674,0.013444883,0.013073178
812,F,2018,2018,Osorno 066,0,EtaMes,0.012984116,0.013026198,0.012683558,0.013063274,0.014083674,0.014995077,0.01494095,0.014352373,0.013363729,0.014131172,0.013808118,0.013263155
813,F,2019,2019,Osorno 066,0,EtaMes,0.013136881,0.013075997,0.012722238,0.012945376,0.013997982,0.014977566,0.014903713,0.014289876,0.013331403,0.014144304,0.013815308,0.013278647
814,F,2020,2020,Osorno 066,0,EtaMes,0.013168758,0.013115967,0.012762727,0.012983596,0.014036844,0.015018539,0.014936488,0.01431762,0.01334755,0.014109026,0.013776765,0.013249306
815,F,2021,2021,Osorno 066,0,EtaMes,0.013154378,0.013107567,0.012754386,0.012972565,0.01402399,0.015006942,0.014917888,0.014295859,0.013318483,0.01404287,0.013709345,0.013191315
816,F,2022,2022,Osorno 066,0,EtaMes,0.013111879,0.013069181,0.01271635,0.012930522,0.013979182,0.01496513,0.014869705,0.014245398,0.01326206,0.013983488,0.01364884,0.013139943
817,F,2023,2023,Osorno 066,0,EtaMes,0.0130762,0.013037487,0.012684483,0.012895248,0.013941728,0.01493176,0.014829721,0.014202594,0.013212502,0.013923462,0.013587603,0.013087674
818,F,2024,2024,Osorno 066,0,EtaMes,0.01303955,0.013004873,0.012651799,0.01285929,0.013903454,0.014897525,0.014788927,0.014159014,0.013162206,0.013864925,0.013527976,0.013035495
819,F,2025,2025,Osorno 066,0,EtaMes,0.012997498,0.012965856,0.012612501,0.0128167,0.013857669,0.014852526,0.014738964,0.014108411,0.013109864,0.013833122,0.013494777,0.013007775
820,F,2026,2026,Osorno 066,0,EtaMes,0.012977447,0.012948097,0.012593771,0.012795047,0.013834546,0.01483085,0.014712985,0.014081559,0.013081603,0.013807527,0.013467681,0.012986044
821,F,2027,2027,Osorno 066,0,EtaMes,0.012964083,0.012937093,0.012581708,0.012780195,0.01381881,0.014817464,0.014695044,0.014062222,0.0130597,0.013780392,0.013439033,0.012962681
822,F,2028,2028,Osorno 066,0,EtaMes,0.012948827,0.012924185,0.0125678,0.012763569,0.01380109,0.014801823,0.014674895,0.014040833,0.013036047,0.013751901,0.013409033,0.012937894
823,F,2029,2029,Osorno 066,0,EtaMes,0.012931852,0.012909554,0.01255223,0.012745316,0.013781553,0.014784108,0.014652743,0.014017605,0.013010854,0.013719798,0.013375454,0.012909465
824,F,2030,2030,Osorno 066,0,EtaMes,0.012910708,0.012890723,0.012532566,0.012722972,0.013757502,0.014761297,0.014625657,0.013989804,0.012981776,0.013679241,0.013333507,0.012872602
825,F,2031,*,Osorno 066,0,EtaMes,0.012879849,0.01286208,0.012503269,0.012690893,0.013722779,0.014726393,0.014586864,0.013951167,0.01294363,0.013641002,0.013293845,0.01283797
826,F,2017,2017,Ovalle 110,0,EtaMes,0.011396426,0.010525006,0.009395245,0.009084476,0.010110576,0.011174072,0.012201267,0.012618966,0.013285669,0.013959806,0.01372935,0.012901285
827,F,2018,2018,Ovalle 110,0,EtaMes,0.011658968,0.010725763,0.00958239,0.009367851,0.010438945,0.011580011,0.01261135,0.013024827,0.013641173,0.014333999,0.014074921,0.013059819
828,F,2019,2019,Ovalle 110,0,EtaMes,0.011763885,0.010735567,0.009585461,0.009261518,0.010350361,0.011538357,0.012551994,0.012940057,0.013578198,0.014279381,0.01401875,0.013010979
829,F,2020,2020,Ovalle 110,0,EtaMes,0.011725583,0.010705349,0.009560616,0.009238007,0.010321887,0.011502535,0.012510479,0.0128957,0.013526481,0.01416838,0.013908532,0.012911059
830,F,2021,2021,Ovalle 110,0,EtaMes,0.011639332,0.010629484,0.009493528,0.009173879,0.010249148,0.011419538,0.012418293,0.012799013,0.013421238,0.014010953,0.013753995,0.012768228
831,F,2022,2022,Ovalle 110,0,EtaMes,0.011511539,0.01051373,0.009390105,0.009074068,0.01013752,0.011294763,0.012281646,0.012657122,0.013271062,0.013846936,0.013593267,0.012619546
832,F,2023,2023,Ovalle 110,0,EtaMes,0.011378323,0.010392898,0.009281809,0.008969834,0.010020985,0.01116471,0.012139208,0.012509219,0.013114832,0.013678693,0.013428264,0.012466798
833,F,2024,2024,Ovalle 110,0,EtaMes,0.01124152,0.010268844,0.009170655,0.008862868,0.009901379,0.011031236,0.01199311,0.012357527,0.012954645,0.013561117,0.013313002,0.012360255
834,F,2025,2025,Ovalle 110,0,EtaMes,0.011146146,0.010182365,0.009093108,0.008788279,0.009817985,0.010938194,0.011891295,0.012251735,0.012842861,0.013474772,0.013228461,0.01228181
835,F,2026,2026,Ovalle 110,0,EtaMes,0.011075635,0.010118305,0.009035541,0.008732903,0.009756151,0.010869317,0.011815941,0.012173482,0.012760519,0.013387635,0.013143156,0.012202627
836,F,2027,2027,Ovalle 110,0,EtaMes,0.011004531,0.010053719,0.008977494,0.008677046,0.009693781,0.01079983,0.011739874,0.012094511,0.01267742,0.013303581,0.013060836,0.012126206
837,F,2028,2028,Ovalle 110,0,EtaMes,0.010935984,0.009991488,0.008921563,0.008623262,0.009633713,0.010732891,0.011666575,0.012018371,0.01259725,0.013221164,0.012980094,0.012051255
838,F,2029,2029,Ovalle 110,0,EtaMes,0.010868795,0.009930522,0.008866778,0.008570585,0.009574872,0.010667302,0.01159476,0.011943758,0.012518661,0.013142009,0.012902517,0.011979252
839,F,2030,2030,Ovalle 110,0,EtaMes,0.010804324,0.009872061,0.008814256,0.008520104,0.009518463,0.010604412,0.011525911,0.011872191,0.012443208,0.013070015,0.012831926,0.011913789
840,F,2031,*,Ovalle 110,0,EtaMes,0.010745853,0.009819105,0.008766703,0.008474424,0.009467401,0.010547468,0.011463595,0.011807325,0.012374667,0.012997088,0.012760393,0.011847427
841,F,2017,2017,Pachacama 110,0,EtaMes,0.005028279,0.004774515,0.004478209,0.004504542,0.004721274,0.004958959,0.005255794,0.005326506,0.005528499,0.005335955,0.005157619,0.005325154
842,F,2018,2018,Pachacama 110,0,EtaMes,0.005013577,0.004742165,0.004451565,0.00452732,0.004751027,0.005008775,0.005294366,0.005357903,0.005532018,0.005503692,0.005311278,0.0054149
843,F,2019,2019,Pachacama 110,0,EtaMes,0.005081508,0.004767906,0.004473073,0.004496118,0.004731955,0.005013268,0.005293218,0.005347045,0.005531318,0.005515672,0.005321874,0.005427072
844,F,2020,2020,Pachacama 110,0,EtaMes,0.005095406,0.004783062,0.004488295,0.00451166,0.004747301,0.005027746,0.005307425,0.005360751,0.005543373,0.005516647,0.005322338,0.005428545
845,F,2021,2021,Pachacama 110,0,EtaMes,0.005098455,0.004787221,0.004492512,0.004516243,0.00475162,0.005031468,0.005310537,0.005363199,0.005544321,0.005520423,0.00532598,0.005432527
846,F,2022,2022,Pachacama 110,0,EtaMes,0.005102627,0.004791572,0.004496576,0.004520395,0.004755932,0.005035859,0.005314759,0.005367016,0.005547684,0.005521159,0.005326799,0.005433591
847,F,2023,2023,Pachacama 110,0,EtaMes,0.005104002,0.004793248,0.004497967,0.004522004,0.004757585,0.005037514,0.005316061,0.005367857,0.005548062,0.005518063,0.005323873,0.005430799
848,F,2024,2024,Pachacama 110,0,EtaMes,0.0051018,0.0047916,0.004496242,0.004520502,0.004755954,0.005035691,0.005313708,0.005364987,0.0055446,0.005515071,0.005321049,0.005428125
849,F,2025,2025,Pachacama 110,0,EtaMes,0.00509961,0.004789845,0.004494438,0.004518873,0.004754208,0.005033785,0.005311404,0.005362277,0.005541415,0.005509879,0.005316129,0.005423127
850,F,2026,2026,Pachacama 110,0,EtaMes,0.005095023,0.004785703,0.004490374,0.004514922,0.004750067,0.005029408,0.005306575,0.005357133,0.005535959,0.00550287,0.005309461,0.005416335
851,F,2027,2027,Pachacama 110,0,EtaMes,0.005088785,0.00478002,0.004484855,0.004509502,0.00474438,0.00502339,0.005299989,0.005350219,0.005528672,0.00549496,0.005301909,0.005408637
852,F,2028,2028,Pachacama 110,0,EtaMes,0.005081728,0.004773578,0.004478629,0.004503387,0.004737955,0.005016582,0.005292567,0.005342451,0.005520483,0.005486288,0.005293609,0.005400179
853,F,2029,2029,Pachacama 110,0,EtaMes,0.005073973,0.004766495,0.004471807,0.004496674,0.004730897,0.005009095,0.005284435,0.005333961,0.005511538,0.005477109,0.005284806,0.005391211
854,F,2030,2030,Pachacama 110,0,EtaMes,0.005065769,0.004759001,0.004464613,0.004489592,0.00472344,0.005001182,0.005275864,0.005325023,0.005502103,0.005468669,0.005276698,0.005382977
855,F,2031,*,Pachacama 110,0,EtaMes,0.005058304,0.004752215,0.004458109,0.004483205,0.004716705,0.004994027,0.005268125,0.005316908,0.005493468,0.005458407,0.005266821,0.005372928
856,F,2017,2017,Padre Las Casas 066,0,EtaMes,0.011789268,0.012114917,0.011740573,0.012075352,0.012861698,0.012355867,0.01175094,0.010865379,0.01064276,0.010947503,0.010832249,0.011360498
857,F,2018,2018,Padre Las Casas 066,0,EtaMes,0.012427944,0.012721364,0.012332051,0.012825724,0.013682391,0.013193804,0.012514345,0.011555396,0.011262761,0.01137387,0.011236584,0.011635925
858,F,2019,2019,Padre Las Casas 066,0,EtaMes,0.012686311,0.012881465,0.012476168,0.012825459,0.013723032,0.013299036,0.012599992,0.011613558,0.011342758,0.011480508,0.011339931,0.011746045
859,F,2020,2020,Padre Las Casas 066,0,EtaMes,0.012812118,0.013014865,0.012606423,0.012960623,0.013864572,0.013432136,0.012723528,0.011726,0.011448977,0.01156307,0.011420444,0.011831906
860,F,2021,2021,Padre Las Casas 066,0,EtaMes,0.012909733,0.013117528,0.012705299,0.013063717,0.013972948,0.013535551,0.012819564,0.011812934,0.011531181,0.011608174,0.011465388,0.011878432
861,F,2022,2022,Padre Las Casas 066,0,EtaMes,0.012959956,0.013169399,0.012752024,0.013113182,0.014027081,0.013588146,0.012868238,0.011856952,0.011574613,0.011654666,0.011511909,0.011926582
862,F,2023,2023,Padre Las Casas 066,0,EtaMes,0.013011908,0.013222926,0.012800009,0.01316432,0.014082908,0.013642612,0.012918613,0.01190245,0.011619606,0.011704992,0.011562047,0.011978556
863,F,2024,2024,Padre Las Casas 066,0,EtaMes,0.013068376,0.013281194,0.012852905,0.013220452,0.014143741,0.013701943,0.012973655,0.011952167,0.01166853,0.01174727,0.011604283,0.012022295
864,F,2025,2025,Padre Las Casas 066,0,EtaMes,0.013115476,0.013329591,0.012896088,0.013266543,0.01419406,0.013751193,0.013019461,0.011993625,0.011709733,0.011780689,0.011637914,0.012056518
865,F,2026,2026,Padre Las Casas 066,0,EtaMes,0.013151339,0.01336613,0.01292727,0.01330033,0.014231746,0.013788377,0.013053997,0.012024998,0.011741844,0.011815158,0.011672583,0.012091824
866,F,2027,2027,Padre Las Casas 066,0,EtaMes,0.013188519,0.013404045,0.012959809,0.013335475,0.01427082,0.013826901,0.013089744,0.012057484,0.011775003,0.011850551,0.011708115,0.012128054
867,F,2028,2028,Padre Las Casas 066,0,EtaMes,0.013226847,0.013443173,0.012993594,0.013371924,0.014311191,0.013866671,0.013126667,0.012091014,0.011809104,0.011886893,0.011744547,0.012165259
868,F,2029,2029,Padre Las Casas 066,0,EtaMes,0.013266331,0.013483529,0.013028635,0.013409655,0.014352846,0.013907674,0.013164772,0.012125613,0.011844191,0.011924601,0.011782269,0.012203874
869,F,2030,2030,Padre Las Casas 066,0,EtaMes,0.013307526,0.013525682,0.013065567,0.013449301,0.014396393,0.013950509,0.01320465,0.012161809,0.011880713,0.011964244,0.011821819,0.01224454
870,F,2031,*,Padre Las Casas 066,0,EtaMes,0.013351241,0.013570471,0.013105319,0.013491776,0.01444274,0.013996057,0.013247188,0.012200394,0.011919343,0.012004483,0.011861929,0.012285778
871,F,2017,2017,Paine 154,0,EtaMes,0.005349074,0.004882265,0.004532066,0.004740249,0.004625681,0.004903559,0.005055835,0.004982911,0.005088071,0.004746865,0.004913156,0.005349163
872,F,2018,2018,Paine 154,0,EtaMes,0.005550552,0.005046553,0.004688457,0.004957995,0.004844191,0.005154277,0.005300331,0.00521652,0.005298809,0.004920703,0.005084973,0.005466664
873,F,2019,2019,Paine 154,0,EtaMes,0.005654047,0.005099459,0.004734799,0.004948583,0.004849006,0.005184842,0.005325828,0.005232126,0.005324778,0.004969479,0.005134446,0.005521244
874,F,2020,2020,Paine 154,0,EtaMes,0.005713273,0.005155157,0.004787583,0.005004019,0.004902282,0.005239951,0.005381342,0.005286027,0.005377574,0.005009528,0.005175361,0.005566267
875,F,2021,2021,Paine 154,0,EtaMes,0.005761744,0.005200302,0.004829847,0.005048578,0.004945411,0.005285156,0.005426932,0.005330119,0.005420881,0.005022709,0.005188978,0.005581186
876,F,2022,2022,Paine 154,0,EtaMes,0.005777678,0.005215154,0.00484362,0.005063049,0.004959528,0.005300059,0.005441812,0.005344289,0.005434721,0.005037637,0.005204506,0.005598124
877,F,2023,2023,Paine 154,0,EtaMes,0.005795638,0.005231786,0.00485887,0.005079227,0.004975333,0.005316849,0.005458594,0.005360297,0.005450518,0.005056289,0.005223835,0.005619114
878,F,2024,2024,Paine 154,0,EtaMes,0.005817849,0.005252296,0.004877725,0.005099199,0.004994843,0.005337597,0.005479452,0.005380285,0.005470352,0.005070495,0.005238575,0.005635183
879,F,2025,2025,Paine 154,0,EtaMes,0.005834855,0.005267981,0.004892121,0.005114457,0.005009756,0.005353471,0.005495446,0.005395602,0.005485546,0.005078709,0.005247148,0.005644429
880,F,2026,2026,Paine 154,0,EtaMes,0.005844552,0.00527692,0.004900227,0.005123086,0.005018224,0.005362529,0.005504525,0.005404245,0.005494195,0.005087954,0.005256794,0.005654816
881,F,2027,2027,Paine 154,0,EtaMes,0.005855471,0.005286973,0.004909359,0.00513278,0.005027736,0.005372697,0.005514717,0.005413983,0.005503953,0.005098154,0.005267411,0.005666243
882,F,2028,2028,Paine 154,0,EtaMes,0.005867506,0.005298048,0.004919443,0.005143488,0.005038235,0.00538391,0.005525977,0.005424757,0.005514744,0.005109288,0.005278982,0.005678699
883,F,2029,2029,Paine 154,0,EtaMes,0.005880627,0.00531012,0.004930458,0.005155174,0.005049685,0.005396132,0.005538276,0.005436545,0.005526554,0.005121882,0.005292048,0.005692768
884,F,2030,2030,Paine 154,0,EtaMes,0.005895455,0.005323747,0.004942931,0.00516839,0.005062624,0.005409939,0.005552213,0.005449931,0.005539962,0.005136588,0.005307279,0.00570919
885,F,2031,*,Paine 154,0,EtaMes,0.005912781,0.005339648,0.00495754,0.005183842,0.005077744,0.005426071,0.005568567,0.005465672,0.005555709,0.005151797,0.005323019,0.005726151
886,F,2017,2017,Pajaritos 110,0,EtaMes,0.016642983,0.017231172,0.018324602,0.018275665,0.017917285,0.01758143,0.01724701,0.01696181,0.016152724,0.014812327,0.01421832,0.013915267
887,F,2018,2018,Pajaritos 110,0,EtaMes,0.0139968,0.015067701,0.016182319,0.0156687,0.015223494,0.014771356,0.014499064,0.014166638,0.013705604,0.013474341,0.013013746,0.013142758
888,F,2019,2019,Pajaritos 110,0,EtaMes,0.013734163,0.015155653,0.016151949,0.016139686,0.015635346,0.015146079,0.014824363,0.014425876,0.013844332,0.013251891,0.012796579,0.012926701
889,F,2020,2020,Pajaritos 110,0,EtaMes,0.013514949,0.01492035,0.015904731,0.015893508,0.015393581,0.014906599,0.014587006,0.014193189,0.013615811,0.013113324,0.012661637,0.012792745
890,F,2021,2021,Pajaritos 110,0,EtaMes,0.013379269,0.014774563,0.015750428,0.015740514,0.015243783,0.014759041,0.014440391,0.01404871,0.013473361,0.013080789,0.012630222,0.012761631
891,F,2022,2022,Pajaritos 110,0,EtaMes,0.01334786,0.01474121,0.015714807,0.015705143,0.015209351,0.014725192,0.014406152,0.014014237,0.013438887,0.01304797,0.01259879,0.012730408
892,F,2023,2023,Pajaritos 110,0,EtaMes,0.013316183,0.014707409,0.015678135,0.015669227,0.01517444,0.014691116,0.014371612,0.0139794,0.013404295,0.013010186,0.012562451,0.012694138
893,F,2024,2024,Pajaritos 110,0,EtaMes,0.013279339,0.014668002,0.015635508,0.015627425,0.015133797,0.014651487,0.014331688,0.013939285,0.013364633,0.01298443,0.01253773,0.012669641
894,F,2025,2025,Pajaritos 110,0,EtaMes,0.013254549,0.014641542,0.015606759,0.015599327,0.015106485,0.014624878,0.014304873,0.013912205,0.013337747,0.012973246,0.012527138,0.01265899
895,F,2026,2026,Pajaritos 110,0,EtaMes,0.013243688,0.014630053,0.015593893,0.015586937,0.015094534,0.014613332,0.014293011,0.013899972,0.013325682,0.012960092,0.012514662,0.012646406
896,F,2027,2027,Pajaritos 110,0,EtaMes,0.013230893,0.014616458,0.015578755,0.015572251,0.015080362,0.01459962,0.014278964,0.013885624,0.013311583,0.012945261,0.012500526,0.012632135
897,F,2028,2028,Pajaritos 110,0,EtaMes,0.01321642,0.014601042,0.015561692,0.015555695,0.015064358,0.01458411,0.014263152,0.013869529,0.013295763,0.012928859,0.012484849,0.012616312
898,F,2029,2029,Pajaritos 110,0,EtaMes,0.013200364,0.014583919,0.015542832,0.015537351,0.015046606,0.014566886,0.014245674,0.013851806,0.013278359,0.012910161,0.01246692,0.012598223
899,F,2030,2030,Pajaritos 110,0,EtaMes,0.013182016,0.014564301,0.015521355,0.015516407,0.015026304,0.014547178,0.014225802,0.013831736,0.01325864,0.012888299,0.012445892,0.012577061
900,F,2031,*,Pajaritos 110,0,EtaMes,0.013160582,0.014541312,0.015496375,0.015491963,0.015002585,0.014524148,0.014202764,0.013808549,0.01323581,0.012865195,0.01242364,0.012554637
901,F,2017,2017,Pan de Azucar 110,0,EtaMes,0.024104683,0.023738574,0.023060078,0.023209794,0.024094428,0.024855828,0.024693996,0.023970494,0.024493866,0.024713617,0.02493924,0.02450183
902,F,2018,2018,Pan de Azucar 110,0,EtaMes,0.024684824,0.024216704,0.023545515,0.023959342,0.024902794,0.025784496,0.025548981,0.024765333,0.02517159,0.025375221,0.025566143,0.024802121
903,F,2019,2019,Pan de Azucar 110,0,EtaMes,0.024906093,0.024237964,0.023552158,0.023686511,0.024690586,0.025690861,0.025427872,0.02460333,0.025054617,0.025277806,0.025463408,0.024708689
904,F,2020,2020,Pan de Azucar 110,0,EtaMes,0.024824259,0.024168989,0.023490339,0.023625631,0.024621903,0.025610345,0.025343032,0.024518292,0.024958532,0.025080497,0.025262419,0.024518172
905,F,2021,2021,Pan de Azucar 110,0,EtaMes,0.024640823,0.023996868,0.023324635,0.023460787,0.02444754,0.025424701,0.02515546,0.024333674,0.024763603,0.024800944,0.024980874,0.024246109
906,F,2022,2022,Pan de Azucar 110,0,EtaMes,0.02436938,0.02373463,0.023069595,0.023204625,0.024180348,0.025145978,0.024877761,0.024063054,0.024485715,0.024509762,0.024688119,0.023962969
907,F,2023,2023,Pan de Azucar 110,0,EtaMes,0.024086492,0.023460966,0.022802619,0.022937189,0.023901489,0.02485554,0.024588368,0.02378104,0.024196689,0.024211073,0.024387573,0.023672084
908,F,2024,2024,Pan de Azucar 110,0,EtaMes,0.023795984,0.023180002,0.022528596,0.022662739,0.023615276,0.024557459,0.024291533,0.023491799,0.023900338,0.024002055,0.024177357,0.023468926
909,F,2025,2025,Pan de Azucar 110,0,EtaMes,0.023593163,0.022983847,0.02233712,0.02247107,0.023415422,0.024349378,0.024084384,0.023289803,0.023693279,0.023848318,0.024022934,0.023319121
910,F,2026,2026,Pan de Azucar 110,0,EtaMes,0.023442974,0.022838298,0.022194731,0.022328531,0.023266992,0.024195094,0.023930832,0.023140162,0.02354054,0.02369316,0.023867108,0.023167899
911,F,2027,2027,Pan de Azucar 110,0,EtaMes,0.023291511,0.022691544,0.02205114,0.022184742,0.023117264,0.024039433,0.023775818,0.022989138,0.023386389,0.023543449,0.023716691,0.02302191
912,F,2028,2028,Pan de Azucar 110,0,EtaMes,0.023145451,0.022550097,0.021912739,0.022046241,0.022973015,0.023889431,0.023626399,0.022843487,0.023237631,0.02339663,0.023569136,0.022878708
913,F,2029,2029,Pan de Azucar 110,0,EtaMes,0.023002258,0.022411497,0.021777143,0.021910569,0.022831686,0.02374243,0.02347998,0.022700733,0.023091786,0.02325557,0.023427316,0.02274109
914,F,2030,2030,Pan de Azucar 110,0,EtaMes,0.022864805,0.022278538,0.021647095,0.021780495,0.022696144,0.023601424,0.023339554,0.022563754,0.022951714,0.023127175,0.023298172,0.022615881
915,F,2031,*,Pan de Azucar 110,0,EtaMes,0.022740042,0.022157993,0.02152924,0.021662686,0.022573341,0.023473642,0.023212349,0.022439505,0.022824384,0.022997119,0.023167307,0.022488956
916,F,2017,2017,Pangue 220,0,EtaMes,0.000408409,0.000412414,0.000424746,0.000399254,0.000405807,0.000444336,0.000467828,0.000553691,0.000475357,0.000477198,0.000495351,0.000399879
917,F,2018,2018,Pangue 220,0,EtaMes,0.000433213,0.000435754,0.000449194,0.000426863,0.000434477,0.000477497,0.000501374,0.000592505,0.000506039,0.000494924,0.000512819,0.000408917
918,F,2019,2019,Pangue 220,0,EtaMes,0.000441547,0.000440558,0.000453933,0.00042628,0.000435242,0.000480699,0.000504108,0.000594578,0.000508797,0.00049807,0.000515902,0.000411579
919,F,2020,2020,Pangue 220,0,EtaMes,0.000444625,0.000443811,0.000457429,0.000429547,0.000438558,0.000484191,0.000507619,0.000598588,0.000512048,0.000499842,0.000517607,0.000413117
920,F,2021,2021,Pangue 220,0,EtaMes,0.00044642,0.000445707,0.000459458,0.000431446,0.000440524,0.000486281,0.000509683,0.000600885,0.000513882,0.000501835,0.000519587,0.00041482
921,F,2022,2022,Pangue 220,0,EtaMes,0.000448285,0.000447595,0.000461444,0.000433277,0.000442464,0.000488407,0.000511823,0.000603298,0.000515907,0.000503728,0.000521473,0.000416446
922,F,2023,2023,Pangue 220,0,EtaMes,0.000450063,0.00044939,0.000463319,0.000435018,0.000444313,0.000490441,0.000513862,0.000605588,0.000517835,0.000505459,0.000523185,0.000417932
923,F,2024,2024,Pangue 220,0,EtaMes,0.000451693,0.000451042,0.000465046,0.000436621,0.000446022,0.00049232,0.00051574,0.000607685,0.000519598,0.000506999,0.000524699,0.000419261
924,F,2025,2025,Pangue 220,0,EtaMes,0.000453145,0.000452505,0.000466581,0.00043804,0.000447545,0.000493998,0.000517418,0.000609559,0.00052118,0.000508536,0.000526213,0.000420577
925,F,2026,2026,Pangue 220,0,EtaMes,0.000454564,0.000453922,0.000468067,0.000439408,0.000449021,0.000495629,0.000519056,0.000611397,0.000522754,0.000510034,0.000527686,0.00042186
926,F,2027,2027,Pangue 220,0,EtaMes,0.00045595,0.000455307,0.00046952,0.000440743,0.000450464,0.000497224,0.000520653,0.000613186,0.000524287,0.000511475,0.000529097,0.000423095
927,F,2028,2028,Pangue 220,0,EtaMes,0.000457288,0.000456645,0.000470924,0.000442034,0.000451862,0.000498769,0.000522196,0.00061491,0.000525761,0.000512868,0.000530457,0.00042429
928,F,2029,2029,Pangue 220,0,EtaMes,0.000458583,0.000457941,0.000472286,0.000443286,0.00045322,0.000500269,0.000523692,0.000616578,0.000527187,0.000514175,0.000531726,0.000425413
929,F,2030,2030,Pangue 220,0,EtaMes,0.000459803,0.000459165,0.000473575,0.000444469,0.000454508,0.00050169,0.000525107,0.000618147,0.000528527,0.000515349,0.000532854,0.000426426
930,F,2031,*,Pangue 220,0,EtaMes,0.00046091,0.000460275,0.000474751,0.000445546,0.000455686,0.00050299,0.000526397,0.000619568,0.000529734,0.000516502,0.00053396,0.000427422
931,F,2017,2017,Panguipulli 066,0,EtaMes,0.001533942,0.001478381,0.001406033,0.001510935,0.001456347,0.001633664,0.001616493,0.001550355,0.001557266,0.001883487,0.001983497,0.001618181
932,F,2018,2018,Panguipulli 066,0,EtaMes,0.001594252,0.001530561,0.001456867,0.001582855,0.00152757,0.001719926,0.001697362,0.001625622,0.001624346,0.001901712,0.0019995,0.00161074
933,F,2019,2019,Panguipulli 066,0,EtaMes,0.001581765,0.001506404,0.001433024,0.001538784,0.001489341,0.001685153,0.001661194,0.001588103,0.001589878,0.001883269,0.001979749,0.001595232
934,F,2020,2020,Panguipulli 066,0,EtaMes,0.001567298,0.001493287,0.001420862,0.001525807,0.001476467,0.001669994,0.001645917,0.001573308,0.001574463,0.001859044,0.001954108,0.001574862
935,F,2021,2021,Panguipulli 066,0,EtaMes,0.00154779,0.0014751,0.001403655,0.001507444,0.001458543,0.001649442,0.00162541,0.001553505,0.001554202,0.001835235,0.001929082,0.001554768
936,F,2022,2022,Panguipulli 066,0,EtaMes,0.001528171,0.001456534,0.001385983,0.001488487,0.001440184,0.001628623,0.001604771,0.00153365,0.001534177,0.001813078,0.001905831,0.001536094
937,F,2023,2023,Panguipulli 066,0,EtaMes,0.001509927,0.001439261,0.001369491,0.001470844,0.001423102,0.001609275,0.001585573,0.00151517,0.001515556,0.001790908,0.001882548,0.001517381
938,F,2024,2024,Panguipulli 066,0,EtaMes,0.001491657,0.00142197,0.001352985,0.001453191,0.001406006,0.001589913,0.00156637,0.001496682,0.001496929,0.001763421,0.001853677,0.001494167
939,F,2025,2025,Panguipulli 066,0,EtaMes,0.001468929,0.001400392,0.001332408,0.001431148,0.00138467,0.001565768,0.001542497,0.001473765,0.001473907,0.001737783,0.001826757,0.001472474
940,F,2026,2026,Panguipulli 066,0,EtaMes,0.001447633,0.001380138,0.001313085,0.001410436,0.001364634,0.001543114,0.00152012,0.001452313,0.001452416,0.001713973,0.00180176,0.001452328
941,F,2027,2027,Panguipulli 066,0,EtaMes,0.001427867,0.001361344,0.001295149,0.00139121,0.001346038,0.001522087,0.001499339,0.001432387,0.001432452,0.001689929,0.001776511,0.001431978
942,F,2028,2028,Panguipulli 066,0,EtaMes,0.001407908,0.001342367,0.001277044,0.001371806,0.001327266,0.001500858,0.001478361,0.001412273,0.001412295,0.001665708,0.001751071,0.001411474
943,F,2029,2029,Panguipulli 066,0,EtaMes,0.001387801,0.001323252,0.00125881,0.001352263,0.001308359,0.001479474,0.001457233,0.001392016,0.001391995,0.001640775,0.001724878,0.001390363
944,F,2030,2030,Panguipulli 066,0,EtaMes,0.001367105,0.001303577,0.001240047,0.001332152,0.001288899,0.001457464,0.001435494,0.001371176,0.001371105,0.001613769,0.001696499,0.001367498
