CenINum,CenAñoFRlt,CenAñoIni,CenAñoFin,CenIBlo,CenNom,CenDatTip,CenEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
511,F,2017,2017,*,El Peñón Diesel,CenCosVar,EtaMes,526.913,526.913,526.913,526.913,526.913,526.913,526.913,526.913,526.913,624.795,624.795,624.795
512,F,2018,2018,*,El Peñón Diesel,CenCosVar,EtaMes,624.795,624.795,624.795,624.795,624.795,624.795,624.795,624.795,624.795,768.34,768.34,768.34
513,F,2019,2019,*,El Peñón Diesel,CenCosVar,EtaMes,768.34,768.34,768.34,768.34,768.34,768.34,768.34,768.34,768.34,839.084,839.084,839.084
514,F,2020,2020,*,El Peñón Diesel,CenCosVar,EtaMes,839.084,839.084,839.084,839.084,839.084,839.084,839.084,839.084,839.084,889.377,889.377,889.377
515,F,2021,2021,*,El Peñón Diesel,CenCosVar,EtaMes,889.377,889.377,889.377,889.377,889.377,889.377,889.377,889.377,889.377,927.661,927.661,927.661
516,F,2022,2022,*,El Peñón Diesel,CenCosVar,EtaMes,927.661,927.661,927.661,927.661,927.661,927.661,927.661,927.661,927.661,954.548,954.548,954.548
517,F,2023,2023,*,El Peñón Diesel,CenCosVar,EtaMes,954.548,954.548,954.548,954.548,954.548,954.548,954.548,954.548,954.548,976.921,976.921,976.921
518,F,2024,2024,*,El Peñón Diesel,CenCosVar,EtaMes,976.921,976.921,976.921,976.921,976.921,976.921,976.921,976.921,976.921,1003.681,1003.681,1003.681
519,F,2025,2025,*,El Peñón Diesel,CenCosVar,EtaMes,1003.681,1003.681,1003.681,1003.681,1003.681,1003.681,1003.681,1003.681,1003.681,1037.04,1037.04,1037.04
520,F,2026,2026,*,El Peñón Diesel,CenCosVar,EtaMes,1037.04,1037.04,1037.04,1037.04,1037.04,1037.04,1037.04,1037.04,1037.04,1064.985,1064.985,1064.985
521,F,2027,2027,*,El Peñón Diesel,CenCosVar,EtaMes,1064.985,1064.985,1064.985,1064.985,1064.985,1064.985,1064.985,1064.985,1064.985,1088.516,1088.516,1088.516
522,F,2028,2028,*,El Peñón Diesel,CenCosVar,EtaMes,1088.516,1088.516,1088.516,1088.516,1088.516,1088.516,1088.516,1088.516,1088.516,1120.234,1120.234,1120.234
523,F,2029,2029,*,El Peñón Diesel,CenCosVar,EtaMes,1120.234,1120.234,1120.234,1120.234,1120.234,1120.234,1120.234,1120.234,1120.234,1139.633,1139.633,1139.633
524,F,2030,2030,*,El Peñón Diesel,CenCosVar,EtaMes,1139.633,1139.633,1139.633,1139.633,1139.633,1139.633,1139.633,1139.633,1139.633,1175.028,1175.028,1175.028
525,F,2031,*,*,El Peñón Diesel,CenCosVar,EtaMes,1175.028,1175.028,1175.028,1175.028,1175.028,1175.028,1175.028,1175.028,1175.028,1175.028,1175.028,1175.028
526,F,2017,2017,*,Salvador TG Diesel,CenCosVar,EtaMes,543.097,543.097,543.097,543.097,543.097,543.097,543.097,543.097,543.097,643.985,643.985,643.985
527,F,2018,2018,*,Salvador TG Diesel,CenCosVar,EtaMes,643.985,643.985,643.985,643.985,643.985,643.985,643.985,643.985,643.985,791.939,791.939,791.939
528,F,2019,2019,*,Salvador TG Diesel,CenCosVar,EtaMes,791.939,791.939,791.939,791.939,791.939,791.939,791.939,791.939,791.939,864.856,864.856,864.856
529,F,2020,2020,*,Salvador TG Diesel,CenCosVar,EtaMes,864.856,864.856,864.856,864.856,864.856,864.856,864.856,864.856,864.856,916.693,916.693,916.693
530,F,2021,2021,*,Salvador TG Diesel,CenCosVar,EtaMes,916.693,916.693,916.693,916.693,916.693,916.693,916.693,916.693,916.693,956.153,956.153,956.153
531,F,2022,2022,*,Salvador TG Diesel,CenCosVar,EtaMes,956.153,956.153,956.153,956.153,956.153,956.153,956.153,956.153,956.153,983.866,983.866,983.866
532,F,2023,2023,*,Salvador TG Diesel,CenCosVar,EtaMes,983.866,983.866,983.866,983.866,983.866,983.866,983.866,983.866,983.866,1006.926,1006.926,1006.926
533,F,2024,2024,*,Salvador TG Diesel,CenCosVar,EtaMes,1006.926,1006.926,1006.926,1006.926,1006.926,1006.926,1006.926,1006.926,1006.926,1034.508,1034.508,1034.508
534,F,2025,2025,*,Salvador TG Diesel,CenCosVar,EtaMes,1034.508,1034.508,1034.508,1034.508,1034.508,1034.508,1034.508,1034.508,1034.508,1068.892,1068.892,1068.892
535,F,2026,2026,*,Salvador TG Diesel,CenCosVar,EtaMes,1068.892,1068.892,1068.892,1068.892,1068.892,1068.892,1068.892,1068.892,1068.892,1097.695,1097.695,1097.695
536,F,2027,2027,*,Salvador TG Diesel,CenCosVar,EtaMes,1097.695,1097.695,1097.695,1097.695,1097.695,1097.695,1097.695,1097.695,1097.695,1121.949,1121.949,1121.949
537,F,2028,2028,*,Salvador TG Diesel,CenCosVar,EtaMes,1121.949,1121.949,1121.949,1121.949,1121.949,1121.949,1121.949,1121.949,1121.949,1154.641,1154.641,1154.641
538,F,2029,2029,*,Salvador TG Diesel,CenCosVar,EtaMes,1154.641,1154.641,1154.641,1154.641,1154.641,1154.641,1154.641,1154.641,1154.641,1174.636,1174.636,1174.636
539,F,2030,2030,*,Salvador TG Diesel,CenCosVar,EtaMes,1174.636,1174.636,1174.636,1174.636,1174.636,1174.636,1174.636,1174.636,1174.636,1211.118,1211.118,1211.118
540,F,2031,*,*,Salvador TG Diesel,CenCosVar,EtaMes,1211.118,1211.118,1211.118,1211.118,1211.118,1211.118,1211.118,1211.118,1211.118,1211.118,1211.118,1211.118
541,F,2017,2017,*,Emelda Diesel,CenCosVar,EtaMes,1020.44,1020.44,1020.44,1020.44,1020.44,1020.44,1020.44,1020.44,1020.44,1210.002,1210.002,1210.002
542,F,2018,2018,*,Emelda Diesel,CenCosVar,EtaMes,1210.002,1210.002,1210.002,1210.002,1210.002,1210.002,1210.002,1210.002,1210.002,1487.997,1487.997,1487.997
543,F,2019,2019,*,Emelda Diesel,CenCosVar,EtaMes,1487.997,1487.997,1487.997,1487.997,1487.997,1487.997,1487.997,1487.997,1487.997,1625.003,1625.003,1625.003
544,F,2020,2020,*,Emelda Diesel,CenCosVar,EtaMes,1625.003,1625.003,1625.003,1625.003,1625.003,1625.003,1625.003,1625.003,1625.003,1722.401,1722.401,1722.401
545,F,2021,2021,*,Emelda Diesel,CenCosVar,EtaMes,1722.401,1722.401,1722.401,1722.401,1722.401,1722.401,1722.401,1722.401,1722.401,1796.543,1796.543,1796.543
546,F,2022,2022,*,Emelda Diesel,CenCosVar,EtaMes,1796.543,1796.543,1796.543,1796.543,1796.543,1796.543,1796.543,1796.543,1796.543,1848.615,1848.615,1848.615
547,F,2023,2023,*,Emelda Diesel,CenCosVar,EtaMes,1848.615,1848.615,1848.615,1848.615,1848.615,1848.615,1848.615,1848.615,1848.615,1891.942,1891.942,1891.942
548,F,2024,2024,*,Emelda Diesel,CenCosVar,EtaMes,1891.942,1891.942,1891.942,1891.942,1891.942,1891.942,1891.942,1891.942,1891.942,1943.767,1943.767,1943.767
549,F,2025,2025,*,Emelda Diesel,CenCosVar,EtaMes,1943.767,1943.767,1943.767,1943.767,1943.767,1943.767,1943.767,1943.767,1943.767,2008.371,2008.371,2008.371
550,F,2026,2026,*,Emelda Diesel,CenCosVar,EtaMes,2008.371,2008.371,2008.371,2008.371,2008.371,2008.371,2008.371,2008.371,2008.371,2062.49,2062.49,2062.49
551,F,2027,2027,*,Emelda Diesel,CenCosVar,EtaMes,2062.49,2062.49,2062.49,2062.49,2062.49,2062.49,2062.49,2062.49,2062.49,2108.062,2108.062,2108.062
552,F,2028,2028,*,Emelda Diesel,CenCosVar,EtaMes,2108.062,2108.062,2108.062,2108.062,2108.062,2108.062,2108.062,2108.062,2108.062,2169.487,2169.487,2169.487
553,F,2029,2029,*,Emelda Diesel,CenCosVar,EtaMes,2169.487,2169.487,2169.487,2169.487,2169.487,2169.487,2169.487,2169.487,2169.487,2207.057,2207.057,2207.057
554,F,2030,2030,*,Emelda Diesel,CenCosVar,EtaMes,2207.057,2207.057,2207.057,2207.057,2207.057,2207.057,2207.057,2207.057,2207.057,2275.603,2275.603,2275.603
555,F,2031,*,*,Emelda Diesel,CenCosVar,EtaMes,2275.603,2275.603,2275.603,2275.603,2275.603,2275.603,2275.603,2275.603,2275.603,2275.603,2275.603,2275.603
556,F,2017,2017,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
557,F,2018,2018,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
558,F,2019,2019,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
559,F,2020,2020,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
560,F,2021,2021,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
561,F,2022,2022,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
562,F,2023,2023,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
563,F,2024,2024,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
564,F,2025,2025,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
565,F,2026,2026,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
566,F,2027,2027,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
567,F,2028,2028,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
568,F,2029,2029,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
569,F,2030,2030,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
570,F,2031,*,*,Energía Pacífico,CenCosVar,EtaMes,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92,8.92
571,F,2017,2017,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
572,F,2018,2018,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
573,F,2019,2019,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
574,F,2020,2020,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
575,F,2021,2021,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
576,F,2022,2022,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
577,F,2023,2023,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
578,F,2024,2024,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
579,F,2025,2025,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
580,F,2026,2026,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
581,F,2027,2027,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
582,F,2028,2028,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
583,F,2029,2029,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
584,F,2030,2030,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
585,F,2031,*,*,Escuadrón 01,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
586,F,2017,2017,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
587,F,2018,2018,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
588,F,2019,2019,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
589,F,2020,2020,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
590,F,2021,2021,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
591,F,2022,2022,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
592,F,2023,2023,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
593,F,2024,2024,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
594,F,2025,2025,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
595,F,2026,2026,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
596,F,2027,2027,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
597,F,2028,2028,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
598,F,2029,2029,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
599,F,2030,2030,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
600,F,2031,*,*,Escuadrón 02,CenCosVar,EtaMes,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
601,F,2017,2017,*,Esperanza TG Diesel,CenCosVar,EtaMes,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.562,0.562,0.562
602,F,2018,2018,*,Esperanza TG Diesel,CenCosVar,EtaMes,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.691,0.691,0.691
603,F,2019,2019,*,Esperanza TG Diesel,CenCosVar,EtaMes,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.755,0.755,0.755
604,F,2020,2020,*,Esperanza TG Diesel,CenCosVar,EtaMes,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.8,0.8,0.8
605,F,2021,2021,*,Esperanza TG Diesel,CenCosVar,EtaMes,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.835,0.835,0.835
606,F,2022,2022,*,Esperanza TG Diesel,CenCosVar,EtaMes,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.835,0.859,0.859,0.859
607,F,2023,2023,*,Esperanza TG Diesel,CenCosVar,EtaMes,0.859,0.859,0.859,0.859,0.859,0.859,0.859,0.859,0.859,0.879,0.879,0.879
608,F,2024,2024,*,Esperanza TG Diesel,CenCosVar,EtaMes,0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.879,0.903,0.903,0.903
609,F,2025,2025,*,Esperanza TG Diesel,CenCosVar,EtaMes,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.903,0.933,0.933,0.933
610,F,2026,2026,*,Esperanza TG Diesel,CenCosVar,EtaMes,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.958,0.958,0.958
611,F,2027,2027,*,Esperanza TG Diesel,CenCosVar,EtaMes,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.958,0.979,0.979,0.979
612,F,2028,2028,*,Esperanza TG Diesel,CenCosVar,EtaMes,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,0.979,1.008,1.008,1.008
613,F,2029,2029,*,Esperanza TG Diesel,CenCosVar,EtaMes,1.008,1.008,1.008,1.008,1.008,1.008,1.008,1.008,1.008,1.025,1.025,1.025
614,F,2030,2030,*,Esperanza TG Diesel,CenCosVar,EtaMes,1.025,1.025,1.025,1.025,1.025,1.025,1.025,1.025,1.025,1.057,1.057,1.057
615,F,2031,*,*,Esperanza TG Diesel,CenCosVar,EtaMes,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057,1.057
616,F,2017,2017,*,Esperanza DS Diesel,CenCosVar,EtaMes,543.468,543.468,543.468,543.468,543.468,543.468,543.468,543.468,543.468,644.426,644.426,644.426
617,F,2018,2018,*,Esperanza DS Diesel,CenCosVar,EtaMes,644.426,644.426,644.426,644.426,644.426,644.426,644.426,644.426,644.426,792.481,792.481,792.481
618,F,2019,2019,*,Esperanza DS Diesel,CenCosVar,EtaMes,792.481,792.481,792.481,792.481,792.481,792.481,792.481,792.481,792.481,865.448,865.448,865.448
619,F,2020,2020,*,Esperanza DS Diesel,CenCosVar,EtaMes,865.448,865.448,865.448,865.448,865.448,865.448,865.448,865.448,865.448,917.32,917.32,917.32
620,F,2021,2021,*,Esperanza DS Diesel,CenCosVar,EtaMes,917.32,917.32,917.32,917.32,917.32,917.32,917.32,917.32,917.32,956.807,956.807,956.807
621,F,2022,2022,*,Esperanza DS Diesel,CenCosVar,EtaMes,956.807,956.807,956.807,956.807,956.807,956.807,956.807,956.807,956.807,984.54,984.54,984.54
622,F,2023,2023,*,Esperanza DS Diesel,CenCosVar,EtaMes,984.54,984.54,984.54,984.54,984.54,984.54,984.54,984.54,984.54,1007.615,1007.615,1007.615
623,F,2024,2024,*,Esperanza DS Diesel,CenCosVar,EtaMes,1007.615,1007.615,1007.615,1007.615,1007.615,1007.615,1007.615,1007.615,1007.615,1035.216,1035.216,1035.216
624,F,2025,2025,*,Esperanza DS Diesel,CenCosVar,EtaMes,1035.216,1035.216,1035.216,1035.216,1035.216,1035.216,1035.216,1035.216,1035.216,1069.623,1069.623,1069.623
625,F,2026,2026,*,Esperanza DS Diesel,CenCosVar,EtaMes,1069.623,1069.623,1069.623,1069.623,1069.623,1069.623,1069.623,1069.623,1069.623,1098.446,1098.446,1098.446
626,F,2027,2027,*,Esperanza DS Diesel,CenCosVar,EtaMes,1098.446,1098.446,1098.446,1098.446,1098.446,1098.446,1098.446,1098.446,1098.446,1122.717,1122.717,1122.717
627,F,2028,2028,*,Esperanza DS Diesel,CenCosVar,EtaMes,1122.717,1122.717,1122.717,1122.717,1122.717,1122.717,1122.717,1122.717,1122.717,1155.431,1155.431,1155.431
628,F,2029,2029,*,Esperanza DS Diesel,CenCosVar,EtaMes,1155.431,1155.431,1155.431,1155.431,1155.431,1155.431,1155.431,1155.431,1155.431,1175.44,1175.44,1175.44
629,F,2030,2030,*,Esperanza DS Diesel,CenCosVar,EtaMes,1175.44,1175.44,1175.44,1175.44,1175.44,1175.44,1175.44,1175.44,1175.44,1211.946,1211.946,1211.946
630,F,2031,*,*,Esperanza DS Diesel,CenCosVar,EtaMes,1211.946,1211.946,1211.946,1211.946,1211.946,1211.946,1211.946,1211.946,1211.946,1211.946,1211.946,1211.946
631,F,2017,2017,*,Espinos Diesel,CenCosVar,EtaMes,548.504,548.504,548.504,548.504,548.504,548.504,548.504,548.504,548.504,650.396,650.396,650.396
632,F,2018,2018,*,Espinos Diesel,CenCosVar,EtaMes,650.396,650.396,650.396,650.396,650.396,650.396,650.396,650.396,650.396,799.823,799.823,799.823
633,F,2019,2019,*,Espinos Diesel,CenCosVar,EtaMes,799.823,799.823,799.823,799.823,799.823,799.823,799.823,799.823,799.823,873.466,873.466,873.466
634,F,2020,2020,*,Espinos Diesel,CenCosVar,EtaMes,873.466,873.466,873.466,873.466,873.466,873.466,873.466,873.466,873.466,925.819,925.819,925.819
635,F,2021,2021,*,Espinos Diesel,CenCosVar,EtaMes,925.819,925.819,925.819,925.819,925.819,925.819,925.819,925.819,925.819,965.672,965.672,965.672
636,F,2022,2022,*,Espinos Diesel,CenCosVar,EtaMes,965.672,965.672,965.672,965.672,965.672,965.672,965.672,965.672,965.672,993.661,993.661,993.661
637,F,2023,2023,*,Espinos Diesel,CenCosVar,EtaMes,993.661,993.661,993.661,993.661,993.661,993.661,993.661,993.661,993.661,1016.951,1016.951,1016.951
638,F,2024,2024,*,Espinos Diesel,CenCosVar,EtaMes,1016.951,1016.951,1016.951,1016.951,1016.951,1016.951,1016.951,1016.951,1016.951,1044.807,1044.807,1044.807
639,F,2025,2025,*,Espinos Diesel,CenCosVar,EtaMes,1044.807,1044.807,1044.807,1044.807,1044.807,1044.807,1044.807,1044.807,1044.807,1079.533,1079.533,1079.533
640,F,2026,2026,*,Espinos Diesel,CenCosVar,EtaMes,1079.533,1079.533,1079.533,1079.533,1079.533,1079.533,1079.533,1079.533,1079.533,1108.623,1108.623,1108.623
641,F,2027,2027,*,Espinos Diesel,CenCosVar,EtaMes,1108.623,1108.623,1108.623,1108.623,1108.623,1108.623,1108.623,1108.623,1108.623,1133.119,1133.119,1133.119
642,F,2028,2028,*,Espinos Diesel,CenCosVar,EtaMes,1133.119,1133.119,1133.119,1133.119,1133.119,1133.119,1133.119,1133.119,1133.119,1166.136,1166.136,1166.136
643,F,2029,2029,*,Espinos Diesel,CenCosVar,EtaMes,1166.136,1166.136,1166.136,1166.136,1166.136,1166.136,1166.136,1166.136,1166.136,1186.33,1186.33,1186.33
644,F,2030,2030,*,Espinos Diesel,CenCosVar,EtaMes,1186.33,1186.33,1186.33,1186.33,1186.33,1186.33,1186.33,1186.33,1186.33,1223.175,1223.175,1223.175
645,F,2031,*,*,Espinos Diesel,CenCosVar,EtaMes,1223.175,1223.175,1223.175,1223.175,1223.175,1223.175,1223.175,1223.175,1223.175,1223.175,1223.175,1223.175
646,F,2017,2017,*,Renca Diesel,CenCosVar,EtaMes,538.954,538.954,538.954,538.954,538.954,538.954,538.954,538.954,538.954,639.073,639.073,639.073
647,F,2018,2018,*,Renca Diesel,CenCosVar,EtaMes,639.073,639.073,639.073,639.073,639.073,639.073,639.073,639.073,639.073,785.898,785.898,785.898
648,F,2019,2019,*,Renca Diesel,CenCosVar,EtaMes,785.898,785.898,785.898,785.898,785.898,785.898,785.898,785.898,785.898,858.259,858.259,858.259
649,F,2020,2020,*,Renca Diesel,CenCosVar,EtaMes,858.259,858.259,858.259,858.259,858.259,858.259,858.259,858.259,858.259,909.701,909.701,909.701
650,F,2021,2021,*,Renca Diesel,CenCosVar,EtaMes,909.701,909.701,909.701,909.701,909.701,909.701,909.701,909.701,909.701,948.859,948.859,948.859
651,F,2022,2022,*,Renca Diesel,CenCosVar,EtaMes,948.859,948.859,948.859,948.859,948.859,948.859,948.859,948.859,948.859,976.362,976.362,976.362
652,F,2023,2023,*,Renca Diesel,CenCosVar,EtaMes,976.362,976.362,976.362,976.362,976.362,976.362,976.362,976.362,976.362,999.245,999.245,999.245
653,F,2024,2024,*,Renca Diesel,CenCosVar,EtaMes,999.245,999.245,999.245,999.245,999.245,999.245,999.245,999.245,999.245,1026.617,1026.617,1026.617
654,F,2025,2025,*,Renca Diesel,CenCosVar,EtaMes,1026.617,1026.617,1026.617,1026.617,1026.617,1026.617,1026.617,1026.617,1026.617,1060.738,1060.738,1060.738
655,F,2026,2026,*,Renca Diesel,CenCosVar,EtaMes,1060.738,1060.738,1060.738,1060.738,1060.738,1060.738,1060.738,1060.738,1060.738,1089.322,1089.322,1089.322
656,F,2027,2027,*,Renca Diesel,CenCosVar,EtaMes,1089.322,1089.322,1089.322,1089.322,1089.322,1089.322,1089.322,1089.322,1089.322,1113.391,1113.391,1113.391
657,F,2028,2028,*,Renca Diesel,CenCosVar,EtaMes,1113.391,1113.391,1113.391,1113.391,1113.391,1113.391,1113.391,1113.391,1113.391,1145.833,1145.833,1145.833
658,F,2029,2029,*,Renca Diesel,CenCosVar,EtaMes,1145.833,1145.833,1145.833,1145.833,1145.833,1145.833,1145.833,1145.833,1145.833,1165.676,1165.676,1165.676
659,F,2030,2030,*,Renca Diesel,CenCosVar,EtaMes,1165.676,1165.676,1165.676,1165.676,1165.676,1165.676,1165.676,1165.676,1165.676,1201.88,1201.88,1201.88
660,F,2031,*,*,Renca Diesel,CenCosVar,EtaMes,1201.88,1201.88,1201.88,1201.88,1201.88,1201.88,1201.88,1201.88,1201.88,1201.88,1201.88,1201.88
661,F,2017,2017,*,Guacolda 01,CenCosVar,EtaMes,95.668,95.668,95.668,95.668,95.668,95.668,95.668,95.668,95.668,95.373,95.373,95.373
662,F,2018,2018,*,Guacolda 01,CenCosVar,EtaMes,95.373,95.373,95.373,95.373,95.373,95.373,95.373,95.373,95.373,95.834,95.834,95.834
663,F,2019,2019,*,Guacolda 01,CenCosVar,EtaMes,95.834,95.834,95.834,95.834,95.834,95.834,95.834,95.834,95.834,96.316,96.316,96.316
664,F,2020,2020,*,Guacolda 01,CenCosVar,EtaMes,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.254,96.254,96.254
665,F,2021,2021,*,Guacolda 01,CenCosVar,EtaMes,96.254,96.254,96.254,96.254,96.254,96.254,96.254,96.254,96.254,85.137,85.137,85.137
666,F,2022,2022,*,Guacolda 01,CenCosVar,EtaMes,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.137,85.419,85.419,85.419
667,F,2023,2023,*,Guacolda 01,CenCosVar,EtaMes,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.419,85.511,85.511,85.511
668,F,2024,2024,*,Guacolda 01,CenCosVar,EtaMes,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.511,85.866,85.866,85.866
669,F,2025,2025,*,Guacolda 01,CenCosVar,EtaMes,85.866,85.866,85.866,85.866,85.866,85.866,85.866,85.866,85.866,86.073,86.073,86.073
670,F,2026,2026,*,Guacolda 01,CenCosVar,EtaMes,86.073,86.073,86.073,86.073,86.073,86.073,86.073,86.073,86.073,85.799,85.799,85.799
