CenINum,CenAñoFRlt,CenAñoIni,CenAñoFin,CenIBlo,CenNom,CenDatTip,CenEtaTip,abr,may,jun,jul,ago,sep,oct,nov,dic,ene,feb,mar
768,F,*,*,16,Solar Punta Colorada 02,CenPotMax,EtaMes,0,0,0.306973386,0,0,0.289111844,1.245487819,0,0,0,0,0
769,F,*,*,1,Solar Carrera Pinto 02,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
770,F,*,*,2,Solar Carrera Pinto 02,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
771,F,*,*,3,Solar Carrera Pinto 02,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
772,F,*,*,4,Solar Carrera Pinto 02,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
773,F,*,*,5,Solar Carrera Pinto 02,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
774,F,*,*,6,Solar Carrera Pinto 02,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
775,F,*,*,7,Solar Carrera Pinto 02,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
776,F,*,*,8,Solar Carrera Pinto 02,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
777,F,*,*,9,Solar Carrera Pinto 02,CenPotMax,EtaMes,76.66807017,65.64716779,60.30113451,64.11943713,72.88763918,83.63807008,91.60877177,95.63392614,95.6054709,82.54528779,80.77672011,77.41725811
778,F,*,*,10,Solar Carrera Pinto 02,CenPotMax,EtaMes,76.66807017,65.64716779,60.30113451,64.11943713,72.88763918,83.63807008,91.60877177,95.63392614,95.6054709,82.54528779,80.77672011,77.41725811
779,F,*,*,11,Solar Carrera Pinto 02,CenPotMax,EtaMes,77.0484479,67.52845082,64.56369585,66.67943159,73.16651543,84.98025903,91.51130493,75.7718058,81.3512807,70.98954578,71.48680022,66.00811513
780,F,*,*,12,Solar Carrera Pinto 02,CenPotMax,EtaMes,77.0484479,67.52845082,64.56369585,66.67943159,73.16651543,84.98025903,91.51130493,75.7718058,81.3512807,70.98954578,71.48680022,66.00811513
781,F,*,*,13,Solar Carrera Pinto 02,CenPotMax,EtaMes,34.43096421,20.12588421,61.73254696,43.80617481,54.99101679,70.79214021,77.96956547,2.649953641,6.413330039,14.94289417,12.82152034,3.698928119
782,F,*,*,14,Solar Carrera Pinto 02,CenPotMax,EtaMes,34.43096421,20.12588421,61.73254696,43.80617481,54.99101679,70.79214021,77.96956547,2.649953641,6.413330039,14.94289417,12.82152034,3.698928119
783,F,*,*,15,Solar Carrera Pinto 02,CenPotMax,EtaMes,0.001827224,0,8.318758916,0.793560095,3.083069264,6.534226693,10.57015951,0,0,0,0,0
784,F,*,*,16,Solar Carrera Pinto 02,CenPotMax,EtaMes,0.001827224,0,8.318758916,0.793560095,3.083069264,6.534226693,10.57015951,0,0,0,0,0
785,F,*,*,1,Solar Diego de Almagro 06,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
786,F,*,*,2,Solar Diego de Almagro 06,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
787,F,*,*,3,Solar Diego de Almagro 06,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
788,F,*,*,4,Solar Diego de Almagro 06,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
789,F,*,*,5,Solar Diego de Almagro 06,CenPotMax,EtaMes,0,0.397273322,0.035093729,0.054960581,1.69375101,14.71476697,41.567247,96.13916083,93.16514025,4.896934704,0.063913928,0
790,F,*,*,6,Solar Diego de Almagro 06,CenPotMax,EtaMes,0,0.397273322,0.035093729,0.054960581,1.69375101,14.71476697,41.567247,96.13916083,93.16514025,4.896934704,0.063913928,0
791,F,*,*,7,Solar Diego de Almagro 06,CenPotMax,EtaMes,155.0962451,166.2327434,150.404897,160.2782127,196.8066746,233.1891531,256.9353037,270.2397722,269.6672691,198.6393917,169.0373418,157.204056
792,F,*,*,8,Solar Diego de Almagro 06,CenPotMax,EtaMes,155.0962451,166.2327434,150.404897,160.2782127,196.8066746,233.1891531,256.9353037,270.2397722,269.6672691,198.6393917,169.0373418,157.204056
793,F,*,*,9,Solar Diego de Almagro 06,CenPotMax,EtaMes,230.0042105,196.9415034,180.9034035,192.3583114,218.6629176,250.9142102,274.8263153,286.9017784,286.8164127,247.6358634,242.3301603,232.2517743
794,F,*,*,10,Solar Diego de Almagro 06,CenPotMax,EtaMes,230.0042105,196.9415034,180.9034035,192.3583114,218.6629176,250.9142102,274.8263153,286.9017784,286.8164127,247.6358634,242.3301603,232.2517743
795,F,*,*,11,Solar Diego de Almagro 06,CenPotMax,EtaMes,231.1453437,202.5853525,193.6910876,200.0382948,219.4995463,254.9407771,274.5339148,227.3154174,244.0538421,212.9686373,214.4604007,198.0243454
796,F,*,*,12,Solar Diego de Almagro 06,CenPotMax,EtaMes,231.1453437,202.5853525,193.6910876,200.0382948,219.4995463,254.9407771,274.5339148,227.3154174,244.0538421,212.9686373,214.4604007,198.0243454
797,F,*,*,13,Solar Diego de Almagro 06,CenPotMax,EtaMes,103.2928926,60.37765264,185.1976409,131.4185244,164.9730504,212.3764206,233.9086964,7.949860924,19.23999012,44.82868252,38.46456102,11.09678436
798,F,*,*,14,Solar Diego de Almagro 06,CenPotMax,EtaMes,103.2928926,60.37765264,185.1976409,131.4185244,164.9730504,212.3764206,233.9086964,7.949860924,19.23999012,44.82868252,38.46456102,11.09678436
799,F,*,*,15,Solar Diego de Almagro 06,CenPotMax,EtaMes,0.005481673,0,24.95627675,2.380680284,9.249207793,19.60268008,31.71047852,0,0,0,0,0
800,F,*,*,16,Solar Diego de Almagro 06,CenPotMax,EtaMes,0.005481673,0,24.95627675,2.380680284,9.249207793,19.60268008,31.71047852,0,0,0,0,0
801,F,*,*,1,Solar Cardones 01,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
802,F,*,*,2,Solar Cardones 01,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
803,F,*,*,3,Solar Cardones 01,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
804,F,*,*,4,Solar Cardones 01,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
805,F,*,*,5,Solar Cardones 01,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
806,F,*,*,6,Solar Cardones 01,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
807,F,*,*,7,Solar Cardones 01,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
808,F,*,*,8,Solar Cardones 01,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
809,F,*,*,9,Solar Cardones 01,CenPotMax,EtaMes,76.66807017,65.64716779,60.30113451,64.11943713,72.88763918,83.63807008,91.60877177,95.63392614,95.6054709,82.54528779,80.77672011,77.41725811
810,F,*,*,10,Solar Cardones 01,CenPotMax,EtaMes,76.66807017,65.64716779,60.30113451,64.11943713,72.88763918,83.63807008,91.60877177,95.63392614,95.6054709,82.54528779,80.77672011,77.41725811
811,F,*,*,11,Solar Cardones 01,CenPotMax,EtaMes,77.0484479,67.52845082,64.56369585,66.67943159,73.16651543,84.98025903,91.51130493,75.7718058,81.3512807,70.98954578,71.48680022,66.00811513
812,F,*,*,12,Solar Cardones 01,CenPotMax,EtaMes,77.0484479,67.52845082,64.56369585,66.67943159,73.16651543,84.98025903,91.51130493,75.7718058,81.3512807,70.98954578,71.48680022,66.00811513
813,F,*,*,13,Solar Cardones 01,CenPotMax,EtaMes,34.43096421,20.12588421,61.73254696,43.80617481,54.99101679,70.79214021,77.96956547,2.649953641,6.413330039,14.94289417,12.82152034,3.698928119
814,F,*,*,14,Solar Cardones 01,CenPotMax,EtaMes,34.43096421,20.12588421,61.73254696,43.80617481,54.99101679,70.79214021,77.96956547,2.649953641,6.413330039,14.94289417,12.82152034,3.698928119
815,F,*,*,15,Solar Cardones 01,CenPotMax,EtaMes,0.001827224,0,8.318758916,0.793560095,3.083069264,6.534226693,10.57015951,0,0,0,0,0
816,F,*,*,16,Solar Cardones 01,CenPotMax,EtaMes,0.001827224,0,8.318758916,0.793560095,3.083069264,6.534226693,10.57015951,0,0,0,0,0
817,F,*,*,1,Solar Diego de Almagro 01,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
818,F,*,*,2,Solar Diego de Almagro 01,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
819,F,*,*,3,Solar Diego de Almagro 01,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
820,F,*,*,4,Solar Diego de Almagro 01,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
821,F,*,*,5,Solar Diego de Almagro 01,CenPotMax,EtaMes,0,0.397273322,0.035093729,0.054960581,1.69375101,14.71476697,41.567247,96.13916083,93.16514025,4.896934704,0.063913928,0
822,F,*,*,6,Solar Diego de Almagro 01,CenPotMax,EtaMes,0,0.397273322,0.035093729,0.054960581,1.69375101,14.71476697,41.567247,96.13916083,93.16514025,4.896934704,0.063913928,0
823,F,*,*,7,Solar Diego de Almagro 01,CenPotMax,EtaMes,155.0962451,166.2327434,150.404897,160.2782127,196.8066746,233.1891531,256.9353037,270.2397722,269.6672691,198.6393917,169.0373418,157.204056
824,F,*,*,8,Solar Diego de Almagro 01,CenPotMax,EtaMes,155.0962451,166.2327434,150.404897,160.2782127,196.8066746,233.1891531,256.9353037,270.2397722,269.6672691,198.6393917,169.0373418,157.204056
825,F,*,*,9,Solar Diego de Almagro 01,CenPotMax,EtaMes,230.0042105,196.9415034,180.9034035,192.3583114,218.6629176,250.9142102,274.8263153,286.9017784,286.8164127,247.6358634,242.3301603,232.2517743
826,F,*,*,10,Solar Diego de Almagro 01,CenPotMax,EtaMes,230.0042105,196.9415034,180.9034035,192.3583114,218.6629176,250.9142102,274.8263153,286.9017784,286.8164127,247.6358634,242.3301603,232.2517743
827,F,*,*,11,Solar Diego de Almagro 01,CenPotMax,EtaMes,231.1453437,202.5853525,193.6910876,200.0382948,219.4995463,254.9407771,274.5339148,227.3154174,244.0538421,212.9686373,214.4604007,198.0243454
828,F,*,*,12,Solar Diego de Almagro 01,CenPotMax,EtaMes,231.1453437,202.5853525,193.6910876,200.0382948,219.4995463,254.9407771,274.5339148,227.3154174,244.0538421,212.9686373,214.4604007,198.0243454
829,F,*,*,13,Solar Diego de Almagro 01,CenPotMax,EtaMes,103.2928926,60.37765264,185.1976409,131.4185244,164.9730504,212.3764206,233.9086964,7.949860924,19.23999012,44.82868252,38.46456102,11.09678436
830,F,*,*,14,Solar Diego de Almagro 01,CenPotMax,EtaMes,103.2928926,60.37765264,185.1976409,131.4185244,164.9730504,212.3764206,233.9086964,7.949860924,19.23999012,44.82868252,38.46456102,11.09678436
831,F,*,*,15,Solar Diego de Almagro 01,CenPotMax,EtaMes,0.005481673,0,24.95627675,2.380680284,9.249207793,19.60268008,31.71047852,0,0,0,0,0
832,F,*,*,16,Solar Diego de Almagro 01,CenPotMax,EtaMes,0.005481673,0,24.95627675,2.380680284,9.249207793,19.60268008,31.71047852,0,0,0,0,0
833,F,*,*,1,Solar Carrera Pinto 01,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
834,F,*,*,2,Solar Carrera Pinto 01,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
835,F,*,*,3,Solar Carrera Pinto 01,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
836,F,*,*,4,Solar Carrera Pinto 01,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
837,F,*,*,5,Solar Carrera Pinto 01,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
838,F,*,*,6,Solar Carrera Pinto 01,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
839,F,*,*,7,Solar Carrera Pinto 01,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
840,F,*,*,8,Solar Carrera Pinto 01,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
841,F,*,*,9,Solar Carrera Pinto 01,CenPotMax,EtaMes,76.66807017,65.64716779,60.30113451,64.11943713,72.88763918,83.63807008,91.60877177,95.63392614,95.6054709,82.54528779,80.77672011,77.41725811
842,F,*,*,10,Solar Carrera Pinto 01,CenPotMax,EtaMes,76.66807017,65.64716779,60.30113451,64.11943713,72.88763918,83.63807008,91.60877177,95.63392614,95.6054709,82.54528779,80.77672011,77.41725811
843,F,*,*,11,Solar Carrera Pinto 01,CenPotMax,EtaMes,77.0484479,67.52845082,64.56369585,66.67943159,73.16651543,84.98025903,91.51130493,75.7718058,81.3512807,70.98954578,71.48680022,66.00811513
844,F,*,*,12,Solar Carrera Pinto 01,CenPotMax,EtaMes,77.0484479,67.52845082,64.56369585,66.67943159,73.16651543,84.98025903,91.51130493,75.7718058,81.3512807,70.98954578,71.48680022,66.00811513
845,F,*,*,13,Solar Carrera Pinto 01,CenPotMax,EtaMes,34.43096421,20.12588421,61.73254696,43.80617481,54.99101679,70.79214021,77.96956547,2.649953641,6.413330039,14.94289417,12.82152034,3.698928119
846,F,*,*,14,Solar Carrera Pinto 01,CenPotMax,EtaMes,34.43096421,20.12588421,61.73254696,43.80617481,54.99101679,70.79214021,77.96956547,2.649953641,6.413330039,14.94289417,12.82152034,3.698928119
847,F,*,*,15,Solar Carrera Pinto 01,CenPotMax,EtaMes,0.001827224,0,8.318758916,0.793560095,3.083069264,6.534226693,10.57015951,0,0,0,0,0
848,F,*,*,16,Solar Carrera Pinto 01,CenPotMax,EtaMes,0.001827224,0,8.318758916,0.793560095,3.083069264,6.534226693,10.57015951,0,0,0,0,0
849,F,*,*,1,Solar Diego de Almagro 02,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
850,F,*,*,2,Solar Diego de Almagro 02,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
851,F,*,*,3,Solar Diego de Almagro 02,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
852,F,*,*,4,Solar Diego de Almagro 02,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
853,F,*,*,5,Solar Diego de Almagro 02,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
854,F,*,*,6,Solar Diego de Almagro 02,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
855,F,*,*,7,Solar Diego de Almagro 02,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
856,F,*,*,8,Solar Diego de Almagro 02,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
857,F,*,*,9,Solar Diego de Almagro 02,CenPotMax,EtaMes,76.66807017,65.64716779,60.30113451,64.11943713,72.88763918,83.63807008,91.60877177,95.63392614,95.6054709,82.54528779,80.77672011,77.41725811
858,F,*,*,10,Solar Diego de Almagro 02,CenPotMax,EtaMes,76.66807017,65.64716779,60.30113451,64.11943713,72.88763918,83.63807008,91.60877177,95.63392614,95.6054709,82.54528779,80.77672011,77.41725811
859,F,*,*,11,Solar Diego de Almagro 02,CenPotMax,EtaMes,77.0484479,67.52845082,64.56369585,66.67943159,73.16651543,84.98025903,91.51130493,75.7718058,81.3512807,70.98954578,71.48680022,66.00811513
860,F,*,*,12,Solar Diego de Almagro 02,CenPotMax,EtaMes,77.0484479,67.52845082,64.56369585,66.67943159,73.16651543,84.98025903,91.51130493,75.7718058,81.3512807,70.98954578,71.48680022,66.00811513
861,F,*,*,13,Solar Diego de Almagro 02,CenPotMax,EtaMes,34.43096421,20.12588421,61.73254696,43.80617481,54.99101679,70.79214021,77.96956547,2.649953641,6.413330039,14.94289417,12.82152034,3.698928119
862,F,*,*,14,Solar Diego de Almagro 02,CenPotMax,EtaMes,34.43096421,20.12588421,61.73254696,43.80617481,54.99101679,70.79214021,77.96956547,2.649953641,6.413330039,14.94289417,12.82152034,3.698928119
863,F,*,*,15,Solar Diego de Almagro 02,CenPotMax,EtaMes,0.001827224,0,8.318758916,0.793560095,3.083069264,6.534226693,10.57015951,0,0,0,0,0
864,F,*,*,16,Solar Diego de Almagro 02,CenPotMax,EtaMes,0.001827224,0,8.318758916,0.793560095,3.083069264,6.534226693,10.57015951,0,0,0,0,0
865,F,*,*,1,Solar Diego de Almagro 03,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
866,F,*,*,2,Solar Diego de Almagro 03,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
867,F,*,*,3,Solar Diego de Almagro 03,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
868,F,*,*,4,Solar Diego de Almagro 03,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
869,F,*,*,5,Solar Diego de Almagro 03,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
870,F,*,*,6,Solar Diego de Almagro 03,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
871,F,*,*,7,Solar Diego de Almagro 03,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
872,F,*,*,8,Solar Diego de Almagro 03,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
873,F,*,*,9,Solar Diego de Almagro 03,CenPotMax,EtaMes,76.66807017,65.64716779,60.30113451,64.11943713,72.88763918,83.63807008,91.60877177,95.63392614,95.6054709,82.54528779,80.77672011,77.41725811
874,F,*,*,10,Solar Diego de Almagro 03,CenPotMax,EtaMes,76.66807017,65.64716779,60.30113451,64.11943713,72.88763918,83.63807008,91.60877177,95.63392614,95.6054709,82.54528779,80.77672011,77.41725811
875,F,*,*,11,Solar Diego de Almagro 03,CenPotMax,EtaMes,77.0484479,67.52845082,64.56369585,66.67943159,73.16651543,84.98025903,91.51130493,75.7718058,81.3512807,70.98954578,71.48680022,66.00811513
876,F,*,*,12,Solar Diego de Almagro 03,CenPotMax,EtaMes,77.0484479,67.52845082,64.56369585,66.67943159,73.16651543,84.98025903,91.51130493,75.7718058,81.3512807,70.98954578,71.48680022,66.00811513
877,F,*,*,13,Solar Diego de Almagro 03,CenPotMax,EtaMes,34.43096421,20.12588421,61.73254696,43.80617481,54.99101679,70.79214021,77.96956547,2.649953641,6.413330039,14.94289417,12.82152034,3.698928119
878,F,*,*,14,Solar Diego de Almagro 03,CenPotMax,EtaMes,34.43096421,20.12588421,61.73254696,43.80617481,54.99101679,70.79214021,77.96956547,2.649953641,6.413330039,14.94289417,12.82152034,3.698928119
879,F,*,*,15,Solar Diego de Almagro 03,CenPotMax,EtaMes,0.001827224,0,8.318758916,0.793560095,3.083069264,6.534226693,10.57015951,0,0,0,0,0
880,F,*,*,16,Solar Diego de Almagro 03,CenPotMax,EtaMes,0.001827224,0,8.318758916,0.793560095,3.083069264,6.534226693,10.57015951,0,0,0,0,0
881,F,*,*,1,Solar Diego de Almagro 05,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
882,F,*,*,2,Solar Diego de Almagro 05,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
883,F,*,*,3,Solar Diego de Almagro 05,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
884,F,*,*,4,Solar Diego de Almagro 05,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
885,F,*,*,5,Solar Diego de Almagro 05,CenPotMax,EtaMes,0,0.331061102,0.029244774,0.045800484,1.411459175,12.26230581,34.6393725,80.11596736,77.63761687,4.08077892,0.053261606,0
886,F,*,*,6,Solar Diego de Almagro 05,CenPotMax,EtaMes,0,0.331061102,0.029244774,0.045800484,1.411459175,12.26230581,34.6393725,80.11596736,77.63761687,4.08077892,0.053261606,0
887,F,*,*,7,Solar Diego de Almagro 05,CenPotMax,EtaMes,129.2468709,138.5272862,125.3374141,133.5651773,164.0055622,194.3242943,214.112753,225.1998102,224.7227242,165.5328264,140.8644515,131.00338
888,F,*,*,8,Solar Diego de Almagro 05,CenPotMax,EtaMes,129.2468709,138.5272862,125.3374141,133.5651773,164.0055622,194.3242943,214.112753,225.1998102,224.7227242,165.5328264,140.8644515,131.00338
889,F,*,*,9,Solar Diego de Almagro 05,CenPotMax,EtaMes,191.6701754,164.1179195,150.7528363,160.2985928,182.219098,209.0951752,229.0219294,239.0848154,239.0136772,206.3632195,201.9418003,193.5431453
890,F,*,*,10,Solar Diego de Almagro 05,CenPotMax,EtaMes,191.6701754,164.1179195,150.7528363,160.2985928,182.219098,209.0951752,229.0219294,239.0848154,239.0136772,206.3632195,201.9418003,193.5431453
891,F,*,*,11,Solar Diego de Almagro 05,CenPotMax,EtaMes,192.6211197,168.821127,161.4092396,166.698579,182.9162886,212.4506476,228.7782623,189.4295145,203.3782018,177.4738644,178.7170006,165.0202878
892,F,*,*,12,Solar Diego de Almagro 05,CenPotMax,EtaMes,192.6211197,168.821127,161.4092396,166.698579,182.9162886,212.4506476,228.7782623,189.4295145,203.3782018,177.4738644,178.7170006,165.0202878
893,F,*,*,13,Solar Diego de Almagro 05,CenPotMax,EtaMes,86.07741052,50.31471054,154.3313674,109.515437,137.477542,176.9803505,194.9239137,6.624884103,16.0333251,37.35723543,32.05380085,9.247320298
894,F,*,*,14,Solar Diego de Almagro 05,CenPotMax,EtaMes,86.07741052,50.31471054,154.3313674,109.515437,137.477542,176.9803505,194.9239137,6.624884103,16.0333251,37.35723543,32.05380085,9.247320298
895,F,*,*,15,Solar Diego de Almagro 05,CenPotMax,EtaMes,0.004568061,0,20.79689729,1.983900236,7.707673161,16.33556673,26.42539877,0,0,0,0,0
896,F,*,*,16,Solar Diego de Almagro 05,CenPotMax,EtaMes,0.004568061,0,20.79689729,1.983900236,7.707673161,16.33556673,26.42539877,0,0,0,0,0
897,F,*,*,1,Solar Cardones 02,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
898,F,*,*,2,Solar Cardones 02,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
899,F,*,*,3,Solar Cardones 02,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
900,F,*,*,4,Solar Cardones 02,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
901,F,*,*,5,Solar Cardones 02,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
902,F,*,*,6,Solar Cardones 02,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
903,F,*,*,7,Solar Cardones 02,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
904,F,*,*,8,Solar Cardones 02,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
905,F,*,*,9,Solar Cardones 02,CenPotMax,EtaMes,76.66807017,65.64716779,60.30113451,64.11943713,72.88763918,83.63807008,91.60877177,95.63392614,95.6054709,82.54528779,80.77672011,77.41725811
906,F,*,*,10,Solar Cardones 02,CenPotMax,EtaMes,76.66807017,65.64716779,60.30113451,64.11943713,72.88763918,83.63807008,91.60877177,95.63392614,95.6054709,82.54528779,80.77672011,77.41725811
907,F,*,*,11,Solar Cardones 02,CenPotMax,EtaMes,77.0484479,67.52845082,64.56369585,66.67943159,73.16651543,84.98025903,91.51130493,75.7718058,81.3512807,70.98954578,71.48680022,66.00811513
908,F,*,*,12,Solar Cardones 02,CenPotMax,EtaMes,77.0484479,67.52845082,64.56369585,66.67943159,73.16651543,84.98025903,91.51130493,75.7718058,81.3512807,70.98954578,71.48680022,66.00811513
909,F,*,*,13,Solar Cardones 02,CenPotMax,EtaMes,34.43096421,20.12588421,61.73254696,43.80617481,54.99101679,70.79214021,77.96956547,2.649953641,6.413330039,14.94289417,12.82152034,3.698928119
910,F,*,*,14,Solar Cardones 02,CenPotMax,EtaMes,34.43096421,20.12588421,61.73254696,43.80617481,54.99101679,70.79214021,77.96956547,2.649953641,6.413330039,14.94289417,12.82152034,3.698928119
911,F,*,*,15,Solar Cardones 02,CenPotMax,EtaMes,0.001827224,0,8.318758916,0.793560095,3.083069264,6.534226693,10.57015951,0,0,0,0,0
912,F,*,*,16,Solar Cardones 02,CenPotMax,EtaMes,0.001827224,0,8.318758916,0.793560095,3.083069264,6.534226693,10.57015951,0,0,0,0,0
913,F,*,*,1,Solar Cardones 03,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
914,F,*,*,2,Solar Cardones 03,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
915,F,*,*,3,Solar Cardones 03,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
916,F,*,*,4,Solar Cardones 03,CenPotMax,EtaMes,0,0,0,0,0,0,0,0,0,0,0,0
917,F,*,*,5,Solar Cardones 03,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
918,F,*,*,6,Solar Cardones 03,CenPotMax,EtaMes,0,0.132424441,0.01169791,0.018320194,0.56458367,4.904922325,13.855749,32.04638694,31.05504675,1.632311568,0.021304643,0
919,F,*,*,7,Solar Cardones 03,CenPotMax,EtaMes,51.69874836,55.41091448,50.13496565,53.42607092,65.60222488,77.72971771,85.64510122,90.07992407,89.88908968,66.21313058,56.34578059,52.40135199
