DemIndINum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndSisGbl,DemIndSisPri,DemIndSisSec,DemIndSisCmr,DemIndIBlo,DemIndEtaTip,MesAbr,MesMay,MesJun,MesJul,MesAgo,MesSep,MesOct,MesNov,MesDic,MesEne,MesFeb,MesMar
6096,F,2021,2021,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.912986691,0.926283118,0.923793513,0.928782085,0.926749149,0.866411201,1.051515163,1.068309336,1.013083141,1.062973981,1.069292935,1.057200804
6097,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.990036272,0.986190917,1.00516513,1.007348353,0.992783307,1.074719636,0.980944475,0.979943925,1.092298663,0.99775013,1.005089576,0.995778979
6098,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.955805876,0.96282762,0.977500044,0.999612706,0.975656364,0.913758406,1.017036714,1.004307812,0.952356913,0.983699645,0.989967014,0.998600934
6099,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.976866115,0.977432718,0.964526398,0.974182784,0.966114641,1.061325932,0.941654368,0.939664432,1.052234782,0.95068997,0.956005512,0.958321468
6100,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.972511293,0.979869636,0.990332638,0.97841643,0.986714543,0.940127609,0.953506334,0.945473729,0.903804066,0.945751796,0.946191787,0.95206763
6101,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.969000869,0.96070268,0.945167071,0.956425533,0.953289286,1.038582531,0.923659827,0.919913214,1.024758565,0.912186202,0.926211571,0.931342009
6102,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.016585473,1.030864203,1.039636869,1.018922553,1.03349648,0.988907984,0.985163201,0.950013529,0.911843608,0.947361115,0.9439625,0.984021404
6103,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.999981129,1.013000064,0.987937461,1.010196709,1.007623619,1.094700842,0.983730457,0.98328677,1.076969222,0.932500309,0.94224036,0.94009231
6104,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.09565301,1.079760336,1.075145461,1.068576443,1.08906572,1.047923065,1.05830053,1.037397518,0.976835987,1.013848143,0.997334159,1.018268662
6105,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.02416136,1.007509899,0.986992183,1.013402405,0.993145051,1.105488384,0.982972791,1.003967319,1.091705822,0.970267323,0.97552914,0.991224283
6106,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.094102832,1.078358225,1.062449275,1.062007114,1.070973287,1.039004752,1.060414711,1.057717532,1.004563086,1.066994397,1.046009716,1.045198709
6107,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.980716146,0.975622543,0.978491793,0.987682442,0.967344349,1.060320457,0.955142642,0.96831422,1.067706645,0.943327662,0.953078029,0.975378244
6108,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.019662726,1.015820169,1.05775077,1.01153898,1.003025567,0.94965678,1.032170216,1.036565347,0.987698042,1.024412105,1.038401514,1.025884007
6109,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.949780359,1.001453156,0.980551831,1.010758331,0.980651661,1.046076224,0.951650473,0.970415344,1.055474188,0.940869897,0.94438628,0.967124018
6110,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.861572318,0.920230995,0.974696468,0.920325739,0.895469862,0.810276034,1.001796178,1.027183268,0.963660476,1.009149053,1.033834872,1.007408279
6111,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0.990826185,1.004912259,1.02466059,1.024513492,1.016155474,1.115532774,0.998702086,1.005830555,1.106252675,0.993227745,1.000325582,1.005025356
6112,F,2022,2022,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.912428621,0.925832077,0.923538312,0.928534781,0.926388228,0.865829151,1.051473607,1.06828099,1.01315254,1.06296632,1.069292987,1.057221494
6113,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.98988232,0.986110346,1.005127041,1.007330248,0.992698355,1.074581301,0.980846845,0.979861156,1.092220914,0.997579314,1.004918748,0.995626869
6114,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.955700093,0.962734403,0.977435769,0.999554184,0.975569862,0.913623031,1.016985858,1.004247903,0.952328331,0.983590193,0.98989441,0.998503343
6115,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.976817491,0.977417398,0.964497856,0.974163676,0.966063276,1.061268313,0.9415552,0.939578739,1.05213194,0.950458393,0.955819943,0.958196486
6116,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.972510388,0.979864539,0.990317534,0.978385983,0.986701145,0.940117643,0.953428659,0.945375991,0.903745707,0.945627411,0.946096439,0.951946106
6117,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.968931875,0.960673206,0.945136217,0.956411443,0.953247019,1.038565098,0.923596438,0.919859256,1.024677753,0.911997534,0.926054116,0.931230309
6118,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.016619747,1.030922864,1.03965483,1.018941447,1.033543424,0.988965038,0.985134228,0.949927023,0.911792728,0.947239974,0.943880292,0.983878746
6119,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,0.99999105,1.013024143,0.987942689,1.010210869,1.007635624,1.094806983,0.983774553,0.983344977,1.076985322,0.932472518,0.942236508,0.940140608
6120,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.095884495,1.0799537,1.075265023,1.068721826,1.089238045,1.048174826,1.058454888,1.037475247,0.976888135,1.013986002,0.997421758,1.018361404
6121,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.024153332,1.007501385,0.986993375,1.013391845,0.993159787,1.105534515,0.982968915,1.004017927,1.091740268,0.970292217,0.975560694,0.991269284
6122,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.094351893,1.078524855,1.062574577,1.062140802,1.071154079,1.039229898,1.060565703,1.057851507,1.004658213,1.067198941,1.046184825,1.045409994
6123,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.980558929,0.975535343,0.978475543,0.987632088,0.967303898,1.060229439,0.955045694,0.968286749,1.067661728,0.943251044,0.952961831,0.975235813
6124,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.01970399,1.015853226,1.057815529,1.011553451,1.003061985,0.949707001,1.03225487,1.03663511,0.987757334,1.024523713,1.038471943,1.02603746
6125,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.949479617,1.001295962,0.980521819,1.01063183,0.980495592,1.045859745,0.951535208,0.970345135,1.055391851,0.940732073,0.944220896,0.966933419
6126,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.861364879,0.920083607,0.974698043,0.920236054,0.89533573,0.810084955,1.001809665,1.027184871,0.963686958,1.009161247,1.033854538,1.007499761
6127,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0.990554893,1.0047681,1.02457914,1.024398276,1.016015323,1.115343295,0.998598525,1.0057645,1.106190112,0.993102314,1.000163867,1.004844871
6128,F,2023,2023,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.912249028,0.925688961,0.923456921,0.928455929,0.926272608,0.865645271,1.0514614,1.068271271,1.013172093,1.062952156,1.069294136,1.057264875
6129,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.989580898,0.985951191,1.005055948,1.007288078,0.992532482,1.074304549,0.980644895,0.979679889,1.092041409,0.997630966,1.004965272,0.995646858
6130,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.955487916,0.962545973,0.977309953,0.999441077,0.975397081,0.913345393,1.01688195,1.004122126,0.952260103,0.983621605,0.989906452,0.998504654
6131,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.976723558,0.977387622,0.964443227,0.974125438,0.965961672,1.061155931,0.941348371,0.939393553,1.051895767,0.950526877,0.955866803,0.958216168
6132,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.972504927,0.979853391,0.990287822,0.97832434,0.986674516,0.940095624,0.953269393,0.945166962,0.903611473,0.945667304,0.946115829,0.951949346
6133,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.968788334,0.960617929,0.945073362,0.956391936,0.953165341,1.038528103,0.923468535,0.919743818,1.024492883,0.912046117,0.926092043,0.931248315
6134,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.0166843,1.031035822,1.039688353,1.018982561,1.03364021,0.989081464,0.985075039,0.94974463,0.911673429,0.947283252,0.943906076,0.983893349
6135,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,1.000011925,1.013074696,0.987955802,1.010239401,1.00766209,1.095015807,0.983863425,0.983466057,1.077029705,0.932467113,0.942230328,0.940159261
6136,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.096344324,1.080340171,1.075502218,1.06900748,1.089578114,1.048684062,1.058772503,1.037637459,0.977008388,1.013946158,0.997398281,1.018347105
6137,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.024143807,1.007486476,0.986999869,1.013369692,0.993187931,1.105632779,0.982961111,1.004126297,1.091819382,0.970269112,0.975541266,0.991292028
6138,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.094846457,1.078857891,1.062824636,1.062404293,1.071512342,1.039684766,1.060876648,1.058137592,1.004875235,1.067142596,1.046142928,1.045381011
6139,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.98025011,0.975367808,0.978431355,0.987529223,0.967225321,1.060055325,0.95484699,0.968228022,1.067560402,0.943259855,0.952985606,0.975275354
6140,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.019785321,1.015922458,1.057937313,1.011582881,1.003135415,0.94980977,1.032430048,1.03678428,0.987893767,1.024497391,1.038468052,1.026009812
6141,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.948891402,1.000982997,0.980452871,1.010392803,0.980193557,1.045424659,0.951297336,0.970201557,1.055212198,0.940761126,0.944238219,0.966968263
6142,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.860953799,0.919787824,0.974696337,0.920062321,0.895069654,0.809696059,1.001839117,1.027190734,0.963746609,1.009162895,1.033860999,1.007470908
6143,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0.990020993,1.00448092,1.024419334,1.024177313,1.015736577,1.114956084,0.99837992,1.00562388,1.106044463,0.993126918,1.000201454,1.004867893
6144,F,2024,2024,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.911892528,0.925399058,0.923292731,0.928296921,0.926039276,0.86527154,1.051435086,1.068253573,1.013217536,1.062962102,1.069301041,1.05725307
6145,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.989575996,0.985955854,1.005061871,1.007296608,0.992536741,1.074335376,0.980658927,0.979707586,1.092117857,0.997506742,1.00483674,0.995528096
6146,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.955449109,0.962530267,0.977304705,0.99944259,0.975386425,0.91335324,1.016890176,1.004140535,0.952277591,0.983540197,0.989851425,0.998426686
6147,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.976726273,0.977393826,0.964449119,0.974118539,0.965961824,1.061172236,0.941359364,0.939417187,1.051983218,0.95035711,0.955731042,0.958118392
6148,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.972486705,0.979854476,0.990292197,0.978321171,0.986670258,0.940091599,0.953269945,0.94519599,0.903647873,0.945575941,0.946044377,0.95185222
6149,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.968796808,0.960628628,0.945073309,0.956385915,0.953166638,1.038542671,0.923482158,0.919757393,1.024571461,0.91190946,0.925975917,0.931166977
6150,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.016693605,1.03104446,1.039695023,1.018992708,1.033647621,0.989076083,0.985075436,0.949775675,0.911711753,0.947196024,0.943844508,0.983782427
6151,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,1.000039236,1.013085152,0.987961207,1.010253835,1.007671919,1.095013212,0.983869188,0.983442657,1.077026576,0.932442997,0.942223226,0.940200898
6152,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.096387246,1.080348226,1.075509798,1.069028357,1.089600728,1.048655369,1.058751356,1.037609823,0.976961633,1.014047523,0.997462007,1.018418961
6153,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.024176282,1.00750048,0.986997423,1.013386091,0.993187278,1.10563966,0.982974901,1.004109154,1.091803539,0.970284728,0.975563606,0.991331998
6154,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.09489366,1.078870697,1.062832093,1.062427309,1.071536424,1.039660238,1.060859816,1.058095133,1.004796866,1.067294301,1.046273485,1.045545606
6155,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.980266845,0.975370993,0.978426391,0.98753344,0.967218234,1.060076147,0.954864856,0.968239421,1.067607038,0.94320193,0.952891556,0.975169252
6156,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.01979061,1.015917673,1.057945776,1.011577237,1.003134806,0.949791916,1.032418831,1.036765306,0.987839315,1.024580069,1.03852439,1.026127653
6157,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.948892042,1.000995809,0.980454092,1.01040524,0.980197902,1.045459026,0.951322904,0.970221158,1.055289566,0.94065445,0.944112768,0.966815472
6158,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.860887403,0.919748375,0.974674278,0.920019168,0.895027782,0.809689971,1.001827935,1.027191547,0.96371441,1.009171221,1.033879149,1.007540931
6159,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0.990021598,1.004493948,1.024422275,1.024189526,1.015736634,1.114992637,0.99840815,1.00565059,1.106116032,0.993035299,1.000078403,1.004728778
6160,F,2025,2025,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.911826627,0.925365348,0.92326758,0.928256969,0.926006654,0.865272091,1.051436208,1.068263893,1.013201663,1.06295191,1.069303707,1.057285119
6161,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.989326686,0.985825443,1.005002001,1.007269068,0.992400187,1.074113776,0.980499826,0.979567943,1.091990283,0.997373407,1.004702343,0.995406152
6162,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.955269877,0.962373606,0.977200216,0.999349593,0.975243784,0.913130645,1.016808046,1.004045013,0.95222798,0.983455116,0.989793777,0.998344501
6163,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.976648647,0.977370033,0.964405129,0.974086533,0.965878058,1.061082975,0.941193355,0.939273022,1.051814028,0.950179037,0.95558402,0.958016129
6164,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.972479142,0.979845652,0.990268742,0.978269988,0.986648065,0.940073395,0.953140815,0.945034192,0.903548671,0.945479354,0.945968704,0.95175073
6165,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.9686818,0.960582798,0.945021554,0.95636651,0.953100217,1.03851563,0.923379524,0.919663644,1.024440983,0.911764868,0.925852757,0.931076186
6166,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.016749159,1.031140946,1.039722254,1.019027837,1.033726383,0.989170484,0.985027178,0.949635199,0.911623432,0.947101003,0.943780046,0.983665226
6167,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,1.000061021,1.013128809,0.987971391,1.010281669,1.007694154,1.095184013,0.983944988,0.983536798,1.077060759,0.93242138,0.942214437,0.940247048
6168,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.096770383,1.080664024,1.075704265,1.069265588,1.08988255,1.049063379,1.059004754,1.037735002,0.977046693,1.014152824,0.997529963,1.018494914
6169,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.024173343,1.007489684,0.986999525,1.013368692,0.993211479,1.105719549,0.982970775,1.004193326,1.091863379,0.970302849,0.975586331,0.991372894
6170,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.095305223,1.079143262,1.063037787,1.062646338,1.071834118,1.040024837,1.061108542,1.058315941,1.004953968,1.067454384,1.046412265,1.045718566
6171,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.980017373,0.975236284,0.978395932,0.987450716,0.967151076,1.059934556,0.954705249,0.968195487,1.067537184,0.943139412,0.952798274,0.975054539
6172,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.019859606,1.015974787,1.058050076,1.011600289,1.003193462,0.949872519,1.032557794,1.036881167,0.987937023,1.02466901,1.038581937,1.026251987
6173,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.948412015,1.000745765,0.980403622,1.010211897,0.979948545,1.04511398,0.951135872,0.970109224,1.055161165,0.940541962,0.943981738,0.966662869
6174,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.860540275,0.919500685,0.974672528,0.919869123,0.894802727,0.80937174,1.001849502,1.027196976,0.963755677,1.009180715,1.033898423,1.00760777
6175,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0.989583333,1.004265186,1.024293348,1.02401125,1.015512649,1.114686398,0.998236869,1.005540611,1.106013352,0.992937018,0.999948491,1.004579541
6176,F,2026,2026,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.911523923,0.925122289,0.92313022,0.92811998,0.925811438,0.864969628,1.051415663,1.068250369,1.013233301,1.062940869,1.069305684,1.057321049
6177,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.989326686,0.985825443,1.005002001,1.007269068,0.992400187,1.074113776,0.980499826,0.979567943,1.091990283,0.997373407,1.004702343,0.995406152
6178,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.955269877,0.962373606,0.977200216,0.999349593,0.975243784,0.913130645,1.016808046,1.004045013,0.95222798,0.983455116,0.989793777,0.998344501
6179,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.976648647,0.977370033,0.964405129,0.974086533,0.965878058,1.061082975,0.941193355,0.939273022,1.051814028,0.950179037,0.95558402,0.958016129
6180,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.972479142,0.979845652,0.990268742,0.978269988,0.986648065,0.940073395,0.953140815,0.945034192,0.903548671,0.945479354,0.945968704,0.95175073
6181,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.9686818,0.960582798,0.945021554,0.95636651,0.953100217,1.03851563,0.923379524,0.919663644,1.024440983,0.911764868,0.925852757,0.931076186
6182,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.016749159,1.031140946,1.039722254,1.019027837,1.033726383,0.989170484,0.985027178,0.949635199,0.911623432,0.947101003,0.943780046,0.983665226
6183,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,7,EtaMes,1.000061021,1.013128809,0.987971391,1.010281669,1.007694154,1.095184013,0.983944988,0.983536798,1.077060759,0.93242138,0.942214437,0.940247048
6184,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,8,EtaMes,1.096770383,1.080664024,1.075704265,1.069265588,1.08988255,1.049063379,1.059004754,1.037735002,0.977046693,1.014152824,0.997529963,1.018494914
6185,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,9,EtaMes,1.024173343,1.007489684,0.986999525,1.013368692,0.993211479,1.105719549,0.982970775,1.004193326,1.091863379,0.970302849,0.975586331,0.991372894
6186,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,10,EtaMes,1.095305223,1.079143262,1.063037787,1.062646338,1.071834118,1.040024837,1.061108542,1.058315941,1.004953968,1.067454384,1.046412265,1.045718566
6187,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,11,EtaMes,0.980017373,0.975236284,0.978395932,0.987450716,0.967151076,1.059934556,0.954705249,0.968195487,1.067537184,0.943139412,0.952798274,0.975054539
6188,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,12,EtaMes,1.019859606,1.015974787,1.058050076,1.011600289,1.003193462,0.949872519,1.032557794,1.036881167,0.987937023,1.02466901,1.038581937,1.026251987
6189,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,13,EtaMes,0.948412015,1.000745765,0.980403622,1.010211897,0.979948545,1.04511398,0.951135872,0.970109224,1.055161165,0.940541962,0.943981738,0.966662869
6190,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,14,EtaMes,0.860540275,0.919500685,0.974672528,0.919869123,0.894802727,0.80937174,1.001849502,1.027196976,0.963755677,1.009180715,1.033898423,1.00760777
6191,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,15,EtaMes,0.989583333,1.004265186,1.024293348,1.02401125,1.015512649,1.114686398,0.998236869,1.005540611,1.106013352,0.992937018,0.999948491,1.004579541
6192,F,2027,2027,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,16,EtaMes,0.911523923,0.925122289,0.92313022,0.92811998,0.925811438,0.864969628,1.051415663,1.068250369,1.013233301,1.062940869,1.069305684,1.057321049
6193,F,2028,2028,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,1,EtaMes,0.989326686,0.985825443,1.005002001,1.007269068,0.992400187,1.074113776,0.980499826,0.979567943,1.091990283,0.997373407,1.004702343,0.995406152
6194,F,2028,2028,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,2,EtaMes,0.955269877,0.962373606,0.977200216,0.999349593,0.975243784,0.913130645,1.016808046,1.004045013,0.95222798,0.983455116,0.989793777,0.998344501
6195,F,2028,2028,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,3,EtaMes,0.976648647,0.977370033,0.964405129,0.974086533,0.965878058,1.061082975,0.941193355,0.939273022,1.051814028,0.950179037,0.95558402,0.958016129
6196,F,2028,2028,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,4,EtaMes,0.972479142,0.979845652,0.990268742,0.978269988,0.986648065,0.940073395,0.953140815,0.945034192,0.903548671,0.945479354,0.945968704,0.95175073
6197,F,2028,2028,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,5,EtaMes,0.9686818,0.960582798,0.945021554,0.95636651,0.953100217,1.03851563,0.923379524,0.919663644,1.024440983,0.911764868,0.925852757,0.931076186
6198,F,2028,2028,Las Vegas 110,Chile,SIC TxT Comun,SIC TxT Comun,SIC TxT Comun,6,EtaMes,1.016749159,1.031140946,1.039722254,1.019027837,1.033726383,0.989170484,0.985027178,0.949635199,0.911623432,0.947101003,0.943780046,0.983665226
