DemIndNum,DemIndAñoFRlt,DemIndAñoIni,DemIndAñoFin,DemIndBar,DemIndTasa,DemIndFPot,DemIndEtaTip,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Ene,Feb,Mar
287,F,2018,2018,Maitencillo 220,0,F,EtaMes,113.8251208,114.9533785,113.8350945,114.9488215,114.9383209,113.8411475,114.9474168,113.8445032,114.9574576,119.8733655,116.4186742,119.8655614
288,F,2019,2019,Maitencillo 220,0,F,EtaMes,118.708416,119.8834916,118.7187197,119.8787838,119.8679359,118.7249728,119.8773327,118.7284396,119.8877056,123.1504173,119.6054018,123.1424753
289,F,2020,2020,Maitencillo 220,0,F,EtaMes,121.9551232,123.1607222,121.9656089,123.1559313,123.1448917,121.9719725,123.1544545,121.9755005,123.1650106,125.1373454,121.539282,125.1293513
290,F,2021,2021,Maitencillo 220,0,F,EtaMes,123.9242793,125.1477181,123.9348338,125.1428957,125.1317836,123.9412393,125.1414092,123.9447904,125.1520346,127.4250937,123.7654369,127.4170302
291,F,2022,2022,Maitencillo 220,0,F,EtaMes,126.1913773,127.4355565,126.2020236,127.4306922,127.4194836,126.2084846,127.4291928,126.2120666,127.4399105,129.5882652,125.8707008,129.580142
292,F,2023,2023,Maitencillo 220,0,F,EtaMes,128.3351441,129.5988052,128.345869,129.593905,129.5826136,128.3523778,129.5923945,128.3559862,129.6031914,132.4328095,128.6379152,132.4245863
293,F,2024,2024,Maitencillo 220,0,F,EtaMes,131.1537402,132.4434793,131.1645971,132.4385187,132.4270883,131.1711861,132.4369897,131.1748389,132.4479195,136.2901867,132.3891164,136.2818039
294,F,2025,2025,Maitencillo 220,0,F,EtaMes,134.9754516,136.3010637,134.9865193,136.2960068,136.2843545,134.9932362,136.2944481,134.99696,136.3055902,141.1529207,137.117136,141.1443207
295,F,2026,2026,Maitencillo 220,0,F,EtaMes,139.7929083,141.1640794,139.8042627,141.1588915,141.1469374,139.8111536,141.1572924,139.8149738,141.1687231,145.6421993,141.4826328,145.6334096
296,F,2027,2027,Maitencillo 220,0,F,EtaMes,144.2406009,145.6536042,144.2522058,145.6483019,145.636084,144.2592487,145.6466675,144.2631532,145.6583503,150.2478691,145.9614399,150.2388872
297,F,2028,2028,Maitencillo 220,0,F,EtaMes,148.8036533,150.2595235,148.8155121,150.2541052,150.2416201,148.8227091,150.2524351,148.826699,150.2643735,154.7193204,150.3100966,154.7101585
298,F,2029,2029,Maitencillo 220,0,F,EtaMes,153.2338646,154.7312081,153.2459608,154.7256813,154.7129461,153.2533019,154.7239777,153.2573717,154.7361552,155.7860868,151.3512236,155.7769491
299,F,2030,2030,Maitencillo 220,0,F,EtaMes,154.2921258,155.7979433,154.3041903,155.7924311,155.7797294,154.3115121,155.790732,154.3155712,155.8028775,156.2204781,151.7779804,156.2114016
300,F,2031,*,Maitencillo 220,0,F,EtaMes,154.7240773,156.2322552,154.7360609,156.2267799,156.2141633,154.7433337,156.2250921,154.7473656,156.2371563,158.7940142,154.2830981,158.7848754
301,F,2017,2017,Melipilla 220,0,F,EtaMes,1.861449185,1.931253529,1.884717299,1.954521644,2.001057873,1.83818107,1.954521644,1.977789759,2.070862218,2.116327976,1.942042143,2.141225953
302,F,2018,2018,Melipilla 220,0,F,EtaMes,1.991838095,2.066532024,2.016736072,2.09143,2.141225953,1.966940119,2.09143,2.116327976,2.215919881,2.077788907,1.906676879,2.102233482
303,F,2019,2019,Melipilla 220,0,F,EtaMes,1.95556603,2.028899756,1.980010606,2.053344332,2.102233482,1.931121455,2.053344332,2.077788907,2.175567209,2.115760879,1.941521748,2.140652183
304,F,2020,2020,Melipilla 220,0,F,EtaMes,1.991304357,2.06597827,2.016195661,2.090869575,2.140652183,1.966413052,2.090869575,2.115760879,2.215326097,2.145101571,1.968446147,2.17033806
305,F,2021,2021,Melipilla 220,0,F,EtaMes,2.018919125,2.094628593,2.044155615,2.119865082,2.17033806,1.993682636,2.119865082,2.145101571,2.246047527,2.182289158,2.002571228,2.207963148
306,F,2022,2022,Melipilla 220,0,F,EtaMes,2.053919208,2.130941178,2.079593198,2.156615168,2.207963148,2.028245218,2.156615168,2.182289158,2.284985119,2.219280169,2.03651592,2.245389348
307,F,2023,2023,Melipilla 220,0,F,EtaMes,2.088734277,2.167061812,2.114843455,2.193170991,2.245389348,2.062625098,2.193170991,2.219280169,2.323716883,2.267286774,2.080569039,2.293960736
308,F,2024,2024,Melipilla 220,0,F,EtaMes,2.133916963,2.21393885,2.160590925,2.240612812,2.293960736,2.107243001,2.240612812,2.267286774,2.373982622,2.334672765,2.142405596,2.362139504
309,F,2025,2025,Melipilla 220,0,F,EtaMes,2.197339073,2.279739289,2.224805812,2.307206027,2.362139504,2.169872335,2.307206027,2.334672765,2.444539719,2.418087289,2.218950689,2.446535375
310,F,2026,2026,Melipilla 220,0,F,EtaMes,2.27584686,2.361191117,2.304294946,2.389639203,2.446535375,2.247398774,2.389639203,2.418087289,2.531879632,2.497756963,2.292059331,2.527142339
311,F,2027,2027,Melipilla 220,0,F,EtaMes,2.350830083,2.438986211,2.380215459,2.468371587,2.527142339,2.321444707,2.468371587,2.497756963,2.615298467,2.575814631,2.36368872,2.606118332
312,F,2028,2028,Melipilla 220,0,F,EtaMes,2.424296123,2.515207228,2.454599824,2.545510929,2.606118332,2.393992421,2.545510929,2.575814631,2.697029437,2.656334273,2.437577333,2.687585264
313,F,2029,2029,Melipilla 220,0,F,EtaMes,2.500079316,2.59383229,2.531330307,2.625083281,2.687585264,2.468828324,2.625083281,2.656334273,2.781338239,2.678939391,2.458320853,2.710456325
314,F,2030,2030,Melipilla 220,0,F,EtaMes,2.521354721,2.615905523,2.552871655,2.647422457,2.710456325,2.489837787,2.647422457,2.678939391,2.805007127,2.691128201,2.469505879,2.722788533
315,F,2031,*,Melipilla 220,0,F,EtaMes,2.532826542,2.627807538,2.564486874,2.65946787,2.722788533,2.501166211,2.65946787,2.691128201,2.817769528,2.740696718,2.514992282,2.772940208
316,F,2017,2017,Pan de Azucar 220,0,F,EtaMes,54.21160506,61.12270485,56.486833,60.14543851,57.8805567,57.75618828,59.83102538,58.76384597,62.29227176,62.67031155,56.96645506,60.91387748
317,F,2018,2018,Pan de Azucar 220,0,F,EtaMes,57.56268431,64.91828609,59.98423189,63.87626925,61.46174638,61.33862368,63.54145233,62.40368752,66.15576622,61.37262604,55.74725443,59.49491729
318,F,2019,2019,Pan de Azucar 220,0,F,EtaMes,56.27682314,63.80900649,58.75593342,62.67629542,60.06623757,60.26048156,62.32714675,61.09458924,64.8229107,62.98169217,57.20299793,61.05280543
319,F,2020,2020,Pan de Azucar 220,0,F,EtaMes,57.74700033,65.48447753,60.29368014,64.32089379,61.63969736,61.83923557,63.96222887,62.69607733,66.52601626,63.92864852,58.05718478,61.96879599
320,F,2021,2021,Pan de Azucar 220,0,F,EtaMes,58.60992044,66.47161288,61.19748392,65.2893493,62.56510971,62.76785125,64.92492648,63.6384485,67.52987217,65.0275502,59.04921408,63.03202443
321,F,2022,2022,Pan de Azucar 220,0,F,EtaMes,59.61201064,67.61680159,62.24667294,66.41301845,63.63919226,63.8456241,66.0419624,64.73206796,68.69432331,66.06107396,59.9817223,64.03182993
322,F,2023,2023,Pan de Azucar 220,0,F,EtaMes,60.55402839,68.69407576,63.2332084,67.46995237,64.64925703,64.85917694,67.09262662,65.76059897,69.7898043,67.43987007,61.22755167,65.36624269
323,F,2024,2024,Pan de Azucar 220,0,F,EtaMes,61.81237516,70.13046051,64.55015383,68.87956327,65.99717407,66.21168532,68.4939847,67.13282314,71.25015468,69.33148981,62.9387133,67.19762681
324,F,2025,2025,Pan de Azucar 220,0,F,EtaMes,63.540525,72.10023769,66.35783184,70.81300385,67.84688576,68.06762822,70.41622482,69.01552364,73.25245721,71.73056341,65.11019862,69.52073307
325,F,2026,2026,Pan de Azucar 220,0,F,EtaMes,65.73343533,74.59788108,68.65104069,73.26482061,70.19310619,70.42170728,72.85391592,71.40334858,75.79112059,73.93560346,67.10519478,71.65566198
326,F,2027,2027,Pan de Azucar 220,0,F,EtaMes,67.74820488,76.89389233,70.75837692,75.51853794,72.34936744,72.58522133,75.0945965,73.59800711,78.12498968,76.19567257,69.14978868,73.843807
327,F,2028,2028,Pan de Azucar 220,0,F,EtaMes,69.81308347,79.24728498,72.91821578,77.82854303,74.55939641,74.80269066,77.39122774,75.84742625,80.51721909,78.38368508,71.12864697,75.96200534
328,F,2029,2029,Pan de Azucar 220,0,F,EtaMes,71.8116314,81.52588337,75.00893831,80.06502664,76.69883673,76.94935307,79.61472982,78.02510121,82.83351497,78.84469351,71.54016662,76.40649476
329,F,2030,2030,Pan de Azucar 220,0,F,EtaMes,72.22780988,82.00832567,75.44692658,80.537504,77.1483523,77.40057749,80.08413557,78.48366363,83.32487701,78.98560422,71.6612398,76.54078385
330,F,2031,*,Pan de Azucar 220,0,F,EtaMes,72.35075055,82.15782813,75.57860969,80.68301202,77.28465611,77.53756629,80.22841234,78.62359386,83.47795495,80.20727809,72.76278812,77.72236067
331,F,2017,2017,Polpaico 220,0,F,EtaMes,155.4994949,153.3470755,163.3397873,166.4775028,167.9922399,163.1369272,165.1995706,161.3163896,164.4829725,167.2034366,149.463367,158.2142701
332,F,2018,2018,Polpaico 220,0,F,EtaMes,164.899085,162.6180879,173.2295599,176.569442,178.1795426,173.0193026,175.1983978,171.0816396,174.4488903,173.64397,155.2589759,164.333915
333,F,2019,2019,Polpaico 220,0,F,EtaMes,171.2558138,168.8983402,179.8856166,183.3509896,185.0192072,179.6699116,181.9254132,177.6613081,181.1537162,177.6366585,158.831855,168.1186284
334,F,2020,2020,Polpaico 220,0,F,EtaMes,175.1964241,172.7912848,184.0226028,187.5728123,189.2794761,183.8058697,186.1050955,181.7491341,185.3245686,179.7391788,160.7147527,170.1146703
335,F,2021,2021,Polpaico 220,0,F,EtaMes,177.2728986,174.8459112,186.2014378,189.7988656,191.5258105,185.9860968,188.3043628,183.9030675,187.5235718,182.250745,162.9634679,172.4980233
336,F,2022,2022,Polpaico 220,0,F,EtaMes,179.7528482,177.2986604,188.803984,192.4569319,194.2080816,188.5896258,190.932059,186.4755324,190.1494113,184.5601816,165.0315145,174.6902392
337,F,2023,2023,Polpaico 220,0,F,EtaMes,182.0334825,179.554995,191.1970896,194.9016263,196.6750323,190.9840366,193.3478831,188.8411925,192.5644398,187.8128807,167.943097,177.7754759
338,F,2024,2024,Polpaico 220,0,F,EtaMes,185.24452,182.7292716,194.5673354,198.3425349,200.1472542,194.3545984,196.7517529,192.1720136,195.9637378,192.4647953,172.1059836,182.1854325
339,F,2025,2025,Polpaico 220,0,F,EtaMes,189.8357268,187.2652715,199.3870786,203.2612732,205.1107448,199.1732224,201.6212562,196.9345746,200.8231391,198.4874364,177.494766,187.8932868
340,F,2026,2026,Polpaico 220,0,F,EtaMes,195.779064,193.13549,205.6268128,209.6278787,211.5352682,205.4105219,207.9264644,203.0997784,207.1130341,203.9324533,182.3671915,193.054756
341,F,2027,2027,Polpaico 220,0,F,EtaMes,201.1527957,198.4442207,211.2681069,215.384706,217.3444559,211.0502339,213.6263284,208.6740237,212.8004598,209.4898281,187.3402611,198.3229837
342,F,2028,2028,Polpaico 220,0,F,EtaMes,206.6374813,203.8628204,217.0257549,221.2604459,223.2736283,216.8063908,219.4436474,214.3633157,218.6053665,214.8098699,192.1012563,203.36692
343,F,2029,2029,Polpaico 220,0,F,EtaMes,211.8881883,209.0509882,222.5374812,226.8857522,228.9500781,222.3170816,225.0121136,219.8098233,224.1628413,215.3738616,192.6090712,203.9083788
344,F,2030,2030,Polpaico 220,0,F,EtaMes,212.4475825,209.6108799,223.1220002,227.4877216,229.5574758,222.9055451,225.5985013,220.3895811,224.7572704,215.0584592,192.3304373,203.6172795
345,F,2031,*,Polpaico 220,0,F,EtaMes,212.1394987,209.3148877,222.7954186,227.1607506,229.2274725,222.5837732,225.2637177,220.0693976,224.4339223,217.6739967,194.6730194,206.1012864
346,F,2017,2017,Quillota 110,0,F,EtaMes,34.89783492,40.00637965,36.49663082,39.1901627,37.38873371,37.59897591,38.86524802,38.03098668,40.66264215,40.60294101,36.58891751,39.34894516
347,F,2018,2018,Quillota 110,0,F,EtaMes,36.97073507,42.47073298,38.85273334,41.67277835,39.81795842,39.97076158,41.3842486,40.55923615,43.28986561,42.34488464,38.08184127,40.98380788
348,F,2019,2019,Quillota 110,0,F,EtaMes,38.62849069,44.17418634,40.38133539,43.36389646,41.3895816,41.59416137,43.0639178,42.1609145,45.00074565,43.4520337,39.10941456,42.01210447
349,F,2020,2020,Quillota 110,0,F,EtaMes,39.4868617,45.34568205,41.43859992,44.46522745,42.48129666,42.64744457,44.19384502,43.30634247,46.22547384,44.10446176,39.63891466,42.63345114
350,F,2021,2021,Quillota 110,0,F,EtaMes,40.21322532,46.02439147,42.0483362,45.11861677,43.09678604,43.2818112,44.86723841,43.90067767,46.86414373,44.85480622,40.31281846,43.35863043
351,F,2022,2022,Quillota 110,0,F,EtaMes,40.89573487,46.80744826,42.7632664,45.88635447,43.82977554,44.01731677,45.63047916,44.64740977,47.66153714,45.56034524,40.94645099,44.04051743
352,F,2023,2023,Quillota 110,0,F,EtaMes,41.53736594,47.54371735,43.43546896,46.60824281,44.51899507,44.70880608,46.34812324,45.3495421,48.41131638,46.50362947,41.79373552,44.95220802
353,F,2024,2024,Quillota 110,0,F,EtaMes,42.3956963,48.52809267,44.33431574,47.5733538,45.4405144,45.63357955,47.30762521,46.28831461,49.41372313,47.8007308,42.95899261,46.20592978
354,F,2025,2025,Quillota 110,0,F,EtaMes,43.57653534,49.88165476,45.57045607,48.90040839,46.70777152,46.90548741,48.62704269,47.5792623,50.79208409,49.44698511,44.43800508,47.79713554
355,F,2026,2026,Quillota 110,0,F,EtaMes,45.07557101,51.59959029,47.13943398,50.58466564,48.31617692,48.51997467,50.30165193,49.21773573,52.54145769,50.95969427,45.79698482,49.25927453
356,F,2027,2027,Quillota 110,0,F,EtaMes,46.45278798,53.17812385,48.58107207,52.13228976,49.79410208,50.00333313,51.84038284,50.72327744,54.14892406,52.50901271,47.18882116,50.7567541
357,F,2028,2028,Quillota 110,0,F,EtaMes,47.86325529,54.79492119,50.05758561,53.71740375,51.30775686,51.52260923,53.41637608,52.26524607,55.79531002,54.00943417,48.53671064,52.20701493
358,F,2029,2029,Quillota 110,0,F,EtaMes,49.22909349,56.36061468,51.48745952,55.25246153,52.77366295,52.99379574,54.94258765,53.75854195,57.38972571,54.3197918,48.81511271,52.50692955
359,F,2030,2030,Quillota 110,0,F,EtaMes,49.51015382,56.68442907,51.78282634,55.57006526,53.07673332,53.29726371,55.25816714,54.06729847,57.7195957,54.40972763,48.89543201,52.59378374
360,F,2031,*,Quillota 110,0,F,EtaMes,49.59031141,56.77821871,51.86806565,55.6621699,53.16442982,53.38445268,55.34951367,54.1566582,57.81524627,55.2442012,49.64482913,53.40033105
361,F,2017,2017,Quillota 220,0,F,EtaMes,3.922551907,4.250136623,4.065702911,4.273814395,4.132987812,4.114973742,4.248847783,4.201800617,4.414404335,4.356726194,3.962596914,4.348835051
362,F,2018,2018,Quillota 220,0,F,EtaMes,4.13816134,4.483752282,4.289180872,4.508731541,4.360164196,4.341159954,4.482392599,4.43275941,4.657049236,4.500832876,4.093667049,4.492680718
363,F,2019,2019,Quillota 220,0,F,EtaMes,4.27503859,4.632060584,4.431053369,4.657866077,4.504384596,4.484751754,4.630655927,4.579381029,4.811089651,4.580350071,4.165990757,4.572053888
364,F,2020,2020,Quillota 220,0,F,EtaMes,4.350566628,4.713896208,4.509337754,4.740157613,4.583964541,4.563984841,4.712466734,4.660285951,4.896088221,4.610418014,4.193338617,4.60206737
365,F,2021,2021,Quillota 220,0,F,EtaMes,4.379126146,4.744840821,4.538939533,4.77127462,4.614056211,4.593945353,4.743401964,4.690878637,4.928228843,4.650470693,4.229767948,4.642047503
366,F,2022,2022,Quillota 220,0,F,EtaMes,4.417169493,4.786061289,4.578371248,4.81272473,4.654140496,4.633854927,4.784609931,4.731630312,4.971042481,4.684834268,4.261022838,4.676348836
367,F,2023,2023,Quillota 220,0,F,EtaMes,4.449809143,4.821426778,4.61220206,4.848287243,4.688531188,4.668095723,4.819964697,4.766593597,5.007774846,4.742515873,4.313486302,4.733925965
368,F,2024,2024,Quillota 220,0,F,EtaMes,4.504597022,4.880790166,4.668989388,4.907981348,4.746258311,4.725571236,4.879310083,4.825281857,5.069432628,4.834599342,4.397239482,4.825842648
369,F,2025,2025,Quillota 220,0,F,EtaMes,4.592060919,4.975558451,4.759645224,5.003277592,4.838414446,4.817325699,4.974049629,4.918972359,5.167863705,4.959827202,4.51113866,4.950843688
370,F,2026,2026,Quillota 220,0,F,EtaMes,4.711006445,5.104437494,4.88293159,5.132874628,4.963741126,4.942106129,5.10288959,5.046385685,5.301723921,5.069239058,4.610652621,5.060057372
371,F,2027,2027,Quillota 220,0,F,EtaMes,4.814929412,5.217039397,4.990647159,5.246103843,5.073239322,5.051127066,5.215457347,5.157706987,5.418677886,5.180132165,4.711513833,5.170749622
372,F,2028,2028,Quillota 220,0,F,EtaMes,4.92025932,5.331165737,5.099821013,5.360865989,5.184219937,5.161623959,5.329549079,5.270535391,5.537215208,5.28387054,4.805867562,5.274300101
373,F,2029,2029,Quillota 220,0,F,EtaMes,5.018793429,5.437928741,5.201951061,5.468223776,5.288040175,5.264991686,5.436279708,5.376084199,5.6481046,5.269986839,4.793239844,5.260441547
374,F,2030,2030,Quillota 220,0,F,EtaMes,5.005606235,5.423640243,5.188282609,5.453855676,5.274145518,5.25115759,5.421995543,5.361958201,5.633263852,5.234681068,4.761127994,5.225199724
375,F,2031,*,Quillota 220,0,F,EtaMes,4.972071656,5.387305086,5.153524208,5.417318093,5.238811887,5.215977964,5.385671404,5.326036277,5.595524342,5.27055038,4.793752404,5.261004067
376,F,2017,2017,Rapel 220,0,F,EtaMes,4.879317585,5.062291995,4.940309055,5.123283464,5.245266404,4.818326115,5.123283464,5.184274934,5.428240814,5.547417784,5.090571614,5.612681523
377,F,2018,2018,Rapel 220,0,F,EtaMes,5.221099091,5.416890307,5.28636283,5.482154046,5.612681523,5.155835352,5.482154046,5.547417784,5.808472739,5.446397375,4.997870532,5.510472638
378,F,2019,2019,Rapel 220,0,F,EtaMes,5.126021059,5.318246848,5.190096322,5.382322112,5.510472638,5.061945795,5.382322112,5.446397375,5.702698428,5.545931282,5.089207529,5.611177532
379,F,2020,2020,Rapel 220,0,F,EtaMes,5.21970003,5.415438781,5.284946281,5.480685032,5.611177532,5.15445378,5.480685032,5.545931282,5.806916284,5.622840475,5.159783024,5.688991539
380,F,2021,2021,Rapel 220,0,F,EtaMes,5.292085153,5.490538346,5.358236217,5.55668941,5.688991539,5.225934088,5.55668941,5.622840475,5.887444732,5.720318316,5.249233279,5.787616179
381,F,2022,2022,Rapel 220,0,F,EtaMes,5.383829004,5.585722591,5.451126866,5.653020454,5.787616179,5.316531141,5.653020454,5.720318316,5.989509767,5.817280883,5.338210692,5.885719481
382,F,2023,2023,Rapel 220,0,F,EtaMes,5.475087889,5.680403685,5.543526488,5.748842284,5.885719481,5.406649291,5.748842284,5.817280883,6.091035277,5.943118038,5.453684788,6.013037073
383,F,2024,2024,Rapel 220,0,F,EtaMes,5.593522859,5.803279966,5.663441895,5.873199002,6.013037073,5.523603823,5.873199002,5.943118038,6.222794181,6.119753348,5.615773661,6.191750446
384,F,2025,2025,Rapel 220,0,F,EtaMes,5.759767857,5.975759152,5.831764955,6.04775625,6.191750446,5.687770759,6.04775625,6.119753348,6.407741741,6.338403395,5.816417233,6.412972847
385,F,2026,2026,Rapel 220,0,F,EtaMes,5.965556137,6.189264492,6.040125588,6.263833943,6.412972847,5.890986685,6.263833943,6.338403395,6.636681202,6.547237268,6.008053023,6.624263589
386,F,2027,2027,Rapel 220,0,F,EtaMes,6.162105664,6.393184627,6.239131985,6.470210947,6.624263589,6.085079343,6.470210947,6.547237268,6.855342551,6.751845673,6.195811324,6.831279152
387,F,2028,2028,Rapel 220,0,F,EtaMes,6.354678281,6.592978716,6.434111759,6.672412195,6.831279152,6.275244802,6.672412195,6.751845673,7.069579587,6.962907522,6.389491609,7.044824081
388,F,2029,2029,Rapel 220,0,F,EtaMes,6.553324727,6.799074404,6.635241286,6.880990963,7.044824081,6.471408168,6.880990963,6.962907522,7.290573759,7.022161115,6.443865494,7.104774775
389,F,2030,2030,Rapel 220,0,F,EtaMes,6.609092814,6.856933794,6.691706474,6.939547455,7.104774775,6.526479154,6.939547455,7.022161115,7.352615756,7.054110993,6.473184206,7.137100534
390,F,2031,*,Rapel 220,0,F,EtaMes,6.639163288,6.888131911,6.722152829,6.971121452,7.137100534,6.556173747,6.971121452,7.054110993,7.386069158,7.184042305,6.592415291,7.26856045
391,F,2017,2017,Temuco 220,0,F,EtaMes,1.939007463,1.960440155,1.946151693,1.967584386,1.981872848,1.931863232,1.967584386,1.974728617,2.00330554,2.092430478,2.038917839,2.100075141
392,F,2018,2018,Temuco 220,0,F,EtaMes,2.054207165,2.077141153,2.061851827,2.084785816,2.100075141,2.046562502,2.084785816,2.092430478,2.123009129,2.128315222,2.075777067,2.135820673
393,F,2019,2019,Temuco 220,0,F,EtaMes,2.090787968,2.11330432,2.098293419,2.120809771,2.135820673,2.083282517,2.120809771,2.128315222,2.158337025,2.16630449,2.11280619,2.173947104
394,F,2020,2020,Temuco 220,0,F,EtaMes,2.128091419,2.151019262,2.135734033,2.158661876,2.173947104,2.120448805,2.158661876,2.16630449,2.196874947,2.185269581,2.131029384,2.19301818
395,F,2021,2021,Temuco 220,0,F,EtaMes,2.146526583,2.169772382,2.154275182,2.177520981,2.19301818,2.138777983,2.177520981,2.185269581,2.216263979,2.209950204,2.154769697,2.217833134
396,F,2022,2022,Temuco 220,0,F,EtaMes,2.170535556,2.194184345,2.178418486,2.202067275,2.217833134,2.162652626,2.202067275,2.209950204,2.241481923,2.232686649,2.176570801,2.240703199
397,F,2023,2023,Temuco 220,0,F,EtaMes,2.192603901,2.21665355,2.20062045,2.224670099,2.240703199,2.184587351,2.224670099,2.232686649,2.264752848,2.26652657,2.209196846,2.274716531
398,F,2024,2024,Temuco 220,0,F,EtaMes,2.225576767,2.250146649,2.233766728,2.25833661,2.274716531,2.217386807,2.25833661,2.26652657,2.299286412,2.31770815,2.258674531,2.326141525
399,F,2025,2025,Temuco 220,0,F,EtaMes,2.275541279,2.300841402,2.283974653,2.309274776,2.326141525,2.267107905,2.309274776,2.31770815,2.351441647,2.38478616,2.323643353,2.393520847
400,F,2026,2026,Temuco 220,0,F,EtaMes,2.341112727,2.367316787,2.349847413,2.376051473,2.393520847,2.33237804,2.376051473,2.38478616,2.419724907,2.445477231,2.382319928,2.454499703
401,F,2027,2027,Temuco 220,0,F,EtaMes,2.400364872,2.427432287,2.409387343,2.436454759,2.454499703,2.3913424,2.436454759,2.445477231,2.481567118,2.506163835,2.441032797,2.515468269
402,F,2028,2028,Temuco 220,0,F,EtaMes,2.459641665,2.487554967,2.468946099,2.496859401,2.515468269,2.450337231,2.496859401,2.506163835,2.543381571,2.565237231,2.498070205,2.57483252
403,F,2029,2029,Temuco 220,0,F,EtaMes,2.517260784,2.546046652,2.526856073,2.555641942,2.57483252,2.507665494,2.555641942,2.565237231,2.603618389,2.567580613,2.499842003,2.577257558
404,F,2030,2030,Temuco 220,0,F,EtaMes,2.519195892,2.548226725,2.528872836,2.557903669,2.577257558,2.509518947,2.557903669,2.567580613,2.606288391,2.55963233,2.491585518,2.569353303
405,F,2031,*,Temuco 220,0,F,EtaMes,2.511027464,2.540190383,2.520748437,2.549911356,2.569353303,2.501306491,2.549911356,2.55963233,2.598516222,2.586729157,2.517428975,2.596629183
406,F,2017,2017,Valdivia 220,0,F,EtaMes,0.931944886,0.559615715,0.86980603,0.954077133,0.948040172,0.956524133,1.224400995,3.618050453,1.571682935,1.438570803,1.215217241,1.26791629
407,F,2018,2018,Valdivia 220,0,F,EtaMes,0.983170749,0.590375901,0.917616331,1.006519532,1.000150739,1.009101035,1.291702184,3.81692247,1.658073039,1.486154162,1.255412773,1.309854938
408,F,2019,2019,Valdivia 220,0,F,EtaMes,1.015690919,0.609903663,0.947968168,1.039812005,1.033232553,1.042478896,1.334427594,3.943174156,1.712916835,1.512410371,1.277592424,1.332996431
409,F,2020,2020,Valdivia 220,0,F,EtaMes,1.033635352,0.620678964,0.964716128,1.05818259,1.051486897,1.060896597,1.358003217,4.012839074,1.74317931,1.522338667,1.285979245,1.341746955
410,F,2021,2021,Valdivia 220,0,F,EtaMes,1.040420704,0.624753443,0.971049057,1.065129084,1.058389437,1.067860907,1.366917899,4.039181561,1.7546225,1.535563876,1.297151098,1.353403286
411,F,2022,2022,Valdivia 220,0,F,EtaMes,1.049459285,0.630180944,0.979484976,1.074382317,1.06758412,1.077137873,1.378792901,4.074271664,1.769865658,1.546910569,1.306736095,1.363403946
412,F,2023,2023,Valdivia 220,0,F,EtaMes,1.057214021,0.63483752,0.986722653,1.082321216,1.075472785,1.085097134,1.388981171,4.10437755,1.78294367,1.565956768,1.322825167,1.380190735
413,F,2024,2024,Valdivia 220,0,F,EtaMes,1.070230874,0.642653901,0.998871588,1.0956472,1.088714448,1.098457296,1.406082879,4.154912333,1.804896005,1.596362303,1.348509916,1.406989328
414,F,2025,2025,Valdivia 220,0,F,EtaMes,1.091011105,0.655132046,1.018266265,1.116920928,1.109853566,1.119785587,1.433384208,4.235586548,1.839940925,1.637711962,1.383439597,1.443433767
415,F,2026,2026,Valdivia 220,0,F,EtaMes,1.119270941,0.672101556,1.044641833,1.145851892,1.138601468,1.148790752,1.470512339,4.345298522,1.887599862,1.67383925,1.413957735,1.475275354
416,F,2027,2027,Valdivia 220,0,F,EtaMes,1.143961622,0.686927855,1.067686225,1.171128938,1.163718573,1.174132628,1.502951269,4.441154115,1.929239579,1.71045564,1.444889038,1.507548022
417,F,2028,2028,Valdivia 220,0,F,EtaMes,1.168986573,0.701954876,1.091042599,1.196748193,1.189175721,1.199817591,1.535829366,4.538307429,1.971443028,1.74470957,1.473824678,1.537738483
418,F,2029,2029,Valdivia 220,0,F,EtaMes,1.192396934,0.716012367,1.112892039,1.220714514,1.212990394,1.223845381,1.566586196,4.629192492,2.010923545,1.740125237,1.469952111,1.533697979
419,F,2030,2030,Valdivia 220,0,F,EtaMes,1.189263837,0.714130999,1.109967845,1.217507011,1.209803186,1.22062965,1.562469892,4.617028999,2.005639717,1.728467435,1.460104308,1.523423117
420,F,2031,*,Valdivia 220,0,F,EtaMes,1.181296478,0.709346747,1.102531722,1.209350439,1.201698226,1.212452159,1.552002275,4.586097657,1.992203127,1.740311315,1.470109299,1.533861984
